date,et0_mm_day,kc,water_m3_day
1953-01-04,10.720292019506807,0.9,1109550.2240189547
1953-01-05,10.73725443685444,0.9,1111305.8342144347
1953-01-06,10.754736385950036,0.9,1113115.2159458287
1953-01-07,10.77280834039075,0.9,1114985.6632304427
1953-01-08,10.791540773773747,0.9,1116924.4700855827
1953-01-09,10.811004159696184,0.9,1118938.930528555
1953-01-10,10.831268971755222,0.9,1121036.3385766656
1953-01-11,10.852405683548017,0.9,1123223.9882472197
1953-01-12,10.874484768671735,0.9,1125509.1735575246
1953-01-13,10.89757670072353,0.9,1127899.1885248853
1953-01-14,10.921751953300568,0.9,1130401.3271666088
1953-01-15,10.947081,0.9,1133022.8835
1953-01-16,10.97560891747089,0.9,1135975.5229582372
1953-01-17,11.00906859563855,0.9,1139438.59964859
1953-01-18,11.047062228014525,0.9,1143370.9405995032
1953-01-19,11.089192008110365,0.9,1147731.372839423
1953-01-20,11.135060129437615,0.9,1152478.7233967932
1953-01-21,11.184268785507825,0.9,1157571.8193000602
1953-01-22,11.236420169832542,0.9,1162969.4875776682
1953-01-23,11.291116475923308,0.9,1168630.5552580624
1953-01-24,11.347959897291675,0.9,1174513.8493696884
1953-01-25,11.40655262744919,0.9,1180578.1969409913
1953-01-26,11.4664968599074,0.9,1186782.4250004159
1953-01-27,11.527394788177848,0.9,1193085.3605764073
1953-01-28,11.588848605772087,0.9,1199445.8306974112
1953-01-29,11.650460506201663,0.9,1205822.6623918721
1953-01-30,11.711832682978121,0.9,1212174.6826882355
1953-01-31,11.772567329613008,0.9,1218460.7186149464
1953-02-01,11.83226663961787,0.9,1224639.5972004496
1953-02-02,11.89053280650426,0.9,1230670.145473191
1953-02-03,11.94696802378372,0.9,1236511.190461615
1953-02-04,12.001174484967802,0.9,1242121.5591941676
1953-02-05,12.052754383568047,0.9,1247460.078699293
1953-02-06,12.101309913096003,0.9,1252485.5760054365
1953-02-07,12.146443267063223,0.9,1257156.8781410435
1953-02-08,12.187756638981249,0.9,1261432.8121345593
1953-02-09,12.224852222361628,0.9,1265272.2050144286
1953-02-10,12.257332210715909,0.9,1268633.8838090964
1953-02-11,12.284798797555641,0.9,1271476.6755470089
1953-02-12,12.306854176392369,0.9,1273759.4072566102
1953-02-13,12.323100540737641,0.9,1275440.905966346
1953-02-14,12.333140084103,0.9,1276479.9987046607
1953-02-15,12.336575,0.9,1276835.5125000002
1953-02-16,12.331918245732894,0.9,1276353.5384333546
1953-02-17,12.31833214928558,0.9,1274947.3774510575
1953-02-18,12.29639296018907,0.9,1272676.671379569
1953-02-19,12.266676927974382,0.9,1269601.0620453486
1953-02-20,12.229760302172524,0.9,1265780.1912748562
1953-02-21,12.18621933231451,0.9,1261273.7008945518
1953-02-22,12.136630267931352,0.9,1256141.232730895
1953-02-23,12.081569358554063,0.9,1250442.4286103456
1953-02-24,12.021612853713654,0.9,1244236.930359363
1953-02-25,11.957337002941141,0.9,1237584.3798044084
1953-02-26,11.889318055767532,0.9,1230544.4187719398
1953-02-27,11.818132261723843,0.9,1223176.6890884177
1953-02-28,11.744355870341085,0.9,1215540.8325803024
1953-03-01,11.668565131150272,0.85,1140602.2415699388
1953-03-02,11.591336293682414,0.85,1133053.122707456
1953-03-03,11.513245607468525,0.85,1125419.7581300482
1953-03-04,11.43486932203962,0.85,1117758.476229373
1953-03-05,11.356783686926706,0.85,1110125.6053970854
1953-03-06,11.279564951660799,0.85,1102577.474024843
1953-03-07,11.203789365772911,0.85,1095170.410504302
1953-03-08,11.130033178794056,0.85,1087960.7432271189
1953-03-09,11.058872640255245,0.85,1081004.8005849503
1953-03-10,10.99088399968749,0.85,1074358.910969452
1953-03-11,10.926643506621803,0.85,1068079.402772281
1953-03-12,10.866727410589199,0.85,1062222.6043850943
1953-03-13,10.81171196112069,0.85,1056844.8441995473
1953-03-14,10.762173407747284,0.85,1052002.450607297
1953-03-15,10.718688,0.85,1047751.752
1953-03-16,10.67807445167915,0.85,1043781.7776516369
1953-03-17,10.636854893554261,0.85,1039752.565844929
1953-03-18,10.595160700610169,0.85,1035676.958484644
1953-03-19,10.553123247831703,0.85,1031567.797475549
1953-03-20,10.5108739102037,0.85,1027437.9247224116
1953-03-21,10.468544062710992,0.85,1023300.1821299994
1953-03-22,10.426265080338407,0.85,1019167.4116030792
1953-03-23,10.384168338070785,0.85,1015052.455046419
1953-03-24,10.342385210892951,0.85,1010968.154364786
1953-03-25,10.301047073789748,0.85,1006927.3514629479
1953-03-26,10.260285301746,0.85,1002942.8882456715
1953-03-27,10.220231269746543,0.85,999027.6066177245
1953-03-28,10.181016352776213,0.85,995194.3484838747
1953-03-29,10.14277192581984,0.85,991455.9557488894
1953-03-30,10.105629363862256,0.85,987825.2703175355
1953-03-31,10.069720041888294,0.85,984315.1340945808
1953-04-01,10.03517533488279,0.8,923236.1308092168
1953-04-02,10.002126617830573,0.8,920195.6488404127
1953-04-03,9.970705265716477,0.8,917304.8844459159
1953-04-04,9.941042653525336,0.8,914575.924124331
1953-04-05,9.913270156241984,0.8,912020.8543742626
1953-04-06,9.887519148851252,0.8,909651.7616943152
1953-04-07,9.863921006337971,0.8,907480.7325830933
1953-04-08,9.84260710368698,0.8,905519.8535392021
