period_index,start_day,end_day_exclusive,duration_days,total_inflow,total_evaporation,total_drink_water_met,total_unmet_drink_water,total_food_water_demand,total_food_water_met,total_unmet_food_water,total_food_produced,total_production_release,total_generated_electricity_kwh,total_generated_electricity_mwh,total_spill,total_release_for_routing,total_downstream_release,total_routing_loss,total_energy_value
23,23,24,1,2615.260000002778,57,120.75,0,316.6799999933584,232.4399999972224,84.23999999613602,344.8257272771795,2014.6100000027777,210.05905591562498,0.210059055915625,155.89999999999998,2170.510000002778,2170.510000002778,0,109.90820179783282
24,24,25,1,2616.9600000027776,57,120.75,0,316.6799999933584,220.63999999722242,96.039999996136,325.51663636773753,2014.6100000027777,210.05905591562498,0.210059055915625,169.39999999999998,2184.010000002778,2184.010000002778,0,109.90820179783282
25,25,26,1,2421.8600000027777,57,37.1,83.65,316.6799999933584,79.1899999972224,237.48999999613602,94.05299999989276,2044.6100000027777,210.05905591562498,0.210059055915625,169.39999999999998,2214.010000002778,2214.010000002778,0,109.90820179783282
26,26,27,1,2545.9200000055553,57,117.6600000027776,3.0899999972224066,316.6799999933584,79.1899999972224,237.48999999613602,94.05299999989276,2058.1100000027777,210.05905591562498,0.210059055915625,169.39999999999998,2227.510000002778,2227.510000002778,0,109.90820179783282
27,27,28,1,2667.9200000055553,57,120.75,0,316.6799999933584,184.60000000000002,132.0799999933584,266.54209091666496,2058.1100000027777,210.05905591562498,0.210059055915625,169.39999999999998,2227.510000002778,2227.510000002778,0,109.90820179783282
28,28,29,1,2667.9200000055553,57,120.75,0,316.6799999933584,184.60000000000002,132.0799999933584,266.54209091666496,2058.1100000027777,210.05905591562498,0.210059055915625,223.04000005277373,2281.1500000555516,2281.1500000555516,0,109.90820179783282
29,29,30,1,2667.9200000055553,57,120.75,0,316.6799999933584,184.60000000000002,132.0799999933584,266.54209091666496,2058.1100000027777,210.05905591562498,0.210059055915625,247.46000000277752,2305.5700000055554,2305.5700000055554,0,109.90820179783282
30,30,31,1,2667.9200000055553,57,120.75,0,316.6799999933584,184.60000000000002,132.0799999933584,266.54209091666496,2058.1100000027777,210.05905591562498,0.210059055915625,247.46000000277752,2305.5700000055554,2305.5700000055554,0,109.90820179783282
31,31,32,1,2861.6700000055553,57,120.75,0,316.6799999933584,197.25000000022402,119.42999999313442,280.45709091677224,2239.210000002554,210.05905591562498,0.210059055915625,247.46000000277752,2486.670000005331,2486.670000005331,0,109.90820179783282
32,32,33,1,2864.4700000055554,57,120.75,0,316.6799999933584,200.05000000022397,116.62999999313446,285.0389090986736,2239.210000002554,210.05905591562498,0.210059055915625,247.46000000277752,2486.670000005331,2486.670000005331,0,109.90820179783282
33,33,34,1,2909.510000002778,57,120.75,0,316.6799999933584,245.0899999974464,71.58999999591202,358.74072727728674,2239.210000002554,210.05905591562498,0.210059055915625,247.46000000277752,2486.670000005331,2486.670000005331,0,109.90820179783282
34,34,35,1,2909.510000002778,57,120.75,0,316.6799999933584,245.0899999974464,71.58999999591202,358.74072727728674,2239.210000002554,210.05905591562498,0.210059055915625,247.46000000277752,2486.670000005331,2486.670000005331,0,109.90820179783282
35,35,36,1,2909.510000002778,57,120.75,0,316.6799999933584,245.0899999974464,71.58999999591202,358.74072727728674,2239.210000002554,210.05905591562498,0.210059055915625,247.46000000277752,2486.670000005331,2486.670000005331,0,109.90820179783282
36,36,37,1,2909.510000002778,57,120.75,0,316.6799999933584,245.0899999974464,71.58999999591202,358.74072727728674,2239.210000002554,210.05905591562498,0.210059055915625,247.46000000277752,2486.670000005331,2486.670000005331,0,109.90820179783282
37,37,38,1,3090.610000002554,57,120.75,0,316.6799999933584,245.0899999974464,71.58999999591202,358.74072727728674,2239.210000002554,210.05905591562498,0.210059055915625,428.56000000255347,2667.7700000051072,2667.7700000051072,0,109.90820179783282
38,38,39,1,3144.2500000553277,57,120.75,0,316.6799999933584,245.0899999974464,71.58999999591202,358.74072727728674,2281.460000002554,221.55674012499998,0.22155674012499998,428.56000000255347,2710.0200000051072,2710.0200000051072,0,116.35265379718749
39,39,40,1,3168.6700000053315,57,120.75,0,316.6799999933584,245.0899999974464,71.58999999591202,358.74072727728674,2281.460000002554,221.55674012499998,0.22155674012499998,428.56000000255347,2710.0200000051072,2710.0200000051072,0,116.35265379718749
40,40,41,1,3168.6700000053315,57,120.75,0,316.6799999933584,245.0899999974464,71.58999999591202,358.74072727728674,2281.460000002554,221.55674012499998,0.22155674012499998,428.56000000255347,2710.0200000051072,2710.0200000051072,0,116.35265379718749
41,41,42,1,3168.6700000053315,57,120.75,0,316.6799999933584,245.0899999974464,71.58999999591202,358.74072727728674,2281.460000002554,221.55674012499998,0.22155674012499998,428.56000000255347,2710.0200000051072,2710.0200000051072,0,116.35265379718749
42,42,43,1,3168.6700000053315,57,120.75,0,316.6799999933584,245.0899999974464,71.58999999591202,358.74072727728674,2281.460000002554,221.55674012499998,0.22155674012499998,428.56000000255347,2710.0200000051072,2710.0200000051072,0,116.35265379718749
43,43,44,1,3168.6700000053315,57,120.75,0,316.6799999933584,245.0899999974464,71.58999999591202,358.74072727728674,2281.460000002554,221.55674012499998,0.22155674012499998,428.56000000255347,2710.0200000051072,2710.0200000051072,0,116.35265379718749
44,44,45,1,3168.6700000053315,57,120.75,0,316.6799999933584,245.0899999974464,71.58999999591202,358.74072727728674,2281.460000002554,221.55674012499998,0.22155674012499998,428.56000000255347,2710.0200000051072,2710.0200000051072,0,116.35265379718749
