date,water_m3_s
1970-06-05,4.505600
1970-06-06,4.496793
1970-06-07,4.486961
1970-06-08,4.476051
1970-06-09,4.464014
1970-06-10,4.450802
1970-06-11,4.436367
1970-06-12,4.420664
1970-06-13,4.403650
1970-06-14,4.385281
1970-06-15,4.365516
1970-06-16,4.344314
1970-06-17,4.321709
1970-06-18,4.297778
1970-06-19,4.272604
1970-06-20,4.246275
1970-06-21,4.218882
1970-06-22,4.190524
1970-06-23,4.161305
1970-06-24,4.131332
1970-06-25,4.100722
1970-06-26,4.069593
1970-06-27,4.038071
1970-06-28,4.006286
1970-06-29,3.974373
1970-06-30,3.942472
1970-07-01,3.910728
1970-07-02,3.879290
1970-07-03,3.848309
1970-07-04,3.817941
1970-07-05,3.788345
1970-07-06,3.759680
1970-07-07,3.732111
1970-07-08,3.705799
1970-07-09,3.680909
1970-07-10,3.657604
1970-07-11,3.636048
1970-07-12,3.616400
1970-07-13,3.598819
1970-07-14,3.583459
1970-07-15,3.570471
1970-07-16,3.558575
1970-07-17,3.546419
1970-07-18,3.534033
1970-07-19,3.521450
1970-07-20,3.508701
1970-07-21,3.495817
1970-07-22,3.482828
1970-07-23,3.469764
1970-07-24,3.456655
1970-07-25,3.443530
1970-07-26,3.430418
1970-07-27,3.417348
1970-07-28,3.404348
1970-07-29,3.391445
1970-07-30,3.378666
1970-07-31,3.366040
1970-08-01,3.353592
1970-08-02,3.341348
1970-08-03,3.329335
1970-08-04,3.317579
1970-08-05,3.306104
1970-08-06,3.294935
1970-08-07,3.284097
1970-08-08,3.273614
1970-08-09,3.263511
1970-08-10,3.253812
1970-08-11,3.244539
1970-08-12,3.235717
1970-08-13,3.227368
1970-08-14,3.219516
1970-08-15,3.212184
1970-08-16,3.205230
1970-08-17,3.198477
1970-08-18,3.191895
1970-08-19,3.185452
1970-08-20,3.179116
1970-08-21,3.172856
1970-08-22,3.166639
1970-08-23,3.160434
1970-08-24,3.154210
1970-08-25,3.147937
1970-08-26,3.141585
1970-08-27,3.135126
1970-08-28,3.128534
1970-08-29,3.121782
1970-08-30,3.114848
1970-08-31,3.107708
1970-09-01,3.100342
1970-09-02,3.092730
1970-09-03,3.084857
1970-09-04,3.076706
1970-09-05,3.068264
1970-09-06,3.059519
1970-09-07,3.050462
1970-09-08,3.041085
1970-09-09,3.031382
1970-09-10,3.021347
1970-09-11,3.010978
1970-09-12,3.000273
1970-09-13,2.989232
1970-09-14,2.977856
1970-09-15,2.966148
1970-09-16,2.954215
1970-09-17,2.942169
1970-09-18,2.930012
1970-09-19,2.917750
1970-09-20,2.905382
1970-09-21,2.892913
1970-09-22,2.880343
1970-09-23,2.867672
1970-09-24,2.854903
1970-09-25,2.842034
1970-09-26,2.829064
1970-09-27,2.815994
1970-09-28,2.802820
1970-09-29,2.789543
1970-09-30,2.776158
1970-10-01,2.762663
1970-10-02,2.749054
1970-10-03,2.735328
1970-10-04,2.721480
1970-10-05,2.707505
1970-10-06,2.693397
1970-10-07,2.679151
1970-10-08,2.664758
1970-10-09,2.650213
1970-10-10,2.635505
1970-10-11,2.620628
1970-10-12,2.605570
1970-10-13,2.590321
1970-10-14,2.574870
1970-10-15,2.559203
1970-10-16,2.546806
1970-10-17,2.540803
1970-10-18,2.540645
1970-10-19,2.545780
1970-10-20,2.555658
1970-10-21,2.569737
1970-10-22,2.587484
1970-10-23,2.608380
1970-10-24,2.631919
1970-10-25,2.657614
1970-10-26,2.684999
1970-10-27,2.713630
1970-10-28,2.743084
1970-10-29,2.772968
1970-10-30,2.802912
1970-10-31,2.832575
1970-11-01,2.861644
1970-11-02,2.889834
1970-11-03,2.916890
1970-11-04,2.942586
1970-11-05,2.966723
1970-11-06,2.989134
1970-11-07,3.009674
1970-11-08,3.028228
1970-11-09,3.044706
1970-11-10,3.059040
1970-11-11,3.071183
1970-11-12,3.081111
1970-11-13,3.088814
1970-11-14,3.094298
1970-11-15,3.097582
1970-11-16,3.098839
1970-11-17,3.098285
1970-11-18,3.096019
1970-11-19,3.092150
1970-11-20,3.086792
1970-11-21,3.080068
1970-11-22,3.072109
1970-11-23,3.063056
1970-11-24,3.053055
1970-11-25,3.042261
1970-11-26,3.030835
1970-11-27,3.018949
1970-11-28,3.006778
1970-11-29,2.994506
1970-11-30,2.982325
1970-12-01,2.970432
1970-12-02,2.959029
1970-12-03,2.948327
1970-12-04,2.938539
1970-12-05,2.929887
1970-12-06,2.922596
1970-12-07,2.916894
1970-12-08,2.913017
1970-12-09,2.911201
1970-12-10,2.911688
1970-12-11,2.914720
1970-12-12,2.920543
1970-12-13,2.929405
1970-12-14,2.941555
1970-12-15,2.957241
1970-12-16,2.974567
1970-12-17,2.991478
1970-12-18,3.007997
1970-12-19,3.024140
1970-12-20,3.039930
1970-12-21,3.055384
1970-12-22,3.070523
1970-12-23,3.085366
1970-12-24,3.099933
1970-12-25,3.114244
1970-12-26,3.128317
1970-12-27,3.142173
1970-12-28,3.155830
1970-12-29,3.169310
1970-12-30,3.182631
1970-12-31,3.195812
1971-01-01,3.208874
1971-01-02,3.221836
1971-01-03,3.234718
1971-01-04,3.247538
1971-01-05,3.260318
1971-01-06,3.273076
1971-01-07,3.285831
1971-01-08,3.298604
1971-01-09,3.311415
1971-01-10,3.324281
1971-01-11,3.337225
1971-01-12,3.350263
1971-01-13,3.363418
1971-01-14,3.376707
1971-01-15,3.390151
1971-01-16,3.404062
1971-01-17,3.418687
1971-01-18,3.433946
1971-01-19,3.449761
1971-01-20,3.466052
1971-01-21,3.482739
1971-01-22,3.499744
1971-01-23,3.516986
1971-01-24,3.534388
1971-01-25,3.551868
1971-01-26,3.569349
1971-01-27,3.586750
1971-01-28,3.603992
1971-01-29,3.620996
1971-01-30,3.637683
1971-01-31,3.653973
1971-02-01,3.669788
1971-02-02,3.685046
1971-02-03,3.699670
1971-02-04,3.713581
1971-02-05,3.726697
1971-02-06,3.738941
1971-02-07,3.750233
1971-02-08,3.760494
1971-02-09,3.769644
1971-02-10,3.777604
1971-02-11,3.784294
1971-02-12,3.789636
1971-02-13,3.793550
1971-02-14,3.795956
1971-02-15,3.796776
1971-02-16,3.798121
1971-02-17,3.802068
1971-02-18,3.808477
1971-02-19,3.817201
1971-02-20,3.828086
1971-02-21,3.840972
1971-02-22,3.855699
1971-02-23,3.872102
1971-02-24,3.890019
1971-02-25,3.909288
1971-02-26,3.929749
1971-02-27,3.951246
1971-02-28,3.973629
1971-03-01,3.996752
1971-03-02,4.020474
1971-03-03,4.044664
1971-03-04,4.069196
1971-03-05,4.093953
1971-03-06,4.118825
1971-03-07,4.143711
1971-03-08,4.168519
1971-03-09,4.193163
1971-03-10,4.217569
1971-03-11,4.241666
1971-03-12,4.265395
1971-03-13,4.288701
1971-03-14,4.311536
1971-03-15,4.333859
1971-03-16,4.356266
1971-03-17,4.379357
1971-03-18,4.403094
1971-03-19,4.427441
1971-03-20,4.452358
1971-03-21,4.477805
1971-03-22,4.503740
1971-03-23,4.530119
1971-03-24,4.556899
1971-03-25,4.584033
1971-03-26,4.611473
1971-03-27,4.639168
1971-03-28,4.667069
1971-03-29,4.695122
1971-03-30,4.723271
1971-03-31,4.751461
1971-04-01,4.779633
1971-04-02,4.807727
1971-04-03,4.835680
1971-04-04,4.863427
1971-04-05,4.890903
1971-04-06,4.918039
1971-04-07,4.944764
1971-04-08,4.971005
1971-04-09,4.996687
1971-04-10,5.021733
1971-04-11,5.046063
1971-04-12,5.069595
1971-04-13,5.092243
1971-04-14,5.113923
1971-04-15,5.134542
1971-04-16,5.152944
1971-04-17,5.168075
1971-04-18,5.180005
1971-04-19,5.188810
1971-04-20,5.194572
1971-04-21,5.197382
1971-04-22,5.197338
1971-04-23,5.194550
1971-04-24,5.189134
1971-04-25,5.181221
1971-04-26,5.170949
1971-04-27,5.158472
1971-04-28,5.143951
1971-04-29,5.127562
1971-04-30,5.109496
1971-05-01,5.089953
1971-05-02,5.069147
1971-05-03,5.047308
1971-05-04,5.024677
1971-05-05,5.001507
1971-05-06,4.978069
1971-05-07,4.954642
1971-05-08,4.931523
1971-05-09,4.909017
1971-05-10,4.887446
1971-05-11,4.867141
1971-05-12,4.848448
1971-05-13,4.831721
1971-05-14,4.817327
1971-05-15,4.805644
1971-05-16,4.796182
1971-05-17,4.788100
1971-05-18,4.781254
1971-05-19,4.775502
1971-05-20,4.770702
1971-05-21,4.766712
1971-05-22,4.763390
1971-05-23,4.760593
1971-05-24,4.758178
1971-05-25,4.756001
1971-05-26,4.753916
1971-05-27,4.751777
1971-05-28,4.749438
1971-05-29,4.746750
1971-05-30,4.743564
1971-05-31,4.739728
1971-06-01,4.735092
1971-06-02,4.729502
1971-06-03,4.722804
1971-06-04,4.714844
1971-06-05,4.705465
1971-06-06,4.694512
1971-06-07,4.681829
1971-06-08,4.667258
1971-06-09,4.650642
1971-06-10,4.631825
1971-06-11,4.610650
1971-06-12,4.586964
1971-06-13,4.560611
1971-06-14,4.531441
1971-06-15,4.499301
1971-06-16,4.463099
1971-06-17,4.422053
1971-06-18,4.376491
1971-06-19,4.326750
1971-06-20,4.273179
1971-06-21,4.216138
1971-06-22,4.156000
1971-06-23,4.093150
1971-06-24,4.027983
1971-06-25,3.960912
1971-06-26,3.892359
1971-06-27,3.822758
1971-06-28,3.752558
1971-06-29,3.682217
1971-06-30,3.612208
1971-07-01,3.543010
1971-07-02,3.475116
1971-07-03,3.409024
1971-07-04,3.345243
1971-07-05,3.284286
1971-07-06,3.226673
1971-07-07,3.172927
1971-07-08,3.123572
1971-07-09,3.079135
1971-07-10,3.040138
1971-07-11,3.007102
1971-07-12,2.980542
1971-07-13,2.960963
1971-07-14,2.948864
1971-07-15,2.944725
1971-07-16,2.944716
1971-07-17,2.944689
1971-07-18,2.944647
1971-07-19,2.944591
1971-07-20,2.944525
1971-07-21,2.944449
1971-07-22,2.944365
1971-07-23,2.944274
1971-07-24,2.944177
1971-07-25,2.944076
1971-07-26,2.943972
1971-07-27,2.943865
1971-07-28,2.943757
1971-07-29,2.943649
1971-07-30,2.943541
1971-07-31,2.943434
1971-08-01,2.943330
1971-08-02,2.943230
1971-08-03,2.943135
1971-08-04,2.943046
1971-08-05,2.942964
1971-08-06,2.942892
1971-08-07,2.942830
1971-08-08,2.942781
1971-08-09,2.942746
1971-08-10,2.942728
1971-08-11,2.942729
1971-08-12,2.942751
1971-08-13,2.942797
1971-08-14,2.942870
1971-08-15,2.942972
1971-08-16,2.943695
1971-08-17,2.945547
1971-08-18,2.948410
1971-08-19,2.952164
1971-08-20,2.956690
1971-08-21,2.961867
1971-08-22,2.967579
1971-08-23,2.973707
1971-08-24,2.980137
1971-08-25,2.986754
1971-08-26,2.993450
1971-08-27,3.000115
1971-08-28,3.006645
1971-08-29,3.012938
1971-08-30,3.018897
1971-08-31,3.024428
1971-09-01,3.029439
1971-09-02,3.033845
1971-09-03,3.037563
1971-09-04,3.040515
1971-09-05,3.042627
1971-09-06,3.043827
1971-09-07,3.044051
1971-09-08,3.043234
1971-09-09,3.041318
1971-09-10,3.038247
1971-09-11,3.033968
1971-09-12,3.028432
1971-09-13,3.021593
1971-09-14,3.013405
1971-09-15,3.003825
1971-09-16,2.993389
1971-09-17,2.982670
1971-09-18,2.971684
1971-09-19,2.960446
1971-09-20,2.948970
1971-09-21,2.937269
1971-09-22,2.925356
1971-09-23,2.913242
1971-09-24,2.900938
1971-09-25,2.888455
1971-09-26,2.875803
1971-09-27,2.862989
1971-09-28,2.850022
1971-09-29,2.836910
1971-09-30,2.823660
1971-10-01,2.810277
1971-10-02,2.796767
1971-10-03,2.783135
1971-10-04,2.769385
1971-10-05,2.755520
1971-10-06,2.741542
1971-10-07,2.727453
1971-10-08,2.713253
1971-10-09,2.698943
1971-10-10,2.684520
1971-10-11,2.669983
1971-10-12,2.655329
1971-10-13,2.640552
1971-10-14,2.625647
1971-10-15,2.610606
1971-10-16,2.596488
1971-10-17,2.584267
1971-10-18,2.573807
1971-10-19,2.564971
1971-10-20,2.557621
1971-10-21,2.551622
1971-10-22,2.546839
1971-10-23,2.543140
1971-10-24,2.540398
1971-10-25,2.538493
1971-10-26,2.537309
1971-10-27,2.536738
1971-10-28,2.536680
1971-10-29,2.537043
1971-10-30,2.537744
1971-10-31,2.538713
1971-11-01,2.539885
1971-11-02,2.541210
1971-11-03,2.542647
1971-11-04,2.544167
1971-11-05,2.545752
1971-11-06,2.547395
1971-11-07,2.549103
1971-11-08,2.550892
1971-11-09,2.552790
1971-11-10,2.554839
1971-11-11,2.557087
1971-11-12,2.559597
1971-11-13,2.562441
1971-11-14,2.565701
1971-11-15,2.569467
1971-11-16,2.574475
1971-11-17,2.581207
1971-11-18,2.589389
1971-11-19,2.598766
1971-11-20,2.609097
1971-11-21,2.620161
1971-11-22,2.631758
1971-11-23,2.643708
1971-11-24,2.655853
1971-11-25,2.668060
1971-11-26,2.680218
1971-11-27,2.692240
1971-11-28,2.704063
1971-11-29,2.715647
1971-11-30,2.726974
1971-12-01,2.738051
1971-12-02,2.748903
1971-12-03,2.759576
1971-12-04,2.770136
1971-12-05,2.780663
1971-12-06,2.791254
1971-12-07,2.802018
1971-12-08,2.813074
1971-12-09,2.824549
1971-12-10,2.836573
1971-12-11,2.849280
1971-12-12,2.862799
1971-12-13,2.877257
1971-12-14,2.892769
1971-12-15,2.909438
1971-12-16,2.926320
1971-12-17,2.942440
1971-12-18,2.957841
1971-12-19,2.972564
1971-12-20,2.986649
1971-12-21,3.000139
1971-12-22,3.013074
1971-12-23,3.025496
1971-12-24,3.037446
1971-12-25,3.048967
1971-12-26,3.060098
1971-12-27,3.070881
1971-12-28,3.081358
1971-12-29,3.091570
1971-12-30,3.101559
1971-12-31,3.111365
1972-01-01,3.121030
1972-01-02,3.130596
1972-01-03,3.140103
1972-01-04,3.149594
1972-01-05,3.159109
1972-01-06,3.168689
1972-01-07,3.178377
1972-01-08,3.188213
1972-01-09,3.198239
1972-01-10,3.208497
1972-01-11,3.219027
1972-01-12,3.229870
1972-01-13,3.241069
1972-01-14,3.252664
1972-01-15,3.264698
1972-01-16,3.277434
1972-01-17,3.291054
1972-01-18,3.305468
1972-01-19,3.320589
1972-01-20,3.336328
1972-01-21,3.352597
1972-01-22,3.369308
1972-01-23,3.386372
1972-01-24,3.403703
1972-01-25,3.421211
1972-01-26,3.438808
1972-01-27,3.456406
1972-01-28,3.473917
1972-01-29,3.491253
1972-01-30,3.508325
1972-01-31,3.525046
1972-02-01,3.541327
1972-02-02,3.557080
1972-02-03,3.572217
1972-02-04,3.586649
1972-02-05,3.600290
1972-02-06,3.613049
1972-02-07,3.624840
1972-02-08,3.635574
1972-02-09,3.645163
1972-02-10,3.653518
1972-02-11,3.660552
1972-02-12,3.666177
1972-02-13,3.670303
1972-02-14,3.672844
1972-02-15,3.673710
1972-02-16,3.675332
1972-02-17,3.680076
1972-02-18,3.687754
1972-02-19,3.698172
1972-02-20,3.711134
1972-02-21,3.726438
1972-02-22,3.743880
1972-02-23,3.763254
1972-02-24,3.784353
1972-02-25,3.806970
1972-02-26,3.830897
1972-02-27,3.855928
1972-02-28,3.881857
1972-02-29,3.908482
1972-03-01,3.935602
1972-03-02,3.963019
1972-03-03,3.990539
1972-03-04,4.017971
1972-03-05,4.045129
1972-03-06,4.071831
1972-03-07,4.097899
1972-03-08,4.123160
1972-03-09,4.147446
1972-03-10,4.170596
1972-03-11,4.192452
1972-03-12,4.212861
1972-03-13,4.231677
1972-03-14,4.248758
1972-03-15,4.264954
1972-03-16,4.279753
1972-03-17,4.291750
1972-03-18,4.301040
1972-03-19,4.307724
1972-03-20,4.311906
1972-03-21,4.313693
1972-03-22,4.313199
1972-03-23,4.310542
1972-03-24,4.305845
1972-03-25,4.299233
1972-03-26,4.290841
1972-03-27,4.280806
1972-03-28,4.269271
1972-03-29,4.256385
1972-03-30,4.242304
1972-03-31,4.227186
1972-04-01,4.211200
1972-04-02,4.194517
1972-04-03,4.177318
1972-04-04,4.159787
1972-04-05,4.142117
1972-04-06,4.124508
1972-04-07,4.107166
1972-04-08,4.090304
1972-04-09,4.074143
1972-04-10,4.058912
1972-04-11,4.044848
1972-04-12,4.032193
1972-04-13,4.021201
1972-04-14,4.012132
1972-04-15,4.005538
1972-04-16,4.000771
1972-04-17,3.996684
1972-04-18,3.993206
1972-04-19,3.990265
1972-04-20,3.987793
1972-04-21,3.985722
1972-04-22,3.983987
1972-04-23,3.982522
1972-04-24,3.981266
1972-04-25,3.980157
1972-04-26,3.979133
1972-04-27,3.978137
1972-04-28,3.977109
1972-04-29,3.975992
1972-04-30,3.974731
1972-05-01,3.973270
1972-05-02,3.971554
1972-05-03,3.969530
1972-05-04,3.967145
1972-05-05,3.964347
1972-05-06,3.961085
1972-05-07,3.957308
1972-05-08,3.952966
1972-05-09,3.948010
1972-05-10,3.942390
1972-05-11,3.936060
1972-05-12,3.928971
1972-05-13,3.921077
1972-05-14,3.912331
1972-05-15,3.903150
1972-05-16,3.893610
1972-05-17,3.883371
1972-05-18,3.872435
1972-05-19,3.860809
1972-05-20,3.848503
1972-05-21,3.835534
1972-05-22,3.821924
1972-05-23,3.807698
1972-05-24,3.792886
1972-05-25,3.777526
1972-05-26,3.761659
1972-05-27,3.745329
1972-05-28,3.728589
1972-05-29,3.711493
1972-05-30,3.694103
1972-05-31,3.676483
1972-06-01,3.658704
1972-06-02,3.640838
1972-06-03,3.622964
1972-06-04,3.605163
1972-06-05,3.587522
1972-06-06,3.570128
1972-06-07,3.553074
1972-06-08,3.536455
1972-06-09,3.520367
1972-06-10,3.504910
1972-06-11,3.490185
1972-06-12,3.476294
1972-06-13,3.463341
1972-06-14,3.451430
1972-06-15,3.441218
1972-06-16,3.432127
1972-06-17,3.422966
1972-06-18,3.413743
1972-06-19,3.404467
1972-06-20,3.395149
1972-06-21,3.385804
1972-06-22,3.376447
1972-06-23,3.367099
1972-06-24,3.357778
1972-06-25,3.348509
1972-06-26,3.339317
1972-06-27,3.330229
1972-06-28,3.321274
1972-06-29,3.312483
1972-06-30,3.303887
1972-07-01,3.295521
1972-07-02,3.287420
1972-07-03,3.279618
1972-07-04,3.272153
1972-07-05,3.265061
1972-07-06,3.258380
1972-07-07,3.252147
1972-07-08,3.246398
1972-07-09,3.241170
1972-07-10,3.236497
1972-07-11,3.232413
1972-07-12,3.228951
1972-07-13,3.226140
1972-07-14,3.224008
1972-07-15,3.222894
1972-07-16,3.222394
1972-07-17,3.221758
1972-07-18,3.220995
1972-07-19,3.220111
1972-07-20,3.219111
1972-07-21,3.218003
1972-07-22,3.216794
1972-07-23,3.215488
1972-07-24,3.214092
1972-07-25,3.212613
1972-07-26,3.211055
1972-07-27,3.209426
1972-07-28,3.207731
1972-07-29,3.205976
1972-07-30,3.204167
1972-07-31,3.202310
1972-08-01,3.200410
1972-08-02,3.198475
1972-08-03,3.196509
1972-08-04,3.194520
1972-08-05,3.192513
1972-08-06,3.190495
1972-08-07,3.188472
1972-08-08,3.186450
1972-08-09,3.184437
1972-08-10,3.182439
1972-08-11,3.180463
1972-08-12,3.178515
1972-08-13,3.176604
1972-08-14,3.174736
1972-08-15,3.172480
1972-08-16,3.170528
1972-08-17,3.169902
1972-08-18,3.170461
1972-08-19,3.172060
1972-08-20,3.174556
1972-08-21,3.177807
1972-08-22,3.181671
1972-08-23,3.186009
1972-08-24,3.190684
1972-08-25,3.195561
1972-08-26,3.200509
1972-08-27,3.205400
1972-08-28,3.210110
1972-08-29,3.214518
1972-08-30,3.218508
1972-08-31,3.221968
1972-09-01,3.224791
1972-09-02,3.226874
1972-09-03,3.228118
1972-09-04,3.228429
1972-09-05,3.227718
1972-09-06,3.225900
1972-09-07,3.222894
1972-09-08,3.218623
1972-09-09,3.213015
1972-09-10,3.205999
1972-09-11,3.197509
1972-09-12,3.187483
1972-09-13,3.175859
1972-09-14,3.162579
1972-09-15,3.147441
1972-09-16,3.130417
1972-09-17,3.111772
1972-09-18,3.091638
1972-09-19,3.070143
1972-09-20,3.047413
1972-09-21,3.023571
1972-09-22,2.998737
1972-09-23,2.973030
1972-09-24,2.946564
1972-09-25,2.919455
1972-09-26,2.891812
1972-09-27,2.863746
1972-09-28,2.835363
1972-09-29,2.806770
1972-09-30,2.778069
1972-10-01,2.749360
1972-10-02,2.720743
1972-10-03,2.692315
1972-10-04,2.664169
1972-10-05,2.636397
1972-10-06,2.609088
1972-10-07,2.582328
1972-10-08,2.556202
1972-10-09,2.530788
1972-10-10,2.506164
1972-10-11,2.482403
1972-10-12,2.459575
1972-10-13,2.437744
1972-10-14,2.416972
1972-10-15,2.397001
1972-10-16,2.379602
1972-10-17,2.366566
1972-10-18,2.357547
1972-10-19,2.352200
1972-10-20,2.350182
1972-10-21,2.351153
1972-10-22,2.354781
1972-10-23,2.360739
1972-10-24,2.368715
1972-10-25,2.378404
1972-10-26,2.389516
1972-10-27,2.401778
1972-10-28,2.414930
1972-10-29,2.428730
1972-10-30,2.442953
1972-10-31,2.457394
1972-11-01,2.471866
1972-11-02,2.486200
1972-11-03,2.500250
1972-11-04,2.513886
1972-11-05,2.527002
1972-11-06,2.539506
1972-11-07,2.551330
1972-11-08,2.562422
1972-11-09,2.572746
1972-11-10,2.582287
1972-11-11,2.591041
1972-11-12,2.599022
1972-11-13,2.606256
1972-11-14,2.612779
1972-11-15,2.617328
1972-11-16,2.619972
1972-11-17,2.622078
1972-11-18,2.623635
1972-11-19,2.624641
1972-11-20,2.625105
1972-11-21,2.625049
1972-11-22,2.624503
1972-11-23,2.623509
1972-11-24,2.622121
1972-11-25,2.620405
1972-11-26,2.618438
1972-11-27,2.616309
1972-11-28,2.614118
1972-11-29,2.611977
1972-11-30,2.610008
1972-12-01,2.608344
1972-12-02,2.607128
1972-12-03,2.606513
1972-12-04,2.606662
1972-12-05,2.607743
1972-12-06,2.609936
1972-12-07,2.613423
1972-12-08,2.618395
1972-12-09,2.625047
1972-12-10,2.633577
1972-12-11,2.644186
1972-12-12,2.657077
1972-12-13,2.672450
1972-12-14,2.690507
1972-12-15,2.709421
1972-12-16,2.727600
1972-12-17,2.745434
1972-12-18,2.762932
1972-12-19,2.780100
1972-12-20,2.796948
1972-12-21,2.813481
1972-12-22,2.829707
1972-12-23,2.845635
1972-12-24,2.861271
1972-12-25,2.876623
1972-12-26,2.891699
1972-12-27,2.906505
1972-12-28,2.921051
1972-12-29,2.935342
1972-12-30,2.949387
1972-12-31,2.963193
1973-01-01,2.976768
1973-01-02,2.990119
1973-01-03,3.003253
1973-01-04,3.016179
1973-01-05,3.028903
1973-01-06,3.041434
1973-01-07,3.053778
1973-01-08,3.065944
1973-01-09,3.077938
1973-01-10,3.089769
1973-01-11,3.101444
1973-01-12,3.112969
1973-01-13,3.124354
1973-01-14,3.135605
1973-01-15,3.146730
1973-01-16,3.157763
1973-01-17,3.168729
1973-01-18,3.179621
1973-01-19,3.190434
1973-01-20,3.201161
1973-01-21,3.211795
1973-01-22,3.222330
1973-01-23,3.232760
1973-01-24,3.243079
1973-01-25,3.253279
1973-01-26,3.263354
1973-01-27,3.273299
1973-01-28,3.283106
1973-01-29,3.292770
1973-01-30,3.302284
1973-01-31,3.311641
1973-02-01,3.320835
1973-02-02,3.329860
1973-02-03,3.338709
1973-02-04,3.347377
1973-02-05,3.355856
1973-02-06,3.364139
1973-02-07,3.372222
1973-02-08,3.380097
1973-02-09,3.387758
1973-02-10,3.395199
1973-02-11,3.402413
1973-02-12,3.409393
1973-02-13,3.416134
1973-02-14,3.422629
1973-02-15,3.428872
1973-02-16,3.437038
1973-02-17,3.449173
1973-02-18,3.465074
1973-02-19,3.484535
1973-02-20,3.507351
1973-02-21,3.533313
1973-02-22,3.562211
1973-02-23,3.593833
1973-02-24,3.627966
1973-02-25,3.664390
1973-02-26,3.702887
1973-02-27,3.743235
1973-02-28,3.785208
1973-03-01,3.828577
1973-03-02,3.873113
1973-03-03,3.918582
1973-03-04,3.964746
1973-03-05,4.011368
1973-03-06,4.058205
1973-03-07,4.105014
1973-03-08,4.151549
1973-03-09,4.197560
1973-03-10,4.242798
1973-03-11,4.287012
1973-03-12,4.329947
1973-03-13,4.371351
1973-03-14,4.410968
1973-03-15,4.448544
1973-03-16,4.479804
1973-03-17,4.500919
1973-03-18,4.512319
1973-03-19,4.514449
1973-03-20,4.507772
1973-03-21,4.492772
1973-03-22,4.469947
1973-03-23,4.439820
1973-03-24,4.402930
1973-03-25,4.359839
1973-03-26,4.311128
1973-03-27,4.257404
1973-03-28,4.199292
1973-03-29,4.137443
1973-03-30,4.072531
1973-03-31,4.005256
1973-04-01,3.936340
1973-04-02,3.866535
1973-04-03,3.796614
1973-04-04,3.727383
1973-04-05,3.659672
1973-04-06,3.594341
1973-04-07,3.532278
1973-04-08,3.474402
1973-04-09,3.421661
1973-04-10,3.375037
1973-04-11,3.335542
1973-04-12,3.304219
1973-04-13,3.282149
1973-04-14,3.270442
1973-04-15,3.270247
1973-04-16,3.277061
1973-04-17,3.285538
1973-04-18,3.295581
1973-04-19,3.307095
1973-04-20,3.319982
1973-04-21,3.334144
1973-04-22,3.349483
1973-04-23,3.365899
1973-04-24,3.383289
1973-04-25,3.401548
1973-04-26,3.420572
1973-04-27,3.440252
1973-04-28,3.460476
1973-04-29,3.481133
1973-04-30,3.502106
1973-05-01,3.523277
1973-05-02,3.544524
1973-05-03,3.565724
1973-05-04,3.586749
1973-05-05,3.607470
1973-05-06,3.627754
1973-05-07,3.647465
1973-05-08,3.666464
1973-05-09,3.684612
1973-05-10,3.701762
1973-05-11,3.717770
1973-05-12,3.732485
1973-05-13,3.745757
1973-05-14,3.757431
1973-05-15,3.767352
1973-05-16,3.775921
1973-05-17,3.783635
1973-05-18,3.790486
1973-05-19,3.796469
1973-05-20,3.801580
1973-05-21,3.805822
1973-05-22,3.809198
1973-05-23,3.811717
1973-05-24,3.813390
1973-05-25,3.814235
1973-05-26,3.814270
1973-05-27,3.813521
1973-05-28,3.812014
1973-05-29,3.809783
1973-05-30,3.806863
1973-05-31,3.803296
1973-06-01,3.799125
1973-06-02,3.794399
1973-06-03,3.789170
1973-06-04,3.783494
1973-06-05,3.777431
1973-06-06,3.771042
1973-06-07,3.764395
1973-06-08,3.757559
1973-06-09,3.750605
1973-06-10,3.743607
1973-06-11,3.736644
1973-06-12,3.729794
1973-06-13,3.723136
1973-06-14,3.716754
1973-06-15,3.710730
1973-06-16,3.705163
1973-06-17,3.700055
1973-06-18,3.695346
1973-06-19,3.690976
1973-06-20,3.686889
1973-06-21,3.683026
1973-06-22,3.679333
1973-06-23,3.675753
1973-06-24,3.672233
1973-06-25,3.668719
1973-06-26,3.665158
1973-06-27,3.661500
1973-06-28,3.657692
1973-06-29,3.653685
1973-06-30,3.649429
1973-07-01,3.644873
1973-07-02,3.639971
1973-07-03,3.634673
1973-07-04,3.628932
1973-07-05,3.622701
1973-07-06,3.615933
1973-07-07,3.608583
1973-07-08,3.600604
1973-07-09,3.591952
1973-07-10,3.582580
1973-07-11,3.572446
1973-07-12,3.561505
1973-07-13,3.549713
1973-07-14,3.537028
1973-07-15,3.523405
1973-07-16,3.508865
1973-07-17,3.493506
1973-07-18,3.477407
1973-07-19,3.460643
1973-07-20,3.443293
1973-07-21,3.425433
1973-07-22,3.407141
1973-07-23,3.388492
1973-07-24,3.369562
1973-07-25,3.350428
1973-07-26,3.331163
1973-07-27,3.311841
1973-07-28,3.292537
1973-07-29,3.273323
1973-07-30,3.254272
1973-07-31,3.235454
1973-08-01,3.216941
1973-08-02,3.198801
1973-08-03,3.181105
1973-08-04,3.163921
1973-08-05,3.147315
1973-08-06,3.131354
1973-08-07,3.116105
1973-08-08,3.101631
1973-08-09,3.087998
1973-08-10,3.075269
1973-08-11,3.063506
1973-08-12,3.052771
