date,water_m3_s
1958-05-15,137.289300
1958-05-16,137.473132
1958-05-17,138.009618
1958-05-18,138.874895
1958-05-19,140.043601
1958-05-20,141.489224
1958-05-21,143.184432
1958-05-22,145.101373
1958-05-23,147.211966
1958-05-24,149.488160
1958-05-25,151.902178
1958-05-26,154.426736
1958-05-27,157.035239
1958-05-28,159.701961
1958-05-29,162.402198
1958-05-30,165.112403
1958-05-31,167.810298
1958-06-01,170.474961
1958-06-02,173.086900
1958-06-03,175.628096
1958-06-04,178.082032
1958-06-05,180.433693
1958-06-06,182.669553
1958-06-07,184.777534
1958-06-08,186.746943
1958-06-09,188.568394
1958-06-10,190.233701
1958-06-11,191.735755
1958-06-12,193.068374
1958-06-13,194.226139
1958-06-14,195.204198
1958-06-15,195.998059
1958-06-16,196.665720
1958-06-17,197.269215
1958-06-18,197.810443
1958-06-19,198.291569
1958-06-20,198.715030
1958-06-21,199.083534
1958-06-22,199.400056
1958-06-23,199.667838
1958-06-24,199.890386
1958-06-25,200.071461
1958-06-26,200.215073
1958-06-27,200.325474
1958-06-28,200.407147
1958-06-29,200.464792
1958-06-30,200.503319
1958-07-01,200.527826
1958-07-02,200.543590
1958-07-03,200.556045
1958-07-04,200.570765
1958-07-05,200.593444
1958-07-06,200.629873
1958-07-07,200.685918
1958-07-08,200.767494
1958-07-09,200.880542
1958-07-10,201.030996
1958-07-11,201.224758
1958-07-12,201.467668
1958-07-13,201.765469
1958-07-14,202.123775
1958-07-15,202.548037
1958-07-16,203.088745
1958-07-17,203.785750
1958-07-18,204.628304
1958-07-19,205.605534
1958-07-20,206.706437
1958-07-21,207.919879
1958-07-22,209.234601
1958-07-23,210.639211
1958-07-24,212.122191
1958-07-25,213.671899
1958-07-26,215.276569
1958-07-27,216.924317
1958-07-28,218.603144
1958-07-29,220.300942
1958-07-30,222.005499
1958-07-31,223.704507
1958-08-01,225.385568
1958-08-02,227.036203
1958-08-03,228.643858
1958-08-04,230.195920
1958-08-05,231.679719
1958-08-06,233.082545
1958-08-07,234.391659
1958-08-08,235.594304
1958-08-09,236.677716
1958-08-10,237.629146
1958-08-11,238.435865
1958-08-12,239.085186
1958-08-13,239.564479
1958-08-14,239.861187
1958-08-15,239.962842
1958-08-16,239.931147
1958-08-17,239.838121
1958-08-18,239.686869
1958-08-19,239.480515
1958-08-20,239.222197
1958-08-21,238.915062
1958-08-22,238.562269
1958-08-23,238.166978
1958-08-24,237.732355
1958-08-25,237.261562
1958-08-26,236.757758
1958-08-27,236.224098
1958-08-28,235.663726
1958-08-29,235.079776
1958-08-30,234.475373
1958-08-31,233.853622
1958-09-01,233.217615
1958-09-02,232.570426
1958-09-03,231.915109
1958-09-04,231.254697
1958-09-05,230.592203
1958-09-06,229.930614
1958-09-07,229.272897
1958-09-08,228.621993
1958-09-09,227.980816
1958-09-10,227.352258
1958-09-11,226.739184
1958-09-12,226.144432
1958-09-13,225.570815
1958-09-14,225.021122
1958-09-15,224.498114
1958-09-16,223.994580
1958-09-17,223.499167
1958-09-18,223.008262
1958-09-19,222.518109
1958-09-20,222.024864
1958-09-21,221.524651
1958-09-22,221.013609
1958-09-23,220.487940
1958-09-24,219.943945
1958-09-25,219.378068
1958-09-26,218.786927
1958-09-27,218.167344
1958-09-28,217.516371
1958-09-29,216.831315
1958-09-30,216.109754
1958-10-01,215.349551
1958-10-02,214.548868
1958-10-03,213.706172
1958-10-04,212.820237
1958-10-05,211.890145
1958-10-06,210.915280
1958-10-07,209.895324
1958-10-08,208.830238
1958-10-09,207.720254
1958-10-10,206.565850
1958-10-11,205.367726
1958-10-12,204.126784
1958-10-13,202.844087
1958-10-14,201.520832
1958-10-15,200.158306
1958-10-16,198.696649
1958-10-17,197.084257
1958-10-18,195.334882
1958-10-19,193.462287
1958-10-20,191.480204
1958-10-21,189.402297
1958-10-22,187.242125
1958-10-23,185.013112
1958-10-24,182.728519
1958-10-25,180.401414
1958-10-26,178.044655
1958-10-27,175.670865
1958-10-28,173.292419
1958-10-29,170.921428
1958-10-30,168.569729
1958-10-31,166.248881
1958-11-01,163.970154
1958-11-02,161.744534
1958-11-03,159.582719
1958-11-04,157.495129
1958-11-05,155.491911
1958-11-06,153.582949
1958-11-07,151.777880
1958-11-08,150.086110
1958-11-09,148.516835
1958-11-10,147.079061
1958-11-11,145.781635
1958-11-12,144.633268
1958-11-13,143.642574
1958-11-14,142.818100
1958-11-15,142.168367
1958-11-16,141.647567
1958-11-17,141.201856
1958-11-18,140.827640
1958-11-19,140.521276
1958-11-20,140.279130
1958-11-21,140.097622
1958-11-22,139.973272
1958-11-23,139.902737
1958-11-24,139.882851
1958-11-25,139.910653
1958-11-26,139.983418
1958-11-27,140.098678
1958-11-28,140.254245
1958-11-29,140.448222
1958-11-30,140.679018
1958-12-01,140.945357
1958-12-02,141.246277
1958-12-03,141.581130
1958-12-04,141.949583
1958-12-05,142.351601
1958-12-06,142.787440
1958-12-07,143.257630
1958-12-08,143.762949
1958-12-09,144.304404
1958-12-10,144.883198
1958-12-11,145.500700
1958-12-12,146.158403
1958-12-13,146.857890
1958-12-14,147.600780
1958-12-15,148.388687
1958-12-16,149.204831
1958-12-17,150.031334
1958-12-18,150.868118
1958-12-19,151.715101
1958-12-20,152.572193
1958-12-21,153.439299
1958-12-22,154.316318
1958-12-23,155.203144
1958-12-24,156.099664
1958-12-25,157.005761
1958-12-26,157.921310
1958-12-27,158.846181
1958-12-28,159.780240
1958-12-29,160.723346
1958-12-30,161.675351
1958-12-31,162.636103
1959-01-01,166.128339
1959-01-02,167.098961
1959-01-03,168.055009
1959-01-04,168.995385
1959-01-05,169.918976
1959-01-06,170.824655
1959-01-07,171.711276
1959-01-08,172.577684
1959-01-09,173.422703
1959-01-10,174.245148
1959-01-11,175.043815
1959-01-12,175.817488
1959-01-13,176.564937
1959-01-14,177.284918
1959-01-15,177.976174
1959-01-16,178.686622
1959-01-17,179.462976
1959-01-18,180.302138
1959-01-19,181.200973
1959-01-20,182.156309
1959-01-21,183.164933
1959-01-22,184.223591
1959-01-23,185.328981
1959-01-24,186.477759
1959-01-25,187.666529
1959-01-26,188.891852
1959-01-27,190.150234
1959-01-28,191.438135
1959-01-29,192.751963
1959-01-30,194.088076
1959-01-31,195.442783
1959-02-01,196.812343
1959-02-02,198.192964
1959-02-03,199.580809
1959-02-04,200.971993
1959-02-05,202.362585
1959-02-06,203.748613
1959-02-07,205.126060
1959-02-08,206.490873
1959-02-09,207.838960
1959-02-10,209.166196
1959-02-11,210.468425
1959-02-12,211.741463
1959-02-13,212.981103
1959-02-14,214.183116
1959-02-15,215.343257
1959-02-16,216.485284
1959-02-17,217.632255
1959-02-18,218.778802
1959-02-19,219.919502
1959-02-20,221.048901
1959-02-21,222.161542
1959-02-22,223.251990
1959-02-23,224.314852
1959-02-24,225.344802
1959-02-25,226.336599
1959-02-26,227.285106
1959-02-27,228.185309
1959-02-28,229.032330
1959-03-01,229.821444
1959-03-02,230.548089
1959-03-03,231.207881
1959-03-04,231.796621
1959-03-05,232.310305
1959-03-06,232.745132
1959-03-07,233.097508
1959-03-08,233.364049
1959-03-09,233.541589
1959-03-10,233.627176
1959-03-11,233.618073
1959-03-12,233.511761
1959-03-13,233.305928
1959-03-14,232.998473
1959-03-15,232.587494
1959-03-16,231.941928
1959-03-17,230.944575
1959-03-18,229.614755
1959-03-19,227.972191
1959-03-20,226.037047
1959-03-21,223.829950
1959-03-22,221.372022
1959-03-23,218.684892
1959-03-24,215.790713
1959-03-25,212.712171
1959-03-26,209.472486
1959-03-27,206.095415
1959-03-28,202.605243
1959-03-29,199.026776
1959-03-30,195.385318
1959-03-31,191.706658
1959-04-01,188.017039
1959-04-02,184.343131
1959-04-03,180.711989
1959-04-04,177.151023
1959-04-05,173.687940
1959-04-06,170.350704
1959-04-07,167.167475
1959-04-08,164.166548
1959-04-09,161.376291
1959-04-10,158.825074
1959-04-11,156.541189
1959-04-12,154.552779
1959-04-13,152.887742
1959-04-14,151.573650
1959-04-15,150.637648
1959-04-16,149.886812
1959-04-17,149.112432
1959-04-18,148.317551
1959-04-19,147.505151
1959-04-20,146.678156
1959-04-21,145.839427
1959-04-22,144.991770
1959-04-23,144.137932
1959-04-24,143.280601
1959-04-25,142.422413
1959-04-26,141.565947
1959-04-27,140.713733
1959-04-28,139.868246
1959-04-29,139.031916
1959-04-30,138.207123
1959-05-01,137.396205
1959-05-02,136.601457
1959-05-03,135.825132
1959-05-04,135.069450
1959-05-05,134.336593
1959-05-06,133.628716
1959-05-07,132.947944
1959-05-08,132.296376
1959-05-09,131.676093
1959-05-10,131.089156
1959-05-11,130.537616
1959-05-12,130.023512
1959-05-13,129.548877
1959-05-14,129.115747
1959-05-15,128.726157
1959-05-16,128.576806
1959-05-17,128.844047
1959-05-18,129.499527
1959-05-19,130.515068
1959-05-20,131.862684
1959-05-21,133.514601
1959-05-22,135.443272
1959-05-23,137.621389
1959-05-24,140.021906
1959-05-25,142.618045
1959-05-26,145.383314
1959-05-27,148.291520
1959-05-28,151.316782
1959-05-29,154.433540
1959-05-30,157.616567
1959-05-31,160.840984
1959-06-01,164.082261
1959-06-02,167.316234
1959-06-03,170.519112
1959-06-04,173.667480
1959-06-05,176.738313
1959-06-06,179.708977
1959-06-07,182.557239
1959-06-08,185.261269
1959-06-09,187.799647
1959-06-10,190.151365
1959-06-11,192.295832
1959-06-12,194.212876
1959-06-13,195.882746
1959-06-14,197.286112
1959-06-15,198.404068
1959-06-16,199.346637
1959-06-17,200.235672
1959-06-18,201.070443
1959-06-19,201.850376
1959-06-20,202.575057
1959-06-21,203.244232
1959-06-22,203.857808
1959-06-23,204.415855
1959-06-24,204.918604
1959-06-25,205.366447
1959-06-26,205.759935
1959-06-27,206.099775
1959-06-28,206.386827
1959-06-29,206.622100
1959-06-30,206.806746
1959-07-01,206.942057
1959-07-02,207.029458
1959-07-03,207.070498
1959-07-04,207.066844
1959-07-05,207.020272
1959-07-06,206.932659
1959-07-07,206.805971
1959-07-08,206.642255
1959-07-09,206.443624
1959-07-10,206.212250
1959-07-11,205.950344
1959-07-12,205.660151
1959-07-13,205.343928
1959-07-14,205.003933
1959-07-15,204.642408
1959-07-16,204.258781
1959-07-17,203.852396
1959-07-18,203.425384
1959-07-19,202.979910
1959-07-20,202.518181
1959-07-21,202.042439
1959-07-22,201.554963
1959-07-23,201.058068
1959-07-24,200.554101
1959-07-25,200.045443
1959-07-26,199.534508
1959-07-27,199.023734
1959-07-28,198.515592
1959-07-29,198.012573
1959-07-30,197.517193
1959-07-31,197.031989
1959-08-01,196.559511
1959-08-02,196.102328
1959-08-03,195.663017
1959-08-04,195.244163
1959-08-05,194.848356
1959-08-06,194.478185
1959-08-07,194.136239
1959-08-08,193.825094
1959-08-09,193.547318
1959-08-10,193.305462
1959-08-11,193.102055
1959-08-12,192.939600
1959-08-13,192.820570
1959-08-14,192.747400
1959-08-15,192.722486
1959-08-16,192.788185
1959-08-17,192.980031
1959-08-18,193.290072
1959-08-19,193.710273
1959-08-20,194.232531
1959-08-21,194.848682
1959-08-22,195.550521
1959-08-23,196.329810
1959-08-24,197.178291
1959-08-25,198.087696
1959-08-26,199.049758
1959-08-27,200.056224
1959-08-28,201.098858
1959-08-29,202.169456
1959-08-30,203.259852
1959-08-31,204.361926
1959-09-01,205.467611
1959-09-02,206.568899
1959-09-03,207.657851
1959-09-04,208.726596
1959-09-05,209.767343
1959-09-06,210.772383
1959-09-07,211.734089
1959-09-08,212.644928
1959-09-09,213.497455
1959-09-10,214.284323
1959-09-11,214.998278
1959-09-12,215.632166
1959-09-13,216.178931
1959-09-14,216.631615
1959-09-15,216.983361
1959-09-16,217.240087
1959-09-17,217.412741
1959-09-18,217.502131
1959-09-19,217.509141
1959-09-20,217.434758
1959-09-21,217.280076
1959-09-22,217.046319
1959-09-23,216.734849
1959-09-24,216.347176
1959-09-25,215.884971
1959-09-26,215.350070
1959-09-27,214.744479
1959-09-28,214.070383
1959-09-29,213.330145
1959-09-30,212.526309
1959-10-01,211.661599
1959-10-02,210.738917
1959-10-03,209.761341
1959-10-04,208.732116
1959-10-05,207.654653
1959-10-06,206.532519
1959-10-07,205.369422
1959-10-08,204.169209
1959-10-09,202.935846
1959-10-10,201.673406
1959-10-11,200.386052
1959-10-12,199.078023
1959-10-13,197.753609
1959-10-14,196.417137
1959-10-15,195.072943
1959-10-16,193.673170
1959-10-17,192.173380
1959-10-18,190.583049
1959-10-19,188.911674
1959-10-20,187.168761
1959-10-21,185.363813
1959-10-22,183.506313
1959-10-23,181.605723
1959-10-24,179.671462
1959-10-25,177.712908
1959-10-26,175.739379
1959-10-27,173.760131
1959-10-28,171.784347
1959-10-29,169.821130
1959-10-30,167.879499
1959-10-31,165.968380
1959-11-01,164.096599
1959-11-02,162.272884
1959-11-03,160.505854
1959-11-04,158.804017
1959-11-05,157.175769
1959-11-06,155.629392
1959-11-07,154.173049
1959-11-08,152.814784
1959-11-09,151.562524
1959-11-10,150.424075
1959-11-11,149.407127
1959-11-12,148.519251
1959-11-13,147.767905
1959-11-14,147.160432
1959-11-15,146.704069
1959-11-16,146.322332
1959-11-17,145.935301
1959-11-18,145.544597
1959-11-19,145.151450
1959-11-20,144.756830
1959-11-21,144.361565
1959-11-22,143.966456
1959-11-23,143.572379
1959-11-24,143.180382
1959-11-25,142.791762
1959-11-26,142.408151
1959-11-27,142.031573
1959-11-28,141.664507
1959-11-29,141.309936
1959-11-30,140.971382
1959-12-01,140.652939
1959-12-02,140.359292
1959-12-03,140.095732
1959-12-04,139.868155
1959-12-05,139.683058
1959-12-06,139.547523
1959-12-07,139.469190
1959-12-08,139.456229
1959-12-09,139.517290
1959-12-10,139.661455
1959-12-11,139.898177
1959-12-12,140.237207
1959-12-13,140.688520
1959-12-14,141.262219
1959-12-15,141.968443
1959-12-16,142.753115
1959-12-17,143.555305
1959-12-18,144.374818
1959-12-19,145.211453
1959-12-20,146.064996
1959-12-21,146.935221
1959-12-22,147.821893
1959-12-23,148.724765
1959-12-24,149.643580
1959-12-25,150.578070
1959-12-26,151.527954
1959-12-27,152.492944
1959-12-28,153.472738
1959-12-29,154.467026
1959-12-30,155.475484
1959-12-31,156.497780
1960-01-01,159.962834
1960-01-02,161.006528
1960-01-03,162.041029
1960-01-04,163.065018
1960-01-05,164.077154
1960-01-06,165.076069
1960-01-07,166.060370
1960-01-08,167.028642
1960-01-09,167.979447
1960-01-10,168.911323
1960-01-11,169.822785
1960-01-12,170.712327
1960-01-13,171.578422
1960-01-14,172.419522
1960-01-15,173.234060
1960-01-16,174.078193
1960-01-17,175.006315
1960-01-18,176.014164
1960-01-19,177.097431
1960-01-20,178.251746
1960-01-21,179.472688
1960-01-22,180.755770
1960-01-23,182.096446
1960-01-24,183.490107
1960-01-25,184.932076
1960-01-26,186.417613
1960-01-27,187.941909
1960-01-28,189.500089
1960-01-29,191.087213
1960-01-30,192.698274
1960-01-31,194.328200
1960-02-01,195.971855
1960-02-02,197.624042
1960-02-03,199.279504
1960-02-04,200.932928
1960-02-05,202.578944
1960-02-06,204.212134
1960-02-07,205.827030
1960-02-08,207.418123
1960-02-09,208.979864
1960-02-10,210.506668
1960-02-11,211.992924
1960-02-12,213.432995
1960-02-13,214.821227
1960-02-14,216.151957
1960-02-15,217.419513
1960-02-16,218.648065
1960-02-17,219.862327
1960-02-18,221.057418
1960-02-19,222.228432
1960-02-20,223.370470
1960-02-21,224.478653
1960-02-22,225.548152
1960-02-23,226.574202
1960-02-24,227.552120
1960-02-25,228.477328
1960-02-26,229.345365
1960-02-27,230.151899
1960-02-28,230.892745
1960-02-29,231.563875
1960-03-01,232.161428
1960-03-02,232.681720
1960-03-03,233.121249
1960-03-04,233.476708
1960-03-05,233.744983
1960-03-06,233.923161
1960-03-07,234.008532
1960-03-08,233.998588
1960-03-09,233.891026
1960-03-10,233.683744
1960-03-11,233.374840
1960-03-12,232.962607
1960-03-13,232.445527
1960-03-14,231.822265
1960-03-15,230.913368
1960-03-16,229.588941
1960-03-17,227.908400
1960-03-18,225.897485
1960-03-19,223.582265
1960-03-20,220.989090
1960-03-21,218.144551
1960-03-22,215.075437
1960-03-23,211.808698
1960-03-24,208.371412
1960-03-25,204.790756
1960-03-26,201.093981
1960-03-27,197.308386
1960-03-28,193.461303
1960-03-29,189.580081
1960-03-30,185.692073
1960-03-31,181.824630
1960-04-01,178.005096
1960-04-02,174.260808
1960-04-03,170.619098
1960-04-04,167.107299
1960-04-05,163.752758
1960-04-06,160.582848
1960-04-07,157.624985
1960-04-08,154.906651
1960-04-09,152.455417
1960-04-10,150.298971
1960-04-11,148.465153
1960-04-12,146.981988
1960-04-13,145.877724
1960-04-14,145.180880
1960-04-15,144.709779
1960-04-16,144.272965
1960-04-17,143.877771
1960-04-18,143.521935
1960-04-19,143.203267
1960-04-20,142.919644
1960-04-21,142.669013
1960-04-22,142.449383
1960-04-23,142.258827
1960-04-24,142.095476
1960-04-25,141.957518
1960-04-26,141.843194
1960-04-27,141.750795
1960-04-28,141.678657
1960-04-29,141.625157
1960-04-30,141.588712
1960-05-01,141.567771
1960-05-02,141.560809
1960-05-03,141.566329
1960-05-04,141.582850
1960-05-05,141.608904
1960-05-06,141.643031
1960-05-07,141.683773
1960-05-08,141.729667
1960-05-09,141.779241
1960-05-10,141.831004
1960-05-11,141.883442
1960-05-12,141.935010
1960-05-13,141.984125
1960-05-14,142.029159
1960-05-15,142.295393
1960-05-16,142.959572
1960-05-17,143.966247
1960-05-18,145.290625
1960-05-19,146.906671
1960-05-20,148.787460
1960-05-21,150.905504
1960-05-22,153.233051
1960-05-23,155.742368
1960-05-24,158.405993
1960-05-25,161.196963
1960-05-26,164.089021
1960-05-27,167.056798
1960-05-28,170.075968
1960-05-29,173.123383
1960-05-30,176.177183
1960-05-31,179.216874
1960-06-01,182.223398
1960-06-02,185.179160
1960-06-03,188.068048
1960-06-04,190.875414
1960-06-05,193.588042
1960-06-06,196.194086
1960-06-07,198.682984
1960-06-08,201.045354
1960-06-09,203.272853
1960-06-10,205.358026
1960-06-11,207.294122
1960-06-12,209.074888
1960-06-13,210.694343
1960-06-14,212.146515
1960-06-15,213.579505
1960-06-16,215.081215
1960-06-17,216.581458
1960-06-18,218.077408
1960-06-19,219.566246
1960-06-20,221.045154
1960-06-21,222.511317
1960-06-22,223.961919
1960-06-23,225.394144
1960-06-24,226.805174
1960-06-25,228.192185
1960-06-26,229.552350
1960-06-27,230.882836
1960-06-28,232.180804
1960-06-29,233.443408
1960-06-30,234.667793
1960-07-01,235.851097
1960-07-02,236.990447
1960-07-03,238.082964
1960-07-04,239.125757
1960-07-05,240.115927
1960-07-06,241.050564
1960-07-07,241.926751
1960-07-08,242.741559
1960-07-09,243.492051
1960-07-10,244.175282
1960-07-11,244.788299
1960-07-12,245.328141
1960-07-13,245.791839
1960-07-14,246.176419
1960-07-15,246.519514
1960-07-16,246.864336
1960-07-17,247.213804
1960-07-18,247.566271
1960-07-19,247.920085
1960-07-20,248.273585
1960-07-21,248.625103
1960-07-22,248.972962
1960-07-23,249.315480
1960-07-24,249.650965
1960-07-25,249.977720
1960-07-26,250.294040
1960-07-27,250.598214
1960-07-28,250.888526
1960-07-29,251.163253
1960-07-30,251.420667
1960-07-31,251.659037
1960-08-01,251.876627
1960-08-02,252.071698
1960-08-03,252.242510
1960-08-04,252.387322
1960-08-05,252.504389
1960-08-06,252.591971
1960-08-07,252.648327
1960-08-08,252.671720
1960-08-09,252.660415
1960-08-10,252.612684
1960-08-11,252.526803
1960-08-12,252.401059
1960-08-13,252.233745
1960-08-14,252.023166
1960-08-15,251.767909
1960-08-16,251.445849
1960-08-17,251.038320
1960-08-18,250.550070
1960-08-19,249.985879
1960-08-20,249.350540
1960-08-21,248.648865
1960-08-22,247.885673
1960-08-23,247.065787
1960-08-24,246.194028
1960-08-25,245.275214
1960-08-26,244.314149
1960-08-27,243.315628
1960-08-28,242.284425
1960-08-29,241.225294
1960-08-30,240.142963
1960-08-31,239.042134
1960-09-01,237.927477
1960-09-02,236.803631
1960-09-03,235.675197
1960-09-04,234.546739
1960-09-05,233.422782
1960-09-06,232.307811
1960-09-07,231.206265
1960-09-08,230.122544
1960-09-09,229.060999
1960-09-10,228.025940
1960-09-11,227.021628
1960-09-12,226.052279
1960-09-13,225.122065
1960-09-14,224.235111
1960-09-15,223.345209
1960-09-16,222.381461
1960-09-17,221.323247
1960-09-18,220.177106
1960-09-19,218.949535
1960-09-20,217.646986
1960-09-21,216.275865
1960-09-22,214.842533
1960-09-23,213.353296
1960-09-24,211.814413
1960-09-25,210.232088
1960-09-26,208.612473
1960-09-27,206.961666
1960-09-28,205.285712
1960-09-29,203.590605
1960-09-30,201.882285
1960-10-01,200.166642
1960-10-02,198.449518
1960-10-03,196.736706
1960-10-04,195.033955
1960-10-05,193.346972
1960-10-06,191.681426
1960-10-07,190.042948
1960-10-08,188.437139
1960-10-09,186.869571
1960-10-10,185.345794
1960-10-11,183.871338
1960-10-12,182.451722
1960-10-13,181.092455
1960-10-14,179.799047
1960-10-15,178.512309
1960-10-16,177.212439
1960-10-17,175.939345
1960-10-18,174.692203
1960-10-19,173.470268
1960-10-20,172.272921
1960-10-21,171.099723
1960-10-22,169.950446
1960-10-23,168.825118
1960-10-24,167.724049
1960-10-25,166.647853
1960-10-26,165.597475
1960-10-27,164.574201
1960-10-28,163.579670
1960-10-29,162.615874
1960-10-30,161.685163
1960-10-31,160.790237
1960-11-01,159.934130
1960-11-02,159.120201
1960-11-03,158.352107
1960-11-04,157.633777
1960-11-05,156.969381
1960-11-06,156.363293
1960-11-07,155.820045
1960-11-08,155.344282
1960-11-09,154.940711
1960-11-10,154.614036
1960-11-11,154.368901
1960-11-12,154.209818
1960-11-13,154.141095
1960-11-14,154.166755
1960-11-15,154.272151
1960-11-16,154.361245
1960-11-17,154.363577
1960-11-18,154.285216
1960-11-19,154.131564
1960-11-20,153.907551
1960-11-21,153.617818
1960-11-22,153.266885
1960-11-23,152.859304
1960-11-24,152.399802
1960-11-25,151.893408
1960-11-26,151.345564
1960-11-27,150.762231
1960-11-28,150.149971
1960-11-29,149.516023
1960-11-30,148.868362
1960-12-01,148.215744
1960-12-02,147.567743
1960-12-03,146.934764
1960-12-04,146.328055
1960-12-05,145.759693
1960-12-06,145.242568
1960-12-07,144.790345
1960-12-08,144.417417
1960-12-09,144.138841
1960-12-10,143.970265
1960-12-11,143.927837
1960-12-12,144.028105
1960-12-13,144.287896
1960-12-14,144.724191
1960-12-15,145.382136
1960-12-16,146.194221
1960-12-17,147.051008
1960-12-18,147.951430
1960-12-19,148.894382
1960-12-20,149.878718
1960-12-21,150.903252
1960-12-22,151.966759
1960-12-23,153.067975
1960-12-24,154.205598
1960-12-25,155.378285
1960-12-26,156.584654
1960-12-27,157.823286
1960-12-28,159.092721
1960-12-29,160.391463
1960-12-30,161.717973
1960-12-31,163.070679
1961-01-01,166.167487
1961-01-02,167.564952
1961-01-03,168.960717
1961-01-04,170.351926
1961-01-05,171.735660
1961-01-06,173.108945
1961-01-07,174.468749
1961-01-08,175.811986
1961-01-09,177.135520
1961-01-10,178.436168
1961-01-11,179.710701
1961-01-12,180.955851
1961-01-13,182.168312
1961-01-14,183.344743
1961-01-15,184.481775
1961-01-16,185.626125
1961-01-17,186.824502
1961-01-18,188.073482
1961-01-19,189.369593
1961-01-20,190.709318
1961-01-21,192.089094
1961-01-22,193.505305
1961-01-23,194.954289
1961-01-24,196.432331
1961-01-25,197.935663
1961-01-26,199.460469
1961-01-27,201.002877
1961-01-28,202.558966
1961-01-29,204.124764
1961-01-30,205.696247
1961-01-31,207.269343
1961-02-01,208.839933
1961-02-02,210.403852
1961-02-03,211.956888
1961-02-04,213.494791
1961-02-05,215.013268
1961-02-06,216.507991
1961-02-07,217.974599
1961-02-08,219.408699
1961-02-09,220.805871
1961-02-10,222.161674
1961-02-11,223.471644
1961-02-12,224.731307
1961-02-13,225.936177
1961-02-14,227.081761
1961-02-15,228.163570
1961-02-16,229.171440
1961-02-17,230.099241
1961-02-18,230.948576
1961-02-19,231.721105
1961-02-20,232.418545
1961-02-21,233.042662
1961-02-22,233.595279
1961-02-23,234.078272
1961-02-24,234.493569
1961-02-25,234.843147
1961-02-26,235.129037
1961-02-27,235.353321
1961-02-28,235.518127
1961-03-01,235.625637
1961-03-02,235.678078
1961-03-03,235.677728
1961-03-04,235.626910
1961-03-05,235.527995
1961-03-06,235.383402
1961-03-07,235.195593
1961-03-08,234.967078
1961-03-09,234.700412
1961-03-10,234.398191
1961-03-11,234.063059
1961-03-12,233.697701
1961-03-13,233.304846
1961-03-14,232.887264
1961-03-15,232.447769
1961-03-16,231.817918
1961-03-17,230.840471
1961-03-18,229.535313
1961-03-19,227.922678
1961-03-20,226.023173
1961-03-21,223.857807
1961-03-22,221.448014
1961-03-23,218.815668
1961-03-24,215.983106
1961-03-25,212.973136
1961-03-26,209.809047
1961-03-27,206.514618
1961-03-28,203.114118
1961-03-29,199.632308
1961-03-30,196.094437
1961-03-31,192.526235
1961-04-01,188.953902
1961-04-02,185.404098
1961-04-03,181.903923
1961-04-04,178.480901
1961-04-05,175.162951
1961-04-06,171.978367
1961-04-07,168.955787
1961-04-08,166.124157
1961-04-09,163.512698
1961-04-10,161.150866
1961-04-11,159.068308
1961-04-12,157.294821
1961-04-13,155.860294
1961-04-14,154.794666
1961-04-15,154.127862
1961-04-16,153.678406
1961-04-17,153.244771
1961-04-18,152.826778
1961-04-19,152.424272
1961-04-20,152.037121
1961-04-21,151.665215
1961-04-22,151.308467
1961-04-23,150.966806
1961-04-24,150.640182
1961-04-25,150.328560
1961-04-26,150.031924
1961-04-27,149.750269
1961-04-28,149.483604
1961-04-29,149.231949
1961-04-30,148.995333
1961-05-01,148.773791
1961-05-02,148.567367
1961-05-03,148.376105
1961-05-04,148.200052
1961-05-05,148.039254
1961-05-06,147.893756
1961-05-07,147.763594
1961-05-08,147.648800
1961-05-09,147.549394
1961-05-10,147.465384
1961-05-11,147.396763
1961-05-12,147.343506
1961-05-13,147.305567
1961-05-14,147.282876
1961-05-15,147.275339
1961-05-16,147.449764
1961-05-17,147.958237
1961-05-18,148.776537
1961-05-19,149.878199
1961-05-20,151.235047
1961-05-21,152.817689
1961-05-22,154.595982
1961-05-23,156.539466
1961-05-24,158.617758
1961-05-25,160.800920
1961-05-26,163.059787
1961-05-27,165.366269
1961-05-28,167.693612
1961-05-29,170.016633
1961-05-30,172.311913
1961-05-31,174.557969
1961-06-01,176.735379
1961-06-02,178.826885
1961-06-03,180.817456
1961-06-04,182.694320
1961-06-05,184.446961
1961-06-06,186.067089
1961-06-07,187.548566
1961-06-08,188.887307
1961-06-09,190.081149
1961-06-10,191.129675
1961-06-11,192.034023
1961-06-12,192.796641
1961-06-13,193.421027
1961-06-14,193.911425
1961-06-15,194.272490
1961-06-16,194.540158
1961-06-17,194.748328
1961-06-18,194.898899
1961-06-19,194.994041
1961-06-20,195.036195
1961-06-21,195.028075
1961-06-22,194.972666
1961-06-23,194.873216
1961-06-24,194.733233
1961-06-25,194.556482
1961-06-26,194.346970
1961-06-27,194.108944
1961-06-28,193.846876
1961-06-29,193.565453
1961-06-30,193.269562
1961-07-01,192.964278
1961-07-02,192.654845
1961-07-03,192.346661
1961-07-04,192.045258
1961-07-05,191.756283
1961-07-06,191.485475
1961-07-07,191.238643
1961-07-08,191.021642
1961-07-09,190.840349
1961-07-10,190.700633
1961-07-11,190.608326
1961-07-12,190.569200
1961-07-13,190.588929
1961-07-14,190.673060
1961-07-15,190.826977
1961-07-16,191.017833
1961-07-17,191.208980
1961-07-18,191.399962
1961-07-19,191.590327
1961-07-20,191.779625
1961-07-21,191.967410
1961-07-22,192.153238
