,et0_mm_day
2017-11-01,4.1214004
2017-12-01,4.827693
2018-01-01,4.946001
2018-02-01,5.270995
2018-03-01,4.297927
2018-04-01,3.986273
2018-05-01,4.3871403
2018-06-01,4.825339
2018-07-01,5.8017373
2018-08-01,4.1262956
2018-09-01,4.298262
2018-10-01,4.741475
2018-11-01,4.0776505
2018-12-01,4.0905104
2019-01-01,4.838236
2019-02-01,5.480431
2019-03-01,5.3936095
2019-04-01,5.071372
2019-05-01,4.419647
2019-06-01,3.7823021
2019-07-01,4.334532
2019-08-01,4.4432206
2019-09-01,4.200816
2019-10-01,4.19233
2019-11-01,4.0304737
2019-12-01,3.639996
2020-01-01,4.5761986
2020-02-01,4.4684114
2020-03-01,4.449852
2020-04-01,4.6887994
2020-05-01,4.4587255
2020-06-01,5.0382986
2020-07-01,5.1330924
2020-08-01,4.193999
2020-09-01,4.59972
2020-10-01,4.309334
2020-11-01,3.9193482
2020-12-01,4.1109695
2021-01-01,4.456602
2021-02-01,4.8479066
2021-03-01,5.224526
2021-04-01,4.5666695
2021-05-01,4.2489023
2021-06-01,5.578727
2021-07-01,5.5360346
2021-08-01,3.884241
2021-09-01,4.314162
2021-10-01,4.479289
2021-11-01,4.6619325
2021-12-01,4.71428
2022-01-01,4.8678217
2022-02-01,4.669279
2022-03-01,5.1057115
2022-04-01,4.929088
2022-05-01,4.168533
2022-06-01,5.4582953
2022-07-01,5.384244
2022-08-01,4.076183
2022-09-01,4.260355
2022-10-01,4.22295
2022-11-01,3.8450851
2022-12-01,3.8665752
2023-01-01,4.220098
2023-02-01,4.56094
2023-03-01,4.5612497
2023-04-01,4.260365
2023-05-01,4.2489977
2023-06-01,4.6431084
2023-07-01,4.6737156
2023-08-01,4.274524
2023-09-01,4.260355
2023-10-01,4.22295
2023-11-01,3.8450851
2023-12-01,3.8665752
2024-01-01,4.220098
2024-02-01,4.56094
2024-03-01,5.614616
2024-04-01,4.9755163
2024-05-01,4.8195868
2024-06-01,6.1552973
2024-07-01,3.928952
2024-08-01,4.2980537
2024-09-01,4.840143
2024-10-01,4.392501
2024-11-01,4.2973385
2024-12-01,4.10112
2025-01-01,4.859291
2025-02-01,5.4896474
2025-03-01,5.3942947
2025-04-01,4.2366385
2025-05-01,4.614763
2025-06-01,4.8411713
2025-07-01,4.9959645
2025-08-01,4.503466
2025-09-01,4.159771
2025-10-01,4.5207963
2025-11-01,4.377969
2025-12-01,4.6443715
2026-01-01,4.9003215
2026-02-01,4.847899
2026-03-01,4.1312203
