,et0_mm_day
2003-05-01,12.783751
2003-06-01,7.360913
2003-07-01,5.874224
2003-08-01,5.899996
2003-09-01,6.7812576
2003-10-01,7.013224
2003-11-01,8.292071
2003-12-01,14.429159
2004-01-01,16.717962
2004-02-01,19.452759
2004-03-01,19.31417
2004-04-01,13.710708
2004-05-01,12.5408325
2004-06-01,9.576909
2004-07-01,7.4520335
2004-08-01,6.9963484
2004-09-01,7.500883
2004-10-01,8.970737
2004-11-01,12.408465
2004-12-01,17.293633
2005-01-01,19.516527
2005-02-01,20.408005
2005-03-01,17.692402
2005-04-01,16.258224
2005-05-01,9.990841
2005-06-01,7.9114513
2005-07-01,6.080508
2005-08-01,6.361552
2005-09-01,7.2044806
2005-10-01,6.928295
2005-11-01,11.152379
2005-12-01,14.917925
2006-01-01,17.653614
2006-02-01,18.337175
2006-03-01,16.2135
2006-04-01,16.753088
2006-05-01,9.631857
2006-06-01,9.507105
2006-07-01,7.597469
2006-08-01,6.780431
2006-09-01,7.291563
2006-10-01,8.604169
2006-11-01,12.1953335
2006-12-01,16.985327
2007-01-01,19.0849
2007-02-01,19.363373
2007-03-01,18.498652
2007-04-01,15.971281
2007-05-01,13.595447
2007-06-01,8.206553
2007-07-01,6.548524
2007-08-01,6.370075
2007-09-01,7.0202127
2007-10-01,8.450262
2007-11-01,10.858514
2007-12-01,16.34369
2008-01-01,17.82278
2008-02-01,19.863121
2008-03-01,17.258049
2008-04-01,13.881877
2008-05-01,10.904357
2008-06-01,8.795671
2008-07-01,7.077463
2008-08-01,6.7029147
2008-09-01,7.340349
2008-10-01,8.47134
2008-11-01,13.73573
2008-12-01,16.22782
2009-01-01,17.440542
2009-02-01,18.337719
2009-03-01,19.579277
2009-04-01,14.953777
2009-05-01,13.489291
2009-06-01,10.216877
2009-07-01,8.253999
2009-08-01,7.3945003
2009-09-01,7.656142
2009-10-01,8.21326
2009-11-01,14.213271
2009-12-01,17.115541
2010-01-01,18.7888
2010-02-01,17.727942
2010-03-01,17.425932
2010-04-01,16.291567
2010-05-01,10.898903
2010-06-01,9.439685
2010-07-01,6.9534483
2010-08-01,6.5697656
2010-09-01,7.1268826
2010-10-01,7.6719894
2010-11-01,10.151155
2010-12-01,16.127743
2011-01-01,18.339201
2011-02-01,18.613085
2011-03-01,19.398682
2011-04-01,15.757829
2011-05-01,11.646107
2011-06-01,10.06572
2011-07-01,8.457281
2011-08-01,6.57136
2011-09-01,6.679535
2011-10-01,7.8611746
2011-11-01,13.297945
2011-12-01,16.567022
2012-01-01,19.533747
2012-02-01,19.670315
2012-03-01,20.711637
2012-04-01,16.354073
2012-05-01,10.82699
2012-06-01,9.3006115
2012-07-01,6.341599
2012-08-01,6.3219743
2012-09-01,6.9097953
2012-10-01,8.3279085
2012-11-01,11.470347
2012-12-01,16.212404
2013-01-01,18.45873
2013-02-01,19.790768
2013-03-01,16.98213
2013-04-01,17.127827
2013-05-01,11.6550255
2013-06-01,10.159239
2013-07-01,7.525317
2013-08-01,6.081298
2013-09-01,7.462807
2013-10-01,8.297764
2013-11-01,13.630517
2013-12-01,17.381086
2014-01-01,18.924498
2014-02-01,20.836823
2014-03-01,15.884288
2014-04-01,11.329021
2014-05-01,9.847901
2014-06-01,9.367011
2014-07-01,8.563251
2014-08-01,6.836943
2014-09-01,6.859742
2014-10-01,7.4830728
2014-11-01,12.755036
2014-12-01,17.470732
2015-01-01,19.150183
2015-02-01,19.550488
2015-03-01,17.773308
2015-04-01,16.764023
2015-05-01,10.135471
2015-06-01,10.514789
2015-07-01,9.608724
2015-08-01,8.184984
2015-09-01,9.513765
2015-10-01,9.135694
2015-11-01,13.440273
2015-12-01,19.044727
2016-01-01,20.747349
2016-02-01,21.606878
2016-03-01,17.36141
2016-04-01,14.196728
2016-05-01,11.616941
2016-06-01,10.520681
2016-07-01,7.6197534
2016-08-01,7.388748
2016-09-01,7.768244
2016-10-01,10.132588
2016-11-01,14.772042
2016-12-01,17.989613
2017-01-01,19.429214
2017-02-01,21.877535
2017-03-01,18.492065
2017-04-01,16.726084
2017-05-01,12.604907
2017-06-01,9.872139
2017-07-01,8.2891655
2017-08-01,7.673785
2017-09-01,7.579826
2017-10-01,9.922356
2017-11-01,14.37392
2017-12-01,17.396935
2018-01-01,21.035374
2018-02-01,18.44555
2018-03-01,16.730614
2018-04-01,15.604109
2018-05-01,11.924274
2018-06-01,10.008931
2018-07-01,8.546732
2018-08-01,7.51964
2018-09-01,8.886233
2018-10-01,10.747522
2018-11-01,15.812859
2018-12-01,18.053234
2019-01-01,18.821121
2019-02-01,19.57284
2019-03-01,20.062565
2019-04-01,17.428585
2019-05-01,13.154954
2019-06-01,7.129967
2019-07-01,7.2079077
2019-08-01,6.653175
2019-09-01,7.3283167
2019-10-01,6.8460407
2019-11-01,11.1666765
2019-12-01,15.662439
2020-01-01,19.576267
2020-02-01,20.987816
2020-03-01,18.940218
2020-04-01,17.811716
2020-05-01,13.176419
2020-06-01,11.749886
2020-07-01,7.0657134
2020-08-01,6.6184254
2020-09-01,7.0223436
2020-10-01,8.308627
2020-11-01,13.892219
2020-12-01,16.133652
2021-01-01,18.748827
2021-02-01,20.778797
2021-03-01,18.694975
2021-04-01,17.277822
2021-05-01,13.228796
2021-06-01,12.702383
2021-07-01,8.053705
2021-08-01,7.30066
2021-09-01,7.4333997
2021-10-01,10.029488
2021-11-01,15.220247
2021-12-01,17.414675
2022-01-01,18.528193
2022-02-01,21.76544
2022-03-01,20.099312
2022-04-01,17.54903
2022-05-01,16.531744
2022-06-01,12.054525
2022-07-01,7.337831
2022-08-01,6.241135
2022-09-01,4.2618475
2022-10-01,5.2573757
2022-11-01,7.5867996
2022-12-01,9.148344
2023-01-01,10.363813
2023-02-01,11.324074
2023-03-01,9.171523
2023-04-01,9.231325
2023-05-01,8.9771595
2023-06-01,5.258929
2023-07-01,5.621493
2023-08-01,5.5845156
2023-09-01,5.9282146
2023-10-01,7.0090256
2023-11-01,6.6019335
2023-12-01,9.637829
2024-01-01,11.162661
2024-02-01,11.6076355
2024-03-01,18.675848
2024-04-01,18.522047
2024-05-01,16.59695
2024-06-01,13.3090315
2024-07-01,8.420833
2024-08-01,5.9873834
2024-09-01,7.4053707
2024-10-01,8.786615
2024-11-01,14.585182
2024-12-01,17.185814
2025-01-01,19.048721
2025-02-01,19.913868
2025-03-01,20.003014
2025-04-01,17.253254
2025-05-01,15.923172
2025-06-01,14.0367
2025-07-01,6.979875
2025-08-01,6.2917767
2025-09-01,7.093333
2025-10-01,8.267864
2025-11-01,13.593242
2025-12-01,14.654376
2026-01-01,16.66925
2026-02-01,18.096104
2026-03-01,16.519108
