,et0_mm_day
1986-02-01,11.259816
1986-03-01,12.2597065
1986-04-01,12.249552
1986-05-01,12.689881
1986-06-01,7.57201
1986-07-01,6.232448
1986-08-01,6.2232094
1986-09-01,5.773425
1986-10-01,6.322518
1986-11-01,9.405505
1986-12-01,11.393457
1987-01-01,10.977864
1987-02-01,11.575848
1987-03-01,12.767851
1987-04-01,12.854017
1987-05-01,8.895591
1987-06-01,7.3242335
1987-07-01,7.566877
1987-08-01,6.0119405
1987-09-01,6.3914285
1987-10-01,7.252395
1987-11-01,9.581268
1987-12-01,11.844948
1988-01-01,11.8917675
1988-02-01,12.652159
1988-03-01,13.349756
1988-04-01,12.24377
1988-05-01,10.570616
1988-06-01,7.9435706
1988-07-01,6.420933
1988-08-01,5.384095
1988-09-01,5.652711
1988-10-01,6.09456
1988-11-01,9.003043
1988-12-01,9.67063
1989-01-01,11.256367
1989-02-01,12.4953985
1989-03-01,12.133151
1989-04-01,12.134716
1989-05-01,9.422958
1989-06-01,8.720957
1989-07-01,7.3204117
1989-08-01,6.2984676
1989-09-01,6.2236934
1989-10-01,7.0634074
1989-11-01,9.805359
1989-12-01,10.562926
1990-01-01,10.837354
1990-02-01,12.693346
1990-03-01,13.5351715
1990-04-01,12.823951
1990-05-01,12.217578
1990-06-01,10.709278
1990-07-01,7.1660504
1990-08-01,7.7447295
1990-09-01,6.865453
1990-10-01,8.228928
1990-11-01,9.933613
1990-12-01,9.944916
1991-01-01,11.687614
1991-02-01,11.879325
1991-03-01,12.815431
1991-04-01,11.017002
1991-05-01,9.566918
1991-06-01,9.422838
1991-07-01,7.2940736
1991-08-01,6.3344316
1991-09-01,7.014591
1991-10-01,7.382512
1991-11-01,9.518929
1991-12-01,10.975845
1992-01-01,10.704674
1992-02-01,12.546688
1992-03-01,13.314031
1992-04-01,12.055151
1992-05-01,11.608727
1992-06-01,9.176709
1992-07-01,7.637665
1992-08-01,5.3546205
1992-09-01,5.9942827
1992-10-01,6.3108354
1992-11-01,9.171881
1992-12-01,10.749049
1993-01-01,11.00871
1993-02-01,11.595853
1993-03-01,13.065547
1993-04-01,11.72436
1993-05-01,10.193102
1993-06-01,8.454286
1993-07-01,7.465929
1993-08-01,6.6162124
1993-09-01,6.9558544
1993-10-01,7.1062894
1993-11-01,9.702552
1993-12-01,11.60232
1994-01-01,12.471832
1994-02-01,13.69714
1994-03-01,13.651691
1994-04-01,13.162695
1994-05-01,9.894401
1994-06-01,8.262195
1994-07-01,6.963082
1994-08-01,5.533658
1994-09-01,5.96014
1994-10-01,7.0988574
1994-11-01,10.127917
1994-12-01,11.076644
1995-01-01,11.325397
1995-02-01,13.277843
1995-03-01,12.841404
1995-04-01,12.624539
1995-05-01,10.068059
1995-06-01,9.316042
1995-07-01,6.9073215
1995-08-01,6.2954574
1995-09-01,6.5305905
1995-10-01,7.404521
1995-11-01,11.428308
1995-12-01,12.2456255
1996-01-01,12.18836
1996-02-01,13.427116
1996-03-01,12.539082
1996-04-01,12.552828
1996-05-01,8.142248
1996-06-01,7.546157
1996-07-01,7.3334055
1996-08-01,6.1153693
1996-09-01,5.896002
1996-10-01,6.92112
1996-11-01,10.304242
1996-12-01,11.32223
1997-01-01,11.625171
1997-02-01,14.683694
1997-03-01,13.626904
1997-04-01,10.646298
1997-05-01,9.803872
1997-06-01,8.022316
1997-07-01,6.2817855
1997-08-01,6.304346
1997-09-01,7.267304
1997-10-01,6.8955126
1997-11-01,9.40977
1997-12-01,11.457537
1998-01-01,11.799298
1998-02-01,12.659452
1998-03-01,13.978057
1998-04-01,13.434455
1998-05-01,11.459656
1998-06-01,11.107147
1998-07-01,7.429458
1998-08-01,5.5072904
1998-09-01,5.9756303
1998-10-01,6.390423
1998-11-01,8.385793
1998-12-01,10.429099
1999-01-01,10.214433
1999-02-01,11.74438
1999-03-01,13.264857
1999-04-01,13.469256
1999-05-01,11.179797
1999-06-01,9.65748
1999-07-01,6.734215
1999-08-01,5.663015
1999-09-01,6.046485
1999-10-01,6.0190225
1999-11-01,8.423946
1999-12-01,9.449236
2000-01-01,10.816195
2000-02-01,12.532473
2000-03-01,13.282068
2000-04-01,11.282988
2000-05-01,10.859087
2000-06-01,10.043986
2000-07-01,7.6684055
2000-08-01,6.335996
2000-09-01,7.1717353
2000-10-01,7.32689
2000-11-01,9.501483
2000-12-01,10.1540985
2001-01-01,10.1543665
2001-02-01,11.9935055
2001-03-01,12.057096
2001-04-01,12.791261
2001-05-01,11.928141
2001-06-01,8.668892
2001-07-01,6.644234
2001-08-01,5.7808385
2001-09-01,6.274622
2001-10-01,7.3546357
2001-11-01,8.5817795
2001-12-01,10.09953
2002-01-01,11.283859
2002-02-01,11.847295
2002-03-01,12.33831
2002-04-01,13.244703
2002-05-01,13.596267
2002-06-01,10.414347
2002-07-01,8.95188
2002-08-01,7.0977583
2002-09-01,6.777592
