date,evaporation_m3_day
1964-01-21,167629.573374
1964-01-22,167629.573374
1964-01-23,167629.573374
1964-01-24,167629.573374
1964-01-25,167629.573374
1964-01-26,167629.573374
1964-01-27,167629.573374
1964-01-28,167629.573374
1964-01-29,167629.573374
1964-01-30,167629.573374
1964-01-31,167629.573374
1964-02-01,220126.851365
1964-02-02,220126.851365
1964-02-03,220126.851365
1964-02-04,220126.851365
1964-02-05,220126.851365
1964-02-06,220126.851365
1964-02-07,220126.851365
1964-02-08,220126.851365
1964-02-09,220126.851365
1964-02-10,220126.851365
1964-02-11,220126.851365
1964-02-12,220126.851365
1964-02-13,220126.851365
1964-02-14,220126.851365
1964-02-15,220126.851365
1964-02-16,220126.851365
1964-02-17,220126.851365
1964-02-18,220126.851365
1964-02-19,220126.851365
1964-02-20,220126.851365
1964-02-21,220126.851365
1964-02-22,220126.851365
1964-02-23,220126.851365
1964-02-24,220126.851365
1964-02-25,220126.851365
1964-02-26,220126.851365
1964-02-27,220126.851365
1964-02-28,220126.851365
1964-02-29,220126.851365
1964-03-01,242597.189161
1964-03-02,242597.189161
1964-03-03,242597.189161
1964-03-04,242597.189161
1964-03-05,242597.189161
1964-03-06,242597.189161
1964-03-07,242597.189161
1964-03-08,242597.189161
1964-03-09,242597.189161
1964-03-10,242597.189161
1964-03-11,242597.189161
1964-03-12,242597.189161
1964-03-13,242597.189161
1964-03-14,242597.189161
1964-03-15,242597.189161
1964-03-16,242597.189161
1964-03-17,242597.189161
1964-03-18,242597.189161
1964-03-19,242597.189161
1964-03-20,242597.189161
1964-03-21,242597.189161
1964-03-22,242597.189161
1964-03-23,242597.189161
1964-03-24,242597.189161
1964-03-25,242597.189161
1964-03-26,242597.189161
1964-03-27,242597.189161
1964-03-28,242597.189161
1964-03-29,242597.189161
1964-03-30,242597.189161
1964-03-31,242597.189161
1964-04-01,279995.426536
1964-04-02,279995.426536
1964-04-03,279995.426536
1964-04-04,279995.426536
1964-04-05,279995.426536
1964-04-06,279995.426536
1964-04-07,279995.426536
1964-04-08,279995.426536
1964-04-09,279995.426536
1964-04-10,279995.426536
1964-04-11,279995.426536
1964-04-12,279995.426536
1964-04-13,279995.426536
1964-04-14,279995.426536
1964-04-15,279995.426536
1964-04-16,279995.426536
1964-04-17,279995.426536
1964-04-18,279995.426536
1964-04-19,279995.426536
1964-04-20,279995.426536
1964-04-21,279995.426536
1964-04-22,279995.426536
1964-04-23,279995.426536
1964-04-24,279995.426536
1964-04-25,279995.426536
1964-04-26,279995.426536
1964-04-27,279995.426536
1964-04-28,279995.426536
1964-04-29,279995.426536
1964-04-30,279995.426536
1964-05-01,296992.694418
1964-05-02,296992.694418
1964-05-03,296992.694418
1964-05-04,296992.694418
1964-05-05,296992.694418
1964-05-06,296992.694418
1964-05-07,296992.694418
1964-05-08,296992.694418
1964-05-09,296992.694418
1964-05-10,296992.694418
1964-05-11,296992.694418
1964-05-12,296992.694418
1964-05-13,296992.694418
1964-05-14,296992.694418
1964-05-15,296992.694418
1964-05-16,296992.694418
1964-05-17,296992.694418
1964-05-18,296992.694418
1964-05-19,296992.694418
1964-05-20,296992.694418
1964-05-21,296992.694418
1964-05-22,296992.694418
1964-05-23,296992.694418
1964-05-24,296992.694418
1964-05-25,296992.694418
1964-05-26,296992.694418
1964-05-27,296992.694418
1964-05-28,296992.694418
1964-05-29,296992.694418
1964-05-30,296992.694418
1964-05-31,296992.694418
1964-06-01,290258.619934
1964-06-02,290258.619934
1964-06-03,290258.619934
1964-06-04,290258.619934
1964-06-05,290258.619934
1964-06-06,290258.619934
1964-06-07,290258.619934
1964-06-08,290258.619934
1964-06-09,290258.619934
1964-06-10,290258.619934
1964-06-11,290258.619934
1964-06-12,290258.619934
1964-06-13,290258.619934
1964-06-14,290258.619934
1964-06-15,290258.619934
1964-06-16,290258.619934
1964-06-17,290258.619934
1964-06-18,290258.619934
1964-06-19,290258.619934
1964-06-20,290258.619934
1964-06-21,290258.619934
1964-06-22,290258.619934
1964-06-23,290258.619934
1964-06-24,290258.619934
1964-06-25,290258.619934
1964-06-26,290258.619934
1964-06-27,290258.619934
1964-06-28,290258.619934
1964-06-29,290258.619934
1964-06-30,290258.619934
1964-07-01,232296.100547
1964-07-02,232296.100547
1964-07-03,232296.100547
1964-07-04,232296.100547
1964-07-05,232296.100547
1964-07-06,232296.100547
1964-07-07,232296.100547
1964-07-08,232296.100547
1964-07-09,232296.100547
1964-07-10,232296.100547
1964-07-11,232296.100547
1964-07-12,232296.100547
1964-07-13,232296.100547
1964-07-14,232296.100547
1964-07-15,232296.100547
1964-07-16,232296.100547
1964-07-17,232296.100547
1964-07-18,232296.100547
1964-07-19,232296.100547
1964-07-20,232296.100547
1964-07-21,232296.100547
1964-07-22,232296.100547
1964-07-23,232296.100547
1964-07-24,232296.100547
1964-07-25,232296.100547
1964-07-26,232296.100547
1964-07-27,232296.100547
1964-07-28,232296.100547
1964-07-29,232296.100547
1964-07-30,232296.100547
1964-07-31,232296.100547
1964-08-01,191885.935924
1964-08-02,191885.935924
1964-08-03,191885.935924
1964-08-04,191885.935924
1964-08-05,191885.935924
1964-08-06,191885.935924
1964-08-07,191885.935924
1964-08-08,191885.935924
1964-08-09,191885.935924
1964-08-10,191885.935924
1964-08-11,191885.935924
1964-08-12,191885.935924
1964-08-13,191885.935924
1964-08-14,191885.935924
1964-08-15,191885.935924
1964-08-16,191885.935924
1964-08-17,191885.935924
1964-08-18,191885.935924
1964-08-19,191885.935924
1964-08-20,191885.935924
1964-08-21,191885.935924
1964-08-22,191885.935924
1964-08-23,191885.935924
1964-08-24,191885.935924
1964-08-25,191885.935924
1964-08-26,191885.935924
1964-08-27,191885.935924
1964-08-28,191885.935924
1964-08-29,191885.935924
1964-08-30,191885.935924
1964-08-31,191885.935924
1964-09-01,167074.091733
1964-09-02,167074.091733
1964-09-03,167074.091733
1964-09-04,167074.091733
1964-09-05,167074.091733
1964-09-06,167074.091733
1964-09-07,167074.091733
1964-09-08,167074.091733
1964-09-09,167074.091733
1964-09-10,167074.091733
1964-09-11,167074.091733
1964-09-12,167074.091733
1964-09-13,167074.091733
1964-09-14,167074.091733
1964-09-15,167074.091733
1964-09-16,167074.091733
1964-09-17,167074.091733
1964-09-18,167074.091733
1964-09-19,167074.091733
1964-09-20,167074.091733
1964-09-21,167074.091733
1964-09-22,167074.091733
1964-09-23,167074.091733
1964-09-24,167074.091733
1964-09-25,167074.091733
1964-09-26,167074.091733
1964-09-27,167074.091733
1964-09-28,167074.091733
1964-09-29,167074.091733
1964-09-30,167074.091733
1964-10-01,87182.491177
1964-10-02,87182.491177
1964-10-03,87182.491177
1964-10-04,87182.491177
1964-10-05,87182.491177
1964-10-06,87182.491177
1964-10-07,87182.491177
1964-10-08,87182.491177
1964-10-09,87182.491177
1964-10-10,87182.491177
1964-10-11,87182.491177
1964-10-12,87182.491177
1964-10-13,87182.491177
1964-10-14,87182.491177
1964-10-15,87182.491177
1964-10-16,87182.491177
1964-10-17,87182.491177
1964-10-18,87182.491177
1964-10-19,87182.491177
1964-10-20,87182.491177
1964-10-21,87182.491177
1964-10-22,87182.491177
1964-10-23,87182.491177
1964-10-24,87182.491177
1964-10-25,87182.491177
1964-10-26,87182.491177
1964-10-27,87182.491177
1964-10-28,87182.491177
1964-10-29,87182.491177
1964-10-30,87182.491177
1964-10-31,87182.491177
1964-11-01,64786.467701
1964-11-02,64786.467701
1964-11-03,64786.467701
1964-11-04,64786.467701
1964-11-05,64786.467701
1964-11-06,64786.467701
1964-11-07,64786.467701
1964-11-08,64786.467701
1964-11-09,64786.467701
1964-11-10,64786.467701
1964-11-11,64786.467701
1964-11-12,64786.467701
1964-11-13,64786.467701
1964-11-14,64786.467701
1964-11-15,64786.467701
1964-11-16,64786.467701
1964-11-17,64786.467701
1964-11-18,64786.467701
1964-11-19,64786.467701
1964-11-20,64786.467701
1964-11-21,64786.467701
1964-11-22,64786.467701
1964-11-23,64786.467701
1964-11-24,64786.467701
1964-11-25,64786.467701
1964-11-26,64786.467701
1964-11-27,64786.467701
1964-11-28,64786.467701
1964-11-29,64786.467701
1964-11-30,64786.467701
1964-12-01,91028.414787
1964-12-02,91028.414787
1964-12-03,91028.414787
1964-12-04,91028.414787
1964-12-05,91028.414787
1964-12-06,91028.414787
1964-12-07,91028.414787
1964-12-08,91028.414787
1964-12-09,91028.414787
1964-12-10,91028.414787
1964-12-11,91028.414787
1964-12-12,91028.414787
1964-12-13,91028.414787
1964-12-14,91028.414787
1964-12-15,91028.414787
1964-12-16,91028.414787
1964-12-17,91028.414787
1964-12-18,91028.414787
1964-12-19,91028.414787
1964-12-20,91028.414787
1964-12-21,91028.414787
1964-12-22,91028.414787
1964-12-23,91028.414787
1964-12-24,91028.414787
1964-12-25,91028.414787
1964-12-26,91028.414787
1964-12-27,91028.414787
1964-12-28,91028.414787
1964-12-29,91028.414787
1964-12-30,91028.414787
1964-12-31,91028.414787
1965-01-01,159452.531126
1965-01-02,159452.531126
1965-01-03,159452.531126
1965-01-04,159452.531126
1965-01-05,159452.531126
1965-01-06,159452.531126
1965-01-07,159452.531126
1965-01-08,159452.531126
1965-01-09,159452.531126
1965-01-10,159452.531126
1965-01-11,159452.531126
1965-01-12,159452.531126
1965-01-13,159452.531126
1965-01-14,159452.531126
1965-01-15,159452.531126
1965-01-16,159452.531126
1965-01-17,159452.531126
1965-01-18,159452.531126
1965-01-19,159452.531126
1965-01-20,159452.531126
1965-01-21,159452.531126
1965-01-22,159452.531126
1965-01-23,159452.531126
1965-01-24,159452.531126
1965-01-25,159452.531126
1965-01-26,159452.531126
1965-01-27,159452.531126
1965-01-28,159452.531126
1965-01-29,159452.531126
1965-01-30,159452.531126
1965-01-31,159452.531126
1965-02-01,203309.248069
1965-02-02,203309.248069
1965-02-03,203309.248069
1965-02-04,203309.248069
1965-02-05,203309.248069
1965-02-06,203309.248069
1965-02-07,203309.248069
1965-02-08,203309.248069
1965-02-09,203309.248069
1965-02-10,203309.248069
1965-02-11,203309.248069
1965-02-12,203309.248069
1965-02-13,203309.248069
1965-02-14,203309.248069
1965-02-15,203309.248069
1965-02-16,203309.248069
1965-02-17,203309.248069
1965-02-18,203309.248069
1965-02-19,203309.248069
1965-02-20,203309.248069
1965-02-21,203309.248069
1965-02-22,203309.248069
1965-02-23,203309.248069
1965-02-24,203309.248069
1965-02-25,203309.248069
1965-02-26,203309.248069
1965-02-27,203309.248069
1965-02-28,203309.248069
1965-03-01,251676.574830
1965-03-02,251676.574830
1965-03-03,251676.574830
1965-03-04,251676.574830
1965-03-05,251676.574830
1965-03-06,251676.574830
1965-03-07,251676.574830
1965-03-08,251676.574830
1965-03-09,251676.574830
1965-03-10,251676.574830
1965-03-11,251676.574830
1965-03-12,251676.574830
1965-03-13,251676.574830
1965-03-14,251676.574830
1965-03-15,251676.574830
1965-03-16,251676.574830
1965-03-17,251676.574830
1965-03-18,251676.574830
1965-03-19,251676.574830
1965-03-20,251676.574830
1965-03-21,251676.574830
1965-03-22,251676.574830
1965-03-23,251676.574830
1965-03-24,251676.574830
1965-03-25,251676.574830
1965-03-26,251676.574830
1965-03-27,251676.574830
1965-03-28,251676.574830
1965-03-29,251676.574830
1965-03-30,251676.574830
1965-03-31,251676.574830
1965-04-01,282370.932400
1965-04-02,282370.932400
1965-04-03,282370.932400
1965-04-04,282370.932400
1965-04-05,282370.932400
1965-04-06,282370.932400
1965-04-07,282370.932400
1965-04-08,282370.932400
1965-04-09,282370.932400
1965-04-10,282370.932400
1965-04-11,282370.932400
1965-04-12,282370.932400
1965-04-13,282370.932400
1965-04-14,282370.932400
1965-04-15,282370.932400
1965-04-16,282370.932400
1965-04-17,282370.932400
1965-04-18,282370.932400
1965-04-19,282370.932400
1965-04-20,282370.932400
1965-04-21,282370.932400
1965-04-22,282370.932400
1965-04-23,282370.932400
1965-04-24,282370.932400
1965-04-25,282370.932400
1965-04-26,282370.932400
1965-04-27,282370.932400
1965-04-28,282370.932400
1965-04-29,282370.932400
1965-04-30,282370.932400
1965-05-01,314804.022351
1965-05-02,314804.022351
1965-05-03,314804.022351
1965-05-04,314804.022351
1965-05-05,314804.022351
1965-05-06,314804.022351
1965-05-07,314804.022351
1965-05-08,314804.022351
1965-05-09,314804.022351
1965-05-10,314804.022351
1965-05-11,314804.022351
1965-05-12,314804.022351
1965-05-13,314804.022351
1965-05-14,314804.022351
1965-05-15,314804.022351
1965-05-16,314804.022351
1965-05-17,314804.022351
1965-05-18,314804.022351
1965-05-19,314804.022351
1965-05-20,314804.022351
1965-05-21,314804.022351
1965-05-22,314804.022351
1965-05-23,314804.022351
1965-05-24,314804.022351
1965-05-25,314804.022351
1965-05-26,314804.022351
1965-05-27,314804.022351
1965-05-28,314804.022351
1965-05-29,314804.022351
1965-05-30,314804.022351
1965-05-31,314804.022351
1965-06-01,330369.919538
1965-06-02,330369.919538
1965-06-03,330369.919538
1965-06-04,330369.919538
1965-06-05,330369.919538
1965-06-06,330369.919538
1965-06-07,330369.919538
1965-06-08,330369.919538
1965-06-09,330369.919538
1965-06-10,330369.919538
1965-06-11,330369.919538
1965-06-12,330369.919538
1965-06-13,330369.919538
1965-06-14,330369.919538
1965-06-15,330369.919538
1965-06-16,330369.919538
1965-06-17,330369.919538
1965-06-18,330369.919538
1965-06-19,330369.919538
1965-06-20,330369.919538
1965-06-21,330369.919538
1965-06-22,330369.919538
1965-06-23,330369.919538
1965-06-24,330369.919538
1965-06-25,330369.919538
1965-06-26,330369.919538
1965-06-27,330369.919538
1965-06-28,330369.919538
1965-06-29,330369.919538
1965-06-30,330369.919538
1965-07-01,286002.108647
1965-07-02,286002.108647
1965-07-03,286002.108647
1965-07-04,286002.108647
1965-07-05,286002.108647
1965-07-06,286002.108647
1965-07-07,286002.108647
1965-07-08,286002.108647
1965-07-09,286002.108647
1965-07-10,286002.108647
1965-07-11,286002.108647
1965-07-12,286002.108647
1965-07-13,286002.108647
1965-07-14,286002.108647
1965-07-15,286002.108647
1965-07-16,286002.108647
1965-07-17,286002.108647
1965-07-18,286002.108647
1965-07-19,286002.108647
1965-07-20,286002.108647
1965-07-21,286002.108647
1965-07-22,286002.108647
1965-07-23,286002.108647
1965-07-24,286002.108647
1965-07-25,286002.108647
1965-07-26,286002.108647
1965-07-27,286002.108647
1965-07-28,286002.108647
1965-07-29,286002.108647
1965-07-30,286002.108647
1965-07-31,286002.108647
1965-08-01,304344.741087
1965-08-02,304344.741087
1965-08-03,304344.741087
1965-08-04,304344.741087
1965-08-05,304344.741087
1965-08-06,304344.741087
1965-08-07,304344.741087
1965-08-08,304344.741087
1965-08-09,304344.741087
1965-08-10,304344.741087
1965-08-11,304344.741087
1965-08-12,304344.741087
1965-08-13,304344.741087
1965-08-14,304344.741087
1965-08-15,304344.741087
1965-08-16,304344.741087
1965-08-17,304344.741087
1965-08-18,304344.741087
1965-08-19,304344.741087
1965-08-20,304344.741087
1965-08-21,304344.741087
1965-08-22,304344.741087
1965-08-23,304344.741087
1965-08-24,304344.741087
1965-08-25,304344.741087
1965-08-26,304344.741087
1965-08-27,304344.741087
1965-08-28,304344.741087
1965-08-29,304344.741087
1965-08-30,304344.741087
1965-08-31,304344.741087
1965-09-01,320553.891361
1965-09-02,320553.891361
1965-09-03,320553.891361
1965-09-04,320553.891361
1965-09-05,320553.891361
1965-09-06,320553.891361
1965-09-07,320553.891361
1965-09-08,320553.891361
1965-09-09,320553.891361
1965-09-10,320553.891361
1965-09-11,320553.891361
1965-09-12,320553.891361
1965-09-13,320553.891361
1965-09-14,320553.891361
1965-09-15,320553.891361
1965-09-16,320553.891361
1965-09-17,320553.891361
1965-09-18,320553.891361
1965-09-19,320553.891361
1965-09-20,320553.891361
1965-09-21,320553.891361
1965-09-22,320553.891361
1965-09-23,320553.891361
1965-09-24,320553.891361
1965-09-25,320553.891361
1965-09-26,320553.891361
1965-09-27,320553.891361
1965-09-28,320553.891361
1965-09-29,320553.891361
1965-09-30,320553.891361
1965-10-01,240895.464536
1965-10-02,240895.464536
1965-10-03,240895.464536
1965-10-04,240895.464536
1965-10-05,240895.464536
1965-10-06,240895.464536
1965-10-07,240895.464536
1965-10-08,240895.464536
1965-10-09,240895.464536
1965-10-10,240895.464536
1965-10-11,240895.464536
1965-10-12,240895.464536
1965-10-13,240895.464536
1965-10-14,240895.464536
1965-10-15,240895.464536
1965-10-16,240895.464536
1965-10-17,240895.464536
1965-10-18,240895.464536
1965-10-19,240895.464536
1965-10-20,240895.464536
1965-10-21,240895.464536
1965-10-22,240895.464536
1965-10-23,240895.464536
1965-10-24,240895.464536
1965-10-25,240895.464536
1965-10-26,240895.464536
1965-10-27,240895.464536
1965-10-28,240895.464536
1965-10-29,240895.464536
1965-10-30,240895.464536
1965-10-31,240895.464536
1965-11-01,194598.715752
1965-11-02,194598.715752
1965-11-03,194598.715752
1965-11-04,194598.715752
1965-11-05,194598.715752
1965-11-06,194598.715752
1965-11-07,194598.715752
1965-11-08,194598.715752
1965-11-09,194598.715752
1965-11-10,194598.715752
1965-11-11,194598.715752
1965-11-12,194598.715752
1965-11-13,194598.715752
1965-11-14,194598.715752
1965-11-15,194598.715752
1965-11-16,194598.715752
1965-11-17,194598.715752
1965-11-18,194598.715752
1965-11-19,194598.715752
1965-11-20,194598.715752
1965-11-21,194598.715752
1965-11-22,194598.715752
1965-11-23,194598.715752
1965-11-24,194598.715752
1965-11-25,194598.715752
1965-11-26,194598.715752
1965-11-27,194598.715752
1965-11-28,194598.715752
1965-11-29,194598.715752
1965-11-30,194598.715752
1965-12-01,171375.508991
1965-12-02,171375.508991
1965-12-03,171375.508991
1965-12-04,171375.508991
1965-12-05,171375.508991
1965-12-06,171375.508991
1965-12-07,171375.508991
1965-12-08,171375.508991
1965-12-09,171375.508991
1965-12-10,171375.508991
1965-12-11,171375.508991
1965-12-12,171375.508991
1965-12-13,171375.508991
1965-12-14,171375.508991
1965-12-15,171375.508991
1965-12-16,171375.508991
1965-12-17,171375.508991
1965-12-18,171375.508991
1965-12-19,171375.508991
1965-12-20,171375.508991
1965-12-21,171375.508991
1965-12-22,171375.508991
1965-12-23,171375.508991
1965-12-24,171375.508991
1965-12-25,171375.508991
1965-12-26,171375.508991
1965-12-27,171375.508991
1965-12-28,171375.508991
1965-12-29,171375.508991
1965-12-30,171375.508991
1965-12-31,171375.508991
1966-01-01,184879.944690
1966-01-02,184879.944690
1966-01-03,184879.944690
1966-01-04,184879.944690
1966-01-05,184879.944690
1966-01-06,184879.944690
1966-01-07,184879.944690
1966-01-08,184879.944690
1966-01-09,184879.944690
1966-01-10,184879.944690
1966-01-11,184879.944690
1966-01-12,184879.944690
1966-01-13,184879.944690
1966-01-14,184879.944690
1966-01-15,184879.944690
1966-01-16,184879.944690
1966-01-17,184879.944690
1966-01-18,184879.944690
1966-01-19,184879.944690
1966-01-20,184879.944690
1966-01-21,184879.944690
1966-01-22,184879.944690
1966-01-23,184879.944690
1966-01-24,184879.944690
1966-01-25,184879.944690
1966-01-26,184879.944690
1966-01-27,184879.944690
1966-01-28,184879.944690
1966-01-29,184879.944690
1966-01-30,184879.944690
1966-01-31,184879.944690
1966-02-01,211991.283244
1966-02-02,211991.283244
1966-02-03,211991.283244
1966-02-04,211991.283244
1966-02-05,211991.283244
1966-02-06,211991.283244
1966-02-07,211991.283244
1966-02-08,211991.283244
1966-02-09,211991.283244
1966-02-10,211991.283244
1966-02-11,211991.283244
1966-02-12,211991.283244
1966-02-13,211991.283244
1966-02-14,211991.283244
1966-02-15,211991.283244
1966-02-16,211991.283244
1966-02-17,211991.283244
1966-02-18,211991.283244
1966-02-19,211991.283244
1966-02-20,211991.283244
1966-02-21,211991.283244
1966-02-22,211991.283244
1966-02-23,211991.283244
1966-02-24,211991.283244
1966-02-25,211991.283244
1966-02-26,211991.283244
1966-02-27,211991.283244
1966-02-28,211991.283244
1966-03-01,250905.962481
1966-03-02,250905.962481
1966-03-03,250905.962481
1966-03-04,250905.962481
1966-03-05,250905.962481
1966-03-06,250905.962481
1966-03-07,250905.962481
1966-03-08,250905.962481
1966-03-09,250905.962481
1966-03-10,250905.962481
1966-03-11,250905.962481
1966-03-12,250905.962481
1966-03-13,250905.962481
1966-03-14,250905.962481
1966-03-15,250905.962481
1966-03-16,250905.962481
1966-03-17,250905.962481
1966-03-18,250905.962481
1966-03-19,250905.962481
1966-03-20,250905.962481
1966-03-21,250905.962481
1966-03-22,250905.962481
1966-03-23,250905.962481
1966-03-24,250905.962481
1966-03-25,250905.962481
1966-03-26,250905.962481
1966-03-27,250905.962481
1966-03-28,250905.962481
1966-03-29,250905.962481
1966-03-30,250905.962481
1966-03-31,250905.962481
1966-04-01,280763.655901
1966-04-02,280763.655901
1966-04-03,280763.655901
1966-04-04,280763.655901
1966-04-05,280763.655901
1966-04-06,280763.655901
1966-04-07,280763.655901
1966-04-08,280763.655901
1966-04-09,280763.655901
1966-04-10,280763.655901
1966-04-11,280763.655901
1966-04-12,280763.655901
1966-04-13,280763.655901
1966-04-14,280763.655901
1966-04-15,280763.655901
1966-04-16,280763.655901
1966-04-17,280763.655901
1966-04-18,280763.655901
1966-04-19,280763.655901
1966-04-20,280763.655901
1966-04-21,280763.655901
1966-04-22,280763.655901
1966-04-23,280763.655901
1966-04-24,280763.655901
1966-04-25,280763.655901
1966-04-26,280763.655901
1966-04-27,280763.655901
1966-04-28,280763.655901
1966-04-29,280763.655901
1966-04-30,280763.655901
1966-05-01,307668.192733
1966-05-02,307668.192733
1966-05-03,307668.192733
1966-05-04,307668.192733
1966-05-05,307668.192733
1966-05-06,307668.192733
1966-05-07,307668.192733
1966-05-08,307668.192733
1966-05-09,307668.192733
1966-05-10,307668.192733
1966-05-11,307668.192733
1966-05-12,307668.192733
1966-05-13,307668.192733
1966-05-14,307668.192733
1966-05-15,307668.192733
1966-05-16,307668.192733
1966-05-17,307668.192733
1966-05-18,307668.192733
1966-05-19,307668.192733
1966-05-20,307668.192733
1966-05-21,307668.192733
1966-05-22,307668.192733
1966-05-23,307668.192733
1966-05-24,307668.192733
1966-05-25,307668.192733
1966-05-26,307668.192733
1966-05-27,307668.192733
1966-05-28,307668.192733
1966-05-29,307668.192733
1966-05-30,307668.192733
1966-05-31,307668.192733
1966-06-01,327723.659575
1966-06-02,327723.659575
1966-06-03,327723.659575
1966-06-04,327723.659575
1966-06-05,327723.659575
1966-06-06,327723.659575
1966-06-07,327723.659575
1966-06-08,327723.659575
1966-06-09,327723.659575
1966-06-10,327723.659575
1966-06-11,327723.659575
1966-06-12,327723.659575
1966-06-13,327723.659575
1966-06-14,327723.659575
1966-06-15,327723.659575
1966-06-16,327723.659575
1966-06-17,327723.659575
1966-06-18,327723.659575
1966-06-19,327723.659575
1966-06-20,327723.659575
1966-06-21,327723.659575
1966-06-22,327723.659575
1966-06-23,327723.659575
1966-06-24,327723.659575
1966-06-25,327723.659575
1966-06-26,327723.659575
1966-06-27,327723.659575
1966-06-28,327723.659575
1966-06-29,327723.659575
1966-06-30,327723.659575
1966-07-01,280513.494245
1966-07-02,280513.494245
1966-07-03,280513.494245
1966-07-04,280513.494245
1966-07-05,280513.494245
1966-07-06,280513.494245
1966-07-07,280513.494245
1966-07-08,280513.494245
1966-07-09,280513.494245
1966-07-10,280513.494245
1966-07-11,280513.494245
1966-07-12,280513.494245
1966-07-13,280513.494245
1966-07-14,280513.494245
1966-07-15,280513.494245
1966-07-16,280513.494245
1966-07-17,280513.494245
1966-07-18,280513.494245
1966-07-19,280513.494245
1966-07-20,280513.494245
1966-07-21,280513.494245
1966-07-22,280513.494245
1966-07-23,280513.494245
1966-07-24,280513.494245
1966-07-25,280513.494245
1966-07-26,280513.494245
1966-07-27,280513.494245
1966-07-28,280513.494245
1966-07-29,280513.494245
1966-07-30,280513.494245
1966-07-31,280513.494245
1966-08-01,288099.314897
1966-08-02,288099.314897
1966-08-03,288099.314897
1966-08-04,288099.314897
1966-08-05,288099.314897
1966-08-06,288099.314897
1966-08-07,288099.314897
1966-08-08,288099.314897
1966-08-09,288099.314897
1966-08-10,288099.314897
1966-08-11,288099.314897
1966-08-12,288099.314897
1966-08-13,288099.314897
1966-08-14,288099.314897
1966-08-15,288099.314897
1966-08-16,288099.314897
1966-08-17,288099.314897
1966-08-18,288099.314897
1966-08-19,288099.314897
1966-08-20,288099.314897
1966-08-21,288099.314897
1966-08-22,288099.314897
1966-08-23,288099.314897
1966-08-24,288099.314897
1966-08-25,288099.314897
1966-08-26,288099.314897
1966-08-27,288099.314897
1966-08-28,288099.314897
1966-08-29,288099.314897
1966-08-30,288099.314897
1966-08-31,288099.314897
1966-09-01,299375.560135
1966-09-02,299375.560135
1966-09-03,299375.560135
1966-09-04,299375.560135
1966-09-05,299375.560135
1966-09-06,299375.560135
1966-09-07,299375.560135
1966-09-08,299375.560135
1966-09-09,299375.560135
1966-09-10,299375.560135
1966-09-11,299375.560135
1966-09-12,299375.560135
1966-09-13,299375.560135
1966-09-14,299375.560135
1966-09-15,299375.560135
1966-09-16,299375.560135
1966-09-17,299375.560135
1966-09-18,299375.560135
1966-09-19,299375.560135
1966-09-20,299375.560135
1966-09-21,299375.560135
1966-09-22,299375.560135
1966-09-23,299375.560135
1966-09-24,299375.560135
1966-09-25,299375.560135
1966-09-26,299375.560135
1966-09-27,299375.560135
1966-09-28,299375.560135
1966-09-29,299375.560135
1966-09-30,299375.560135
1966-10-01,244837.338405
1966-10-02,244837.338405
1966-10-03,244837.338405
1966-10-04,244837.338405
1966-10-05,244837.338405
1966-10-06,244837.338405
1966-10-07,244837.338405
1966-10-08,244837.338405
1966-10-09,244837.338405
1966-10-10,244837.338405
1966-10-11,244837.338405
1966-10-12,244837.338405
1966-10-13,244837.338405
1966-10-14,244837.338405
1966-10-15,244837.338405
1966-10-16,244837.338405
1966-10-17,244837.338405
1966-10-18,244837.338405
1966-10-19,244837.338405
1966-10-20,244837.338405
1966-10-21,244837.338405
1966-10-22,244837.338405
1966-10-23,244837.338405
1966-10-24,244837.338405
1966-10-25,244837.338405
1966-10-26,244837.338405
1966-10-27,244837.338405
1966-10-28,244837.338405
1966-10-29,244837.338405
1966-10-30,244837.338405
1966-10-31,244837.338405
1966-11-01,203296.206892
1966-11-02,203296.206892
1966-11-03,203296.206892
1966-11-04,203296.206892
1966-11-05,203296.206892
1966-11-06,203296.206892
1966-11-07,203296.206892
1966-11-08,203296.206892
1966-11-09,203296.206892
1966-11-10,203296.206892
1966-11-11,203296.206892
1966-11-12,203296.206892
1966-11-13,203296.206892
1966-11-14,203296.206892
1966-11-15,203296.206892
1966-11-16,203296.206892
1966-11-17,203296.206892
1966-11-18,203296.206892
1966-11-19,203296.206892
1966-11-20,203296.206892
1966-11-21,203296.206892
1966-11-22,203296.206892
1966-11-23,203296.206892
1966-11-24,203296.206892
1966-11-25,203296.206892
1966-11-26,203296.206892
1966-11-27,203296.206892
1966-11-28,203296.206892
1966-11-29,203296.206892
1966-11-30,203296.206892
1966-12-01,174756.606500
1966-12-02,174756.606500
1966-12-03,174756.606500
1966-12-04,174756.606500
1966-12-05,174756.606500
1966-12-06,174756.606500
1966-12-07,174756.606500
1966-12-08,174756.606500
1966-12-09,174756.606500
1966-12-10,174756.606500
1966-12-11,174756.606500
1966-12-12,174756.606500
1966-12-13,174756.606500
1966-12-14,174756.606500
1966-12-15,174756.606500
1966-12-16,174756.606500
1966-12-17,174756.606500
1966-12-18,174756.606500
1966-12-19,174756.606500
1966-12-20,174756.606500
1966-12-21,174756.606500
1966-12-22,174756.606500
1966-12-23,174756.606500
1966-12-24,174756.606500
1966-12-25,174756.606500
1966-12-26,174756.606500
1966-12-27,174756.606500
1966-12-28,174756.606500
1966-12-29,174756.606500
1966-12-30,174756.606500
1966-12-31,174756.606500
