date,evaporation_m3_day
1972-02-28,148040.847532
1972-02-29,148040.847532
1972-03-01,156565.193207
1972-03-02,156565.193207
1972-03-03,156565.193207
1972-03-04,156565.193207
1972-03-05,156565.193207
1972-03-06,156565.193207
1972-03-07,156565.193207
1972-03-08,156565.193207
1972-03-09,156565.193207
1972-03-10,156565.193207
1972-03-11,156565.193207
1972-03-12,156565.193207
1972-03-13,156565.193207
1972-03-14,156565.193207
1972-03-15,156565.193207
1972-03-16,156565.193207
1972-03-17,156565.193207
1972-03-18,156565.193207
1972-03-19,156565.193207
1972-03-20,156565.193207
1972-03-21,156565.193207
1972-03-22,156565.193207
1972-03-23,156565.193207
1972-03-24,156565.193207
1972-03-25,156565.193207
1972-03-26,156565.193207
1972-03-27,156565.193207
1972-03-28,156565.193207
1972-03-29,156565.193207
1972-03-30,156565.193207
1972-03-31,156565.193207
1972-04-01,151439.299186
1972-04-02,151439.299186
1972-04-03,151439.299186
1972-04-04,151439.299186
1972-04-05,151439.299186
1972-04-06,151439.299186
1972-04-07,151439.299186
1972-04-08,151439.299186
1972-04-09,151439.299186
1972-04-10,151439.299186
1972-04-11,151439.299186
1972-04-12,151439.299186
1972-04-13,151439.299186
1972-04-14,151439.299186
1972-04-15,151439.299186
1972-04-16,151439.299186
1972-04-17,151439.299186
1972-04-18,151439.299186
1972-04-19,151439.299186
1972-04-20,151439.299186
1972-04-21,151439.299186
1972-04-22,151439.299186
1972-04-23,151439.299186
1972-04-24,151439.299186
1972-04-25,151439.299186
1972-04-26,151439.299186
1972-04-27,151439.299186
1972-04-28,151439.299186
1972-04-29,151439.299186
1972-04-30,151439.299186
1972-05-01,122558.320722
1972-05-02,122558.320722
1972-05-03,122558.320722
1972-05-04,122558.320722
1972-05-05,122558.320722
1972-05-06,122558.320722
1972-05-07,122558.320722
1972-05-08,122558.320722
1972-05-09,122558.320722
1972-05-10,122558.320722
1972-05-11,122558.320722
1972-05-12,122558.320722
1972-05-13,122558.320722
1972-05-14,122558.320722
1972-05-15,122558.320722
1972-05-16,122558.320722
1972-05-17,122558.320722
1972-05-18,122558.320722
1972-05-19,122558.320722
1972-05-20,122558.320722
1972-05-21,122558.320722
1972-05-22,122558.320722
1972-05-23,122558.320722
1972-05-24,122558.320722
1972-05-25,122558.320722
1972-05-26,122558.320722
1972-05-27,122558.320722
1972-05-28,122558.320722
1972-05-29,122558.320722
1972-05-30,122558.320722
1972-05-31,122558.320722
1972-06-01,89371.641477
1972-06-02,89371.641477
1972-06-03,89371.641477
1972-06-04,89371.641477
1972-06-05,89371.641477
1972-06-06,89371.641477
1972-06-07,89371.641477
1972-06-08,89371.641477
1972-06-09,89371.641477
1972-06-10,89371.641477
1972-06-11,89371.641477
1972-06-12,89371.641477
1972-06-13,89371.641477
1972-06-14,89371.641477
1972-06-15,89371.641477
1972-06-16,89371.641477
1972-06-17,89371.641477
1972-06-18,89371.641477
1972-06-19,89371.641477
1972-06-20,89371.641477
1972-06-21,89371.641477
1972-06-22,89371.641477
1972-06-23,89371.641477
1972-06-24,89371.641477
1972-06-25,89371.641477
1972-06-26,89371.641477
1972-06-27,89371.641477
1972-06-28,89371.641477
1972-06-29,89371.641477
1972-06-30,89371.641477
1972-07-01,72775.588882
1972-07-02,72775.588882
1972-07-03,72775.588882
1972-07-04,72775.588882
1972-07-05,72775.588882
1972-07-06,72775.588882
1972-07-07,72775.588882
1972-07-08,72775.588882
1972-07-09,72775.588882
1972-07-10,72775.588882
1972-07-11,72775.588882
1972-07-12,72775.588882
1972-07-13,72775.588882
1972-07-14,72775.588882
1972-07-15,72775.588882
1972-07-16,72775.588882
1972-07-17,72775.588882
1972-07-18,72775.588882
1972-07-19,72775.588882
1972-07-20,72775.588882
1972-07-21,72775.588882
1972-07-22,72775.588882
1972-07-23,72775.588882
1972-07-24,72775.588882
1972-07-25,72775.588882
1972-07-26,72775.588882
1972-07-27,72775.588882
1972-07-28,72775.588882
1972-07-29,72775.588882
1972-07-30,72775.588882
1972-07-31,72775.588882
1972-08-01,67290.423378
1972-08-02,67290.423378
1972-08-03,67290.423378
1972-08-04,67290.423378
1972-08-05,67290.423378
1972-08-06,67290.423378
1972-08-07,67290.423378
1972-08-08,67290.423378
1972-08-09,67290.423378
1972-08-10,67290.423378
1972-08-11,67290.423378
1972-08-12,67290.423378
1972-08-13,67290.423378
1972-08-14,67290.423378
1972-08-15,67290.423378
1972-08-16,67290.423378
1972-08-17,67290.423378
1972-08-18,67290.423378
1972-08-19,67290.423378
1972-08-20,67290.423378
1972-08-21,67290.423378
1972-08-22,67290.423378
1972-08-23,67290.423378
1972-08-24,67290.423378
1972-08-25,67290.423378
1972-08-26,67290.423378
1972-08-27,67290.423378
1972-08-28,67290.423378
1972-08-29,67290.423378
1972-08-30,67290.423378
1972-08-31,67290.423378
1972-09-01,68983.440598
1972-09-02,68983.440598
1972-09-03,68983.440598
1972-09-04,68983.440598
1972-09-05,68983.440598
1972-09-06,68983.440598
1972-09-07,68983.440598
1972-09-08,68983.440598
1972-09-09,68983.440598
1972-09-10,68983.440598
1972-09-11,68983.440598
1972-09-12,68983.440598
1972-09-13,68983.440598
1972-09-14,68983.440598
1972-09-15,68983.440598
1972-09-16,68983.440598
1972-09-17,68983.440598
1972-09-18,68983.440598
1972-09-19,68983.440598
1972-09-20,68983.440598
1972-09-21,68983.440598
1972-09-22,68983.440598
1972-09-23,68983.440598
1972-09-24,68983.440598
1972-09-25,68983.440598
1972-09-26,68983.440598
1972-09-27,68983.440598
1972-09-28,68983.440598
1972-09-29,68983.440598
1972-09-30,68983.440598
1972-10-01,78491.328224
1972-10-02,78491.328224
1972-10-03,78491.328224
1972-10-04,78491.328224
1972-10-05,78491.328224
1972-10-06,78491.328224
1972-10-07,78491.328224
1972-10-08,78491.328224
1972-10-09,78491.328224
1972-10-10,78491.328224
1972-10-11,78491.328224
1972-10-12,78491.328224
1972-10-13,78491.328224
1972-10-14,78491.328224
1972-10-15,78491.328224
1972-10-16,78491.328224
1972-10-17,78491.328224
1972-10-18,78491.328224
1972-10-19,78491.328224
1972-10-20,78491.328224
1972-10-21,78491.328224
1972-10-22,78491.328224
1972-10-23,78491.328224
1972-10-24,78491.328224
1972-10-25,78491.328224
1972-10-26,78491.328224
1972-10-27,78491.328224
1972-10-28,78491.328224
1972-10-29,78491.328224
1972-10-30,78491.328224
1972-10-31,78491.328224
1972-11-01,117149.660985
1972-11-02,117149.660985
1972-11-03,117149.660985
1972-11-04,117149.660985
1972-11-05,117149.660985
1972-11-06,117149.660985
1972-11-07,117149.660985
1972-11-08,117149.660985
1972-11-09,117149.660985
1972-11-10,117149.660985
1972-11-11,117149.660985
1972-11-12,117149.660985
1972-11-13,117149.660985
1972-11-14,117149.660985
1972-11-15,117149.660985
1972-11-16,117149.660985
1972-11-17,117149.660985
1972-11-18,117149.660985
1972-11-19,117149.660985
1972-11-20,117149.660985
1972-11-21,117149.660985
1972-11-22,117149.660985
1972-11-23,117149.660985
1972-11-24,117149.660985
1972-11-25,117149.660985
1972-11-26,117149.660985
1972-11-27,117149.660985
1972-11-28,117149.660985
1972-11-29,117149.660985
1972-11-30,117149.660985
1972-12-01,124132.392868
1972-12-02,124132.392868
1972-12-03,124132.392868
1972-12-04,124132.392868
1972-12-05,124132.392868
1972-12-06,124132.392868
1972-12-07,124132.392868
1972-12-08,124132.392868
1972-12-09,124132.392868
1972-12-10,124132.392868
1972-12-11,124132.392868
1972-12-12,124132.392868
1972-12-13,124132.392868
1972-12-14,124132.392868
1972-12-15,124132.392868
1972-12-16,124132.392868
1972-12-17,124132.392868
1972-12-18,124132.392868
1972-12-19,124132.392868
1972-12-20,124132.392868
1972-12-21,124132.392868
1972-12-22,124132.392868
1972-12-23,124132.392868
1972-12-24,124132.392868
1972-12-25,124132.392868
1972-12-26,124132.392868
1972-12-27,124132.392868
1972-12-28,124132.392868
1972-12-29,124132.392868
1972-12-30,124132.392868
1972-12-31,124132.392868
1973-01-01,129413.354781
1973-01-02,129413.354781
1973-01-03,129413.354781
1973-01-04,129413.354781
1973-01-05,129413.354781
1973-01-06,129413.354781
1973-01-07,129413.354781
1973-01-08,129413.354781
1973-01-09,129413.354781
1973-01-10,129413.354781
1973-01-11,129413.354781
1973-01-12,129413.354781
1973-01-13,129413.354781
1973-01-14,129413.354781
1973-01-15,129413.354781
1973-01-16,129413.354781
1973-01-17,129413.354781
1973-01-18,129413.354781
1973-01-19,129413.354781
1973-01-20,129413.354781
1973-01-21,129413.354781
1973-01-22,129413.354781
1973-01-23,129413.354781
1973-01-24,129413.354781
1973-01-25,129413.354781
1973-01-26,129413.354781
1973-01-27,129413.354781
1973-01-28,129413.354781
1973-01-29,129413.354781
1973-01-30,129413.354781
1973-01-31,129413.354781
1973-02-01,156927.992191
1973-02-02,156927.992191
1973-02-03,156927.992191
1973-02-04,156927.992191
1973-02-05,156927.992191
1973-02-06,156927.992191
1973-02-07,156927.992191
1973-02-08,156927.992191
1973-02-09,156927.992191
1973-02-10,156927.992191
1973-02-11,156927.992191
1973-02-12,156927.992191
1973-02-13,156927.992191
1973-02-14,156927.992191
1973-02-15,156927.992191
1973-02-16,156927.992191
1973-02-17,156927.992191
1973-02-18,156927.992191
1973-02-19,156927.992191
1973-02-20,156927.992191
1973-02-21,156927.992191
1973-02-22,156927.992191
1973-02-23,156927.992191
1973-02-24,156927.992191
1973-02-25,156927.992191
1973-02-26,156927.992191
1973-02-27,156927.992191
1973-02-28,156927.992191
1973-03-01,161006.681381
1973-03-02,161006.681381
1973-03-03,161006.681381
1973-03-04,161006.681381
1973-03-05,161006.681381
1973-03-06,161006.681381
1973-03-07,161006.681381
1973-03-08,161006.681381
1973-03-09,161006.681381
1973-03-10,161006.681381
1973-03-11,161006.681381
1973-03-12,161006.681381
1973-03-13,161006.681381
1973-03-14,161006.681381
1973-03-15,161006.681381
1973-03-16,161006.681381
1973-03-17,161006.681381
1973-03-18,161006.681381
1973-03-19,161006.681381
1973-03-20,161006.681381
1973-03-21,161006.681381
1973-03-22,161006.681381
1973-03-23,161006.681381
1973-03-24,161006.681381
1973-03-25,161006.681381
1973-03-26,161006.681381
1973-03-27,161006.681381
1973-03-28,161006.681381
1973-03-29,161006.681381
1973-03-30,161006.681381
1973-03-31,161006.681381
1973-04-01,141855.726639
1973-04-02,141855.726639
1973-04-03,141855.726639
1973-04-04,141855.726639
1973-04-05,141855.726639
1973-04-06,141855.726639
1973-04-07,141855.726639
1973-04-08,141855.726639
1973-04-09,141855.726639
1973-04-10,141855.726639
1973-04-11,141855.726639
1973-04-12,141855.726639
1973-04-13,141855.726639
1973-04-14,141855.726639
1973-04-15,141855.726639
1973-04-16,141855.726639
1973-04-17,141855.726639
1973-04-18,141855.726639
1973-04-19,141855.726639
1973-04-20,141855.726639
1973-04-21,141855.726639
1973-04-22,141855.726639
1973-04-23,141855.726639
1973-04-24,141855.726639
1973-04-25,141855.726639
1973-04-26,141855.726639
1973-04-27,141855.726639
1973-04-28,141855.726639
1973-04-29,141855.726639
1973-04-30,141855.726639
1973-05-01,107232.639866
1973-05-02,107232.639866
1973-05-03,107232.639866
1973-05-04,107232.639866
1973-05-05,107232.639866
1973-05-06,107232.639866
1973-05-07,107232.639866
1973-05-08,107232.639866
1973-05-09,107232.639866
1973-05-10,107232.639866
1973-05-11,107232.639866
1973-05-12,107232.639866
1973-05-13,107232.639866
1973-05-14,107232.639866
1973-05-15,107232.639866
1973-05-16,107232.639866
1973-05-17,107232.639866
1973-05-18,107232.639866
1973-05-19,107232.639866
1973-05-20,107232.639866
1973-05-21,107232.639866
1973-05-22,107232.639866
1973-05-23,107232.639866
1973-05-24,107232.639866
1973-05-25,107232.639866
1973-05-26,107232.639866
1973-05-27,107232.639866
1973-05-28,107232.639866
1973-05-29,107232.639866
1973-05-30,107232.639866
1973-05-31,107232.639866
1973-06-01,113563.636939
1973-06-02,113563.636939
1973-06-03,113563.636939
1973-06-04,113563.636939
1973-06-05,113563.636939
1973-06-06,113563.636939
1973-06-07,113563.636939
1973-06-08,113563.636939
1973-06-09,113563.636939
1973-06-10,113563.636939
1973-06-11,113563.636939
1973-06-12,113563.636939
1973-06-13,113563.636939
1973-06-14,113563.636939
1973-06-15,113563.636939
1973-06-16,113563.636939
1973-06-17,113563.636939
1973-06-18,113563.636939
1973-06-19,113563.636939
1973-06-20,113563.636939
1973-06-21,113563.636939
1973-06-22,113563.636939
1973-06-23,113563.636939
1973-06-24,113563.636939
1973-06-25,113563.636939
1973-06-26,113563.636939
1973-06-27,113563.636939
1973-06-28,113563.636939
1973-06-29,113563.636939
1973-06-30,113563.636939
1973-07-01,79159.030030
1973-07-02,79159.030030
1973-07-03,79159.030030
1973-07-04,79159.030030
1973-07-05,79159.030030
1973-07-06,79159.030030
1973-07-07,79159.030030
1973-07-08,79159.030030
1973-07-09,79159.030030
1973-07-10,79159.030030
1973-07-11,79159.030030
1973-07-12,79159.030030
1973-07-13,79159.030030
1973-07-14,79159.030030
1973-07-15,79159.030030
1973-07-16,79159.030030
1973-07-17,79159.030030
1973-07-18,79159.030030
1973-07-19,79159.030030
1973-07-20,79159.030030
1973-07-21,79159.030030
1973-07-22,79159.030030
1973-07-23,79159.030030
1973-07-24,79159.030030
1973-07-25,79159.030030
1973-07-26,79159.030030
1973-07-27,79159.030030
1973-07-28,79159.030030
1973-07-29,79159.030030
1973-07-30,79159.030030
1973-07-31,79159.030030
1973-08-01,72557.671416
1973-08-02,72557.671416
1973-08-03,72557.671416
1973-08-04,72557.671416
1973-08-05,72557.671416
1973-08-06,72557.671416
1973-08-07,72557.671416
1973-08-08,72557.671416
1973-08-09,72557.671416
1973-08-10,72557.671416
1973-08-11,72557.671416
1973-08-12,72557.671416
1973-08-13,72557.671416
1973-08-14,72557.671416
1973-08-15,72557.671416
1973-08-16,72557.671416
1973-08-17,72557.671416
1973-08-18,72557.671416
1973-08-19,72557.671416
1973-08-20,72557.671416
1973-08-21,72557.671416
1973-08-22,72557.671416
1973-08-23,72557.671416
1973-08-24,72557.671416
1973-08-25,72557.671416
1973-08-26,72557.671416
1973-08-27,72557.671416
1973-08-28,72557.671416
1973-08-29,72557.671416
1973-08-30,72557.671416
1973-08-31,72557.671416
1973-09-01,74902.052681
1973-09-02,74902.052681
1973-09-03,74902.052681
1973-09-04,74902.052681
1973-09-05,74902.052681
1973-09-06,74902.052681
1973-09-07,74902.052681
1973-09-08,74902.052681
1973-09-09,74902.052681
1973-09-10,74902.052681
1973-09-11,74902.052681
1973-09-12,74902.052681
1973-09-13,74902.052681
1973-09-14,74902.052681
1973-09-15,74902.052681
1973-09-16,74902.052681
1973-09-17,74902.052681
1973-09-18,74902.052681
1973-09-19,74902.052681
1973-09-20,74902.052681
1973-09-21,74902.052681
1973-09-22,74902.052681
1973-09-23,74902.052681
1973-09-24,74902.052681
1973-09-25,74902.052681
1973-09-26,74902.052681
1973-09-27,74902.052681
1973-09-28,74902.052681
1973-09-29,74902.052681
1973-09-30,74902.052681
1973-10-01,72666.560450
1973-10-02,72666.560450
1973-10-03,72666.560450
1973-10-04,72666.560450
1973-10-05,72666.560450
1973-10-06,72666.560450
1973-10-07,72666.560450
1973-10-08,72666.560450
1973-10-09,72666.560450
1973-10-10,72666.560450
1973-10-11,72666.560450
1973-10-12,72666.560450
1973-10-13,72666.560450
1973-10-14,72666.560450
1973-10-15,72666.560450
1973-10-16,72666.560450
1973-10-17,72666.560450
1973-10-18,72666.560450
1973-10-19,72666.560450
1973-10-20,72666.560450
1973-10-21,72666.560450
1973-10-22,72666.560450
1973-10-23,72666.560450
1973-10-24,72666.560450
1973-10-25,72666.560450
1973-10-26,72666.560450
1973-10-27,72666.560450
1973-10-28,72666.560450
1973-10-29,72666.560450
1973-10-30,72666.560450
1973-10-31,72666.560450
1973-11-01,125582.089027
1973-11-02,125582.089027
1973-11-03,125582.089027
1973-11-04,125582.089027
1973-11-05,125582.089027
1973-11-06,125582.089027
1973-11-07,125582.089027
1973-11-08,125582.089027
1973-11-09,125582.089027
1973-11-10,125582.089027
1973-11-11,125582.089027
1973-11-12,125582.089027
1973-11-13,125582.089027
1973-11-14,125582.089027
1973-11-15,125582.089027
1973-11-16,125582.089027
1973-11-17,125582.089027
1973-11-18,125582.089027
1973-11-19,125582.089027
1973-11-20,125582.089027
1973-11-21,125582.089027
1973-11-22,125582.089027
1973-11-23,125582.089027
1973-11-24,125582.089027
1973-11-25,125582.089027
1973-11-26,125582.089027
1973-11-27,125582.089027
1973-11-28,125582.089027
1973-11-29,125582.089027
1973-11-30,125582.089027
1973-12-01,123031.773875
1973-12-02,123031.773875
1973-12-03,123031.773875
1973-12-04,123031.773875
1973-12-05,123031.773875
1973-12-06,123031.773875
1973-12-07,123031.773875
1973-12-08,123031.773875
1973-12-09,123031.773875
1973-12-10,123031.773875
1973-12-11,123031.773875
1973-12-12,123031.773875
1973-12-13,123031.773875
1973-12-14,123031.773875
1973-12-15,123031.773875
1973-12-16,123031.773875
1973-12-17,123031.773875
1973-12-18,123031.773875
1973-12-19,123031.773875
1973-12-20,123031.773875
1973-12-21,123031.773875
1973-12-22,123031.773875
1973-12-23,123031.773875
1973-12-24,123031.773875
1973-12-25,123031.773875
1973-12-26,123031.773875
1973-12-27,123031.773875
1973-12-28,123031.773875
1973-12-29,123031.773875
1973-12-30,123031.773875
1973-12-31,123031.773875
1974-01-01,128769.470799
1974-01-02,128769.470799
1974-01-03,128769.470799
1974-01-04,128769.470799
1974-01-05,128769.470799
1974-01-06,128769.470799
1974-01-07,128769.470799
1974-01-08,128769.470799
1974-01-09,128769.470799
1974-01-10,128769.470799
1974-01-11,128769.470799
1974-01-12,128769.470799
1974-01-13,128769.470799
1974-01-14,128769.470799
1974-01-15,128769.470799
1974-01-16,128769.470799
1974-01-17,128769.470799
1974-01-18,128769.470799
1974-01-19,128769.470799
1974-01-20,128769.470799
1974-01-21,128769.470799
1974-01-22,128769.470799
1974-01-23,128769.470799
1974-01-24,128769.470799
1974-01-25,128769.470799
1974-01-26,128769.470799
1974-01-27,128769.470799
1974-01-28,128769.470799
1974-01-29,128769.470799
1974-01-30,128769.470799
1974-01-31,128769.470799
1974-02-01,155622.309872
1974-02-02,155622.309872
1974-02-03,155622.309872
1974-02-04,155622.309872
1974-02-05,155622.309872
1974-02-06,155622.309872
1974-02-07,155622.309872
1974-02-08,155622.309872
1974-02-09,155622.309872
1974-02-10,155622.309872
1974-02-11,155622.309872
1974-02-12,155622.309872
1974-02-13,155622.309872
1974-02-14,155622.309872
1974-02-15,155622.309872
1974-02-16,155622.309872
1974-02-17,155622.309872
1974-02-18,155622.309872
1974-02-19,155622.309872
1974-02-20,155622.309872
1974-02-21,155622.309872
1974-02-22,155622.309872
1974-02-23,155622.309872
1974-02-24,155622.309872
1974-02-25,155622.309872
1974-02-26,155622.309872
1974-02-27,155622.309872
1974-02-28,155622.309872
1974-03-01,146460.187051
1974-03-02,146460.187051
1974-03-03,146460.187051
1974-03-04,146460.187051
1974-03-05,146460.187051
1974-03-06,146460.187051
1974-03-07,146460.187051
1974-03-08,146460.187051
1974-03-09,146460.187051
1974-03-10,146460.187051
1974-03-11,146460.187051
1974-03-12,146460.187051
1974-03-13,146460.187051
1974-03-14,146460.187051
1974-03-15,146460.187051
1974-03-16,146460.187051
1974-03-17,146460.187051
1974-03-18,146460.187051
1974-03-19,146460.187051
1974-03-20,146460.187051
1974-03-21,146460.187051
1974-03-22,146460.187051
1974-03-23,146460.187051
1974-03-24,146460.187051
1974-03-25,146460.187051
1974-03-26,146460.187051
1974-03-27,146460.187051
1974-03-28,146460.187051
1974-03-29,146460.187051
1974-03-30,146460.187051
1974-03-31,146460.187051
1974-04-01,151162.286599
1974-04-02,151162.286599
1974-04-03,151162.286599
1974-04-04,151162.286599
1974-04-05,151162.286599
1974-04-06,151162.286599
1974-04-07,151162.286599
1974-04-08,151162.286599
1974-04-09,151162.286599
1974-04-10,151162.286599
1974-04-11,151162.286599
1974-04-12,151162.286599
1974-04-13,151162.286599
1974-04-14,151162.286599
1974-04-15,151162.286599
1974-04-16,151162.286599
1974-04-17,151162.286599
1974-04-18,151162.286599
1974-04-19,151162.286599
1974-04-20,151162.286599
1974-04-21,151162.286599
1974-04-22,151162.286599
1974-04-23,151162.286599
1974-04-24,151162.286599
1974-04-25,151162.286599
1974-04-26,151162.286599
1974-04-27,151162.286599
1974-04-28,151162.286599
1974-04-29,151162.286599
1974-04-30,151162.286599
1974-05-01,117751.850236
1974-05-02,117751.850236
1974-05-03,117751.850236
1974-05-04,117751.850236
1974-05-05,117751.850236
1974-05-06,117751.850236
1974-05-07,117751.850236
1974-05-08,117751.850236
1974-05-09,117751.850236
1974-05-10,117751.850236
1974-05-11,117751.850236
1974-05-12,117751.850236
1974-05-13,117751.850236
1974-05-14,117751.850236
1974-05-15,117751.850236
1974-05-16,117751.850236
1974-05-17,117751.850236
1974-05-18,117751.850236
1974-05-19,117751.850236
1974-05-20,117751.850236
1974-05-21,117751.850236
1974-05-22,117751.850236
1974-05-23,117751.850236
1974-05-24,117751.850236
1974-05-25,117751.850236
1974-05-26,117751.850236
1974-05-27,117751.850236
1974-05-28,117751.850236
1974-05-29,117751.850236
1974-05-30,117751.850236
1974-05-31,117751.850236
1974-06-01,89891.602596
1974-06-02,89891.602596
1974-06-03,89891.602596
1974-06-04,89891.602596
1974-06-05,89891.602596
1974-06-06,89891.602596
1974-06-07,89891.602596
1974-06-08,89891.602596
1974-06-09,89891.602596
1974-06-10,89891.602596
1974-06-11,89891.602596
1974-06-12,89891.602596
1974-06-13,89891.602596
1974-06-14,89891.602596
1974-06-15,89891.602596
1974-06-16,89891.602596
1974-06-17,89891.602596
1974-06-18,89891.602596
1974-06-19,89891.602596
1974-06-20,89891.602596
1974-06-21,89891.602596
1974-06-22,89891.602596
1974-06-23,89891.602596
1974-06-24,89891.602596
1974-06-25,89891.602596
1974-06-26,89891.602596
1974-06-27,89891.602596
1974-06-28,89891.602596
1974-06-29,89891.602596
1974-06-30,89891.602596
1974-07-01,63202.102338
1974-07-02,63202.102338
1974-07-03,63202.102338
1974-07-04,63202.102338
1974-07-05,63202.102338
1974-07-06,63202.102338
1974-07-07,63202.102338
1974-07-08,63202.102338
1974-07-09,63202.102338
1974-07-10,63202.102338
1974-07-11,63202.102338
1974-07-12,63202.102338
1974-07-13,63202.102338
1974-07-14,63202.102338
1974-07-15,63202.102338
1974-07-16,63202.102338
1974-07-17,63202.102338
1974-07-18,63202.102338
1974-07-19,63202.102338
1974-07-20,63202.102338
1974-07-21,63202.102338
1974-07-22,63202.102338
1974-07-23,63202.102338
1974-07-24,63202.102338
1974-07-25,63202.102338
1974-07-26,63202.102338
1974-07-27,63202.102338
1974-07-28,63202.102338
1974-07-29,63202.102338
1974-07-30,63202.102338
1974-07-31,63202.102338
1974-08-01,59681.010823
1974-08-02,59681.010823
1974-08-03,59681.010823
1974-08-04,59681.010823
1974-08-05,59681.010823
1974-08-06,59681.010823
1974-08-07,59681.010823
1974-08-08,59681.010823
1974-08-09,59681.010823
1974-08-10,59681.010823
1974-08-11,59681.010823
1974-08-12,59681.010823
1974-08-13,59681.010823
1974-08-14,59681.010823
1974-08-15,59681.010823
1974-08-16,59681.010823
1974-08-17,59681.010823
1974-08-18,59681.010823
1974-08-19,59681.010823
1974-08-20,59681.010823
1974-08-21,59681.010823
1974-08-22,59681.010823
1974-08-23,59681.010823
1974-08-24,59681.010823
1974-08-25,59681.010823
1974-08-26,59681.010823
1974-08-27,59681.010823
1974-08-28,59681.010823
1974-08-29,59681.010823
1974-08-30,59681.010823
1974-08-31,59681.010823
1974-09-01,57453.403870
1974-09-02,57453.403870
1974-09-03,57453.403870
1974-09-04,57453.403870
1974-09-05,57453.403870
1974-09-06,57453.403870
1974-09-07,57453.403870
1974-09-08,57453.403870
1974-09-09,57453.403870
1974-09-10,57453.403870
1974-09-11,57453.403870
1974-09-12,57453.403870
1974-09-13,57453.403870
1974-09-14,57453.403870
1974-09-15,57453.403870
1974-09-16,57453.403870
1974-09-17,57453.403870
1974-09-18,57453.403870
1974-09-19,57453.403870
1974-09-20,57453.403870
1974-09-21,57453.403870
1974-09-22,57453.403870
1974-09-23,57453.403870
1974-09-24,57453.403870
1974-09-25,57453.403870
1974-09-26,57453.403870
1974-09-27,57453.403870
1974-09-28,57453.403870
1974-09-29,57453.403870
1974-09-30,57453.403870
1974-10-01,68379.496374
1974-10-02,68379.496374
1974-10-03,68379.496374
1974-10-04,68379.496374
1974-10-05,68379.496374
1974-10-06,68379.496374
1974-10-07,68379.496374
1974-10-08,68379.496374
1974-10-09,68379.496374
1974-10-10,68379.496374
1974-10-11,68379.496374
1974-10-12,68379.496374
1974-10-13,68379.496374
1974-10-14,68379.496374
1974-10-15,68379.496374
1974-10-16,68379.496374
1974-10-17,68379.496374
1974-10-18,68379.496374
1974-10-19,68379.496374
1974-10-20,68379.496374
1974-10-21,68379.496374
1974-10-22,68379.496374
1974-10-23,68379.496374
1974-10-24,68379.496374
1974-10-25,68379.496374
1974-10-26,68379.496374
1974-10-27,68379.496374
1974-10-28,68379.496374
1974-10-29,68379.496374
1974-10-30,68379.496374
1974-10-31,68379.496374
1974-11-01,103481.193384
1974-11-02,103481.193384
1974-11-03,103481.193384
1974-11-04,103481.193384
1974-11-05,103481.193384
1974-11-06,103481.193384
1974-11-07,103481.193384
1974-11-08,103481.193384
1974-11-09,103481.193384
1974-11-10,103481.193384
1974-11-11,103481.193384
1974-11-12,103481.193384
1974-11-13,103481.193384
1974-11-14,103481.193384
1974-11-15,103481.193384
1974-11-16,103481.193384
1974-11-17,103481.193384
1974-11-18,103481.193384
1974-11-19,103481.193384
1974-11-20,103481.193384
1974-11-21,103481.193384
1974-11-22,103481.193384
1974-11-23,103481.193384
1974-11-24,103481.193384
1974-11-25,103481.193384
1974-11-26,103481.193384
1974-11-27,103481.193384
1974-11-28,103481.193384
1974-11-29,103481.193384
1974-11-30,103481.193384
1974-12-01,116462.361428
1974-12-02,116462.361428
1974-12-03,116462.361428
1974-12-04,116462.361428
1974-12-05,116462.361428
1974-12-06,116462.361428
1974-12-07,116462.361428
1974-12-08,116462.361428
1974-12-09,116462.361428
1974-12-10,116462.361428
1974-12-11,116462.361428
1974-12-12,116462.361428
1974-12-13,116462.361428
1974-12-14,116462.361428
1974-12-15,116462.361428
1974-12-16,116462.361428
1974-12-17,116462.361428
1974-12-18,116462.361428
1974-12-19,116462.361428
1974-12-20,116462.361428
1974-12-21,116462.361428
1974-12-22,116462.361428
1974-12-23,116462.361428
1974-12-24,116462.361428
1974-12-25,116462.361428
1974-12-26,116462.361428
1974-12-27,116462.361428
1974-12-28,116462.361428
1974-12-29,116462.361428
1974-12-30,116462.361428
1974-12-31,116462.361428
1975-01-01,125615.442953
1975-01-02,125615.442953
1975-01-03,125615.442953
1975-01-04,125615.442953
1975-01-05,125615.442953
1975-01-06,125615.442953
1975-01-07,125615.442953
1975-01-08,125615.442953
1975-01-09,125615.442953
1975-01-10,125615.442953
1975-01-11,125615.442953
1975-01-12,125615.442953
1975-01-13,125615.442953
1975-01-14,125615.442953
1975-01-15,125615.442953
1975-01-16,125615.442953
1975-01-17,125615.442953
1975-01-18,125615.442953
1975-01-19,125615.442953
1975-01-20,125615.442953
1975-01-21,125615.442953
1975-01-22,125615.442953
1975-01-23,125615.442953
1975-01-24,125615.442953
1975-01-25,125615.442953
1975-01-26,125615.442953
1975-01-27,125615.442953
1975-01-28,125615.442953
1975-01-29,125615.442953
1975-01-30,125615.442953
1975-01-31,125615.442953
1975-02-01,160685.788308
1975-02-02,160685.788308
1975-02-03,160685.788308
1975-02-04,160685.788308
1975-02-05,160685.788308
1975-02-06,160685.788308
1975-02-07,160685.788308
