,et0_mm_day
2017-01-01,3.8084462
2017-02-01,4.214197
2017-03-01,5.219519
2017-04-01,5.26236
2017-05-01,4.2595787
2017-06-01,4.059501
2017-07-01,3.6886706
2017-08-01,3.4601912
2017-09-01,3.9175675
2017-10-01,4.33667
2017-11-01,4.2746067
2017-12-01,3.9329753
2018-01-01,4.016809
2018-02-01,4.171908
2018-03-01,5.215123
2018-04-01,5.556818
2018-05-01,4.9024897
2018-06-01,3.6392584
2018-07-01,3.3337102
2018-08-01,3.6610663
2018-09-01,3.9284601
2018-10-01,4.4976025
2018-11-01,3.9959102
2018-12-01,3.9668753
2019-01-01,3.8130136
2019-02-01,4.385181
2019-03-01,5.00606
2019-04-01,5.4039435
2019-05-01,5.035631
2019-06-01,3.627725
2019-07-01,3.652349
2019-08-01,3.2407417
2019-09-01,3.8222075
2019-10-01,4.244879
2019-11-01,4.0192456
2019-12-01,4.01672
2020-01-01,4.2811036
2020-02-01,4.465483
2020-03-01,5.289614
2020-04-01,5.5317655
2020-05-01,4.692644
2020-06-01,4.3447165
2020-07-01,3.2919421
2020-08-01,3.1161757
2020-09-01,4.089922
2020-10-01,4.41809
2020-11-01,4.39655
2020-12-01,3.8351789
2021-01-01,4.1623936
2021-02-01,4.3981447
2021-03-01,4.8568697
2021-04-01,5.4367857
2021-05-01,4.283443
2021-06-01,4.529603
2021-07-01,3.0216126
2021-08-01,3.5629272
2021-09-01,3.9821415
2021-10-01,4.578307
2021-11-01,4.172899
2021-12-01,3.7943795
2022-01-01,4.121073
2022-02-01,4.3566823
2022-03-01,5.1939116
2022-04-01,5.374156
2022-05-01,5.4396167
2022-06-01,4.28886
2022-07-01,2.8508828
2022-08-01,3.00581
2022-09-01,3.8871999
2022-10-01,4.276064
2022-11-01,4.0786657
2022-12-01,3.7509882
2023-01-01,3.8903797
2023-02-01,4.35477
2023-03-01,4.9827886
2023-04-01,5.2764583
2023-05-01,4.706271
2023-06-01,3.9999955
2023-07-01,3.3430994
2023-08-01,3.42476
2023-09-01,3.8871999
2023-10-01,4.276064
2023-11-01,4.0786657
2023-12-01,3.7509882
2024-01-01,3.8903797
2024-02-01,4.35477
2024-03-01,5.289696
2024-04-01,5.693465
2024-05-01,5.2460804
2024-06-01,4.5330005
2024-07-01,3.2458603
2024-08-01,2.7736797
2024-09-01,3.9940178
2024-10-01,4.1887054
2024-11-01,4.2102413
2024-12-01,3.891386
2025-01-01,4.1443706
2025-02-01,4.265681
2025-03-01,5.15493
2025-04-01,5.3779855
2025-05-01,5.1299334
2025-06-01,4.5795293
2025-07-01,3.491491
2025-08-01,3.1245053
2025-09-01,3.7651882
2025-10-01,4.1429176
2025-11-01,4.157856
2025-12-01,3.9673223
2026-01-01,3.9251895
2026-02-01,4.5039134
2026-03-01,4.9008503
