date,price_eur_kwh
1991-11-18,0.020706
1991-11-19,0.020742
1991-11-20,0.020778
1991-11-21,0.020814
1991-11-22,0.020849
1991-11-23,0.020884
1991-11-24,0.020918
1991-11-25,0.020952
1991-11-26,0.020986
1991-11-27,0.021019
1991-11-28,0.021051
1991-11-29,0.021084
1991-11-30,0.021115
1991-12-01,0.021146
1991-12-02,0.021177
1991-12-03,0.021207
1991-12-04,0.021237
1991-12-05,0.021266
1991-12-06,0.021294
1991-12-07,0.021322
1991-12-08,0.021350
1991-12-09,0.021376
1991-12-10,0.021403
1991-12-11,0.021428
1991-12-12,0.021453
1991-12-13,0.021478
1991-12-14,0.021502
1991-12-15,0.021525
1991-12-16,0.021547
1991-12-17,0.021569
1991-12-18,0.021590
1991-12-19,0.021611
1991-12-20,0.021631
1991-12-21,0.021650
1991-12-22,0.021669
1991-12-23,0.021687
1991-12-24,0.021704
1991-12-25,0.021720
1991-12-26,0.021736
1991-12-27,0.021751
1991-12-28,0.021766
1991-12-29,0.021780
1991-12-30,0.021793
1991-12-31,0.021805
1992-01-01,0.021817
1992-01-02,0.021827
1992-01-03,0.021838
1992-01-04,0.021847
1992-01-05,0.021856
1992-01-06,0.021864
1992-01-07,0.021871
1992-01-08,0.021878
1992-01-09,0.021884
1992-01-10,0.021889
1992-01-11,0.021893
1992-01-12,0.021897
1992-01-13,0.021900
1992-01-14,0.021902
1992-01-15,0.021903
1992-01-16,0.021904
1992-01-17,0.021904
1992-01-18,0.021903
1992-01-19,0.021902
1992-01-20,0.021900
1992-01-21,0.021897
1992-01-22,0.021894
1992-01-23,0.021889
1992-01-24,0.021884
1992-01-25,0.021879
1992-01-26,0.021872
1992-01-27,0.021865
1992-01-28,0.021858
1992-01-29,0.021849
1992-01-30,0.021840
1992-01-31,0.021830
1992-02-01,0.021820
1992-02-02,0.021809
1992-02-03,0.021797
1992-02-04,0.021785
1992-02-05,0.021771
1992-02-06,0.021758
1992-02-07,0.021743
1992-02-08,0.021728
1992-02-09,0.021713
1992-02-10,0.021696
1992-02-11,0.021679
1992-02-12,0.021662
1992-02-13,0.021644
1992-02-14,0.021625
1992-02-15,0.021606
1992-02-16,0.021586
1992-02-17,0.021565
1992-02-18,0.021544
1992-02-19,0.021522
1992-02-20,0.021500
1992-02-21,0.021477
1992-02-22,0.021454
1992-02-23,0.021430
1992-02-24,0.021405
1992-02-25,0.021380
1992-02-26,0.021355
1992-02-27,0.021328
1992-02-28,0.021302
1992-02-29,0.021275
1992-03-01,0.021247
1992-03-02,0.021219
1992-03-03,0.021190
1992-03-04,0.021161
1992-03-05,0.021132
1992-03-06,0.021102
1992-03-07,0.021071
1992-03-08,0.021040
1992-03-09,0.021009
1992-03-10,0.020977
1992-03-11,0.020945
1992-03-12,0.020912
1992-03-13,0.020879
1992-03-14,0.020846
1992-03-15,0.020812
1992-03-16,0.020778
1992-03-17,0.020743
1992-03-18,0.020708
1992-03-19,0.020673
1992-03-20,0.020637
1992-03-21,0.020601
1992-03-22,0.020565
1992-03-23,0.020528
1992-03-24,0.020491
1992-03-25,0.020454
1992-03-26,0.020416
1992-03-27,0.020379
1992-03-28,0.020340
1992-03-29,0.020302
1992-03-30,0.020263
1992-03-31,0.020225
1992-04-01,0.020186
1992-04-02,0.020146
1992-04-03,0.020107
1992-04-04,0.020067
1992-04-05,0.020027
1992-04-06,0.019987
1992-04-07,0.019947
1992-04-08,0.019906
1992-04-09,0.019866
1992-04-10,0.019825
1992-04-11,0.019784
1992-04-12,0.019743
1992-04-13,0.019702
1992-04-14,0.019661
1992-04-15,0.019620
1992-04-16,0.019579
1992-04-17,0.019537
1992-04-18,0.019496
1992-04-19,0.019455
1992-04-20,0.019413
1992-04-21,0.019372
1992-04-22,0.019330
1992-04-23,0.019289
1992-04-24,0.019247
1992-04-25,0.019206
1992-04-26,0.019165
1992-04-27,0.019124
1992-04-28,0.019083
1992-04-29,0.019041
1992-04-30,0.019001
1992-05-01,0.018960
1992-05-02,0.018919
1992-05-03,0.018878
1992-05-04,0.018838
1992-05-05,0.018798
1992-05-06,0.018758
1992-05-07,0.018718
1992-05-08,0.018678
1992-05-09,0.018639
1992-05-10,0.018600
1992-05-11,0.018561
1992-05-12,0.018522
1992-05-13,0.018484
1992-05-14,0.018446
1992-05-15,0.018408
1992-05-16,0.018370
1992-05-17,0.018333
1992-05-18,0.018296
1992-05-19,0.018260
1992-05-20,0.018223
1992-05-21,0.018188
1992-05-22,0.018152
1992-05-23,0.018117
1992-05-24,0.018083
1992-05-25,0.018049
1992-05-26,0.018015
1992-05-27,0.017982
1992-05-28,0.017949
1992-05-29,0.017916
1992-05-30,0.017884
1992-05-31,0.017853
1992-06-01,0.017822
1992-06-02,0.017792
1992-06-03,0.017762
1992-06-04,0.017733
1992-06-05,0.017704
1992-06-06,0.017676
1992-06-07,0.017648
1992-06-08,0.017621
1992-06-09,0.017594
1992-06-10,0.017568
1992-06-11,0.017543
1992-06-12,0.017518
1992-06-13,0.017494
1992-06-14,0.017471
1992-06-15,0.017448
1992-06-16,0.017426
1992-06-17,0.017404
1992-06-18,0.017383
1992-06-19,0.017363
1992-06-20,0.017343
1992-06-21,0.017324
1992-06-22,0.017306
1992-06-23,0.017289
1992-06-24,0.017272
1992-06-25,0.017255
1992-06-26,0.017240
1992-06-27,0.017225
1992-06-28,0.017211
1992-06-29,0.017198
1992-06-30,0.017185
1992-07-01,0.017173
1992-07-02,0.017162
1992-07-03,0.017151
1992-07-04,0.017141
1992-07-05,0.017132
1992-07-06,0.017124
1992-07-07,0.017116
1992-07-08,0.017109
1992-07-09,0.017103
1992-07-10,0.017098
1992-07-11,0.017093
1992-07-12,0.017089
1992-07-13,0.017086
1992-07-14,0.017083
1992-07-15,0.017081
1992-07-16,0.017080
1992-07-17,0.017080
1992-07-18,0.017080
1992-07-19,0.017081
1992-07-20,0.017083
1992-07-21,0.017085
1992-07-22,0.017089
1992-07-23,0.017092
1992-07-24,0.017097
1992-07-25,0.017102
1992-07-26,0.017108
1992-07-27,0.017115
1992-07-28,0.017122
1992-07-29,0.017130
1992-07-30,0.017139
1992-07-31,0.017149
1992-08-01,0.017159
1992-08-02,0.017170
1992-08-03,0.017181
1992-08-04,0.017193
1992-08-05,0.017206
1992-08-06,0.017219
1992-08-07,0.017233
1992-08-08,0.017248
1992-08-09,0.017263
1992-08-10,0.017279
1992-08-11,0.017296
1992-08-12,0.017313
1992-08-13,0.017331
1992-08-14,0.017350
1992-08-15,0.017369
1992-08-16,0.017388
1992-08-17,0.017409
1992-08-18,0.017429
1992-08-19,0.017451
1992-08-20,0.017473
1992-08-21,0.017495
1992-08-22,0.017519
1992-08-23,0.017542
1992-08-24,0.017567
1992-08-25,0.017591
1992-08-26,0.017617
1992-08-27,0.017642
1992-08-28,0.017669
1992-08-29,0.017696
1992-08-30,0.017723
1992-08-31,0.017751
1992-09-01,0.017779
1992-09-02,0.017808
1992-09-03,0.017837
1992-09-04,0.017867
1992-09-05,0.017897
1992-09-06,0.017928
1992-09-07,0.017959
1992-09-08,0.017991
1992-09-09,0.018023
1992-09-10,0.018055
1992-09-11,0.018088
1992-09-12,0.018121
1992-09-13,0.018155
1992-09-14,0.018189
1992-09-15,0.018224
1992-09-16,0.018258
1992-09-17,0.018293
1992-09-18,0.018329
1992-09-19,0.018365
1992-09-20,0.018401
1992-09-21,0.018437
1992-09-22,0.018474
1992-09-23,0.018511
1992-09-24,0.018549
1992-09-25,0.018586
1992-09-26,0.018624
1992-09-27,0.018663
1992-09-28,0.018701
1992-09-29,0.018740
1992-09-30,0.018779
1992-10-01,0.018818
1992-10-02,0.018857
1992-10-03,0.018897
1992-10-04,0.018937
1992-10-05,0.018977
1992-10-06,0.019017
1992-10-07,0.019057
1992-10-08,0.019098
1992-10-09,0.019139
1992-10-10,0.019179
1992-10-11,0.019220
1992-10-12,0.019261
1992-10-13,0.019302
1992-10-14,0.019343
1992-10-15,0.019385
1992-10-16,0.019426
1992-10-17,0.019467
1992-10-18,0.019509
1992-10-19,0.019550
1992-10-20,0.019592
1992-10-21,0.019633
1992-10-22,0.019674
1992-10-23,0.019716
1992-10-24,0.019757
1992-10-25,0.019798
1992-10-26,0.019840
1992-10-27,0.019881
1992-10-28,0.019922
1992-10-29,0.019963
1992-10-30,0.020004
1992-10-31,0.020045
1992-11-01,0.020085
1992-11-02,0.020126
1992-11-03,0.020166
1992-11-04,0.020206
1992-11-05,0.020246
1992-11-06,0.020286
1992-11-07,0.020325
1992-11-08,0.020365
1992-11-09,0.020404
1992-11-10,0.020443
1992-11-11,0.020481
1992-11-12,0.020519
1992-11-13,0.020557
1992-11-14,0.020595
1992-11-15,0.020632
1992-11-16,0.020669
1992-11-17,0.020706
1992-11-18,0.020742
1992-11-19,0.020778
1992-11-20,0.020814
1992-11-21,0.020849
1992-11-22,0.020884
1992-11-23,0.020918
1992-11-24,0.020952
1992-11-25,0.020986
1992-11-26,0.021019
1992-11-27,0.021051
1992-11-28,0.021084
1992-11-29,0.021115
1992-11-30,0.021146
1992-12-01,0.021177
1992-12-02,0.021207
1992-12-03,0.021237
1992-12-04,0.021266
1992-12-05,0.021294
1992-12-06,0.021322
1992-12-07,0.021350
1992-12-08,0.021376
1992-12-09,0.021403
1992-12-10,0.021428
1992-12-11,0.021453
1992-12-12,0.021478
1992-12-13,0.021502
1992-12-14,0.021525
1992-12-15,0.021547
1992-12-16,0.021569
1992-12-17,0.021590
1992-12-18,0.021611
1992-12-19,0.021631
1992-12-20,0.021650
1992-12-21,0.021669
1992-12-22,0.021687
1992-12-23,0.021704
1992-12-24,0.021720
1992-12-25,0.021736
1992-12-26,0.021751
1992-12-27,0.021766
1992-12-28,0.021780
1992-12-29,0.021793
1992-12-30,0.021805
1992-12-31,0.021817
1993-01-01,0.021817
1993-01-02,0.021827
1993-01-03,0.021838
1993-01-04,0.021847
1993-01-05,0.021856
1993-01-06,0.021864
1993-01-07,0.021871
1993-01-08,0.021878
1993-01-09,0.021884
1993-01-10,0.021889
1993-01-11,0.021893
1993-01-12,0.021897
1993-01-13,0.021900
1993-01-14,0.021902
1993-01-15,0.021903
1993-01-16,0.021904
1993-01-17,0.021904
1993-01-18,0.021903
1993-01-19,0.021902
1993-01-20,0.021900
1993-01-21,0.021897
1993-01-22,0.021894
1993-01-23,0.021889
1993-01-24,0.021884
1993-01-25,0.021879
1993-01-26,0.021872
1993-01-27,0.021865
1993-01-28,0.021858
1993-01-29,0.021849
1993-01-30,0.021840
1993-01-31,0.021830
1993-02-01,0.021820
1993-02-02,0.021809
1993-02-03,0.021797
1993-02-04,0.021785
1993-02-05,0.021771
1993-02-06,0.021758
1993-02-07,0.021743
1993-02-08,0.021728
1993-02-09,0.021713
1993-02-10,0.021696
1993-02-11,0.021679
1993-02-12,0.021662
1993-02-13,0.021644
1993-02-14,0.021625
1993-02-15,0.021606
1993-02-16,0.021586
1993-02-17,0.021565
1993-02-18,0.021544
1993-02-19,0.021522
1993-02-20,0.021500
1993-02-21,0.021477
1993-02-22,0.021454
1993-02-23,0.021430
1993-02-24,0.021405
1993-02-25,0.021380
1993-02-26,0.021355
1993-02-27,0.021328
1993-02-28,0.021302
1993-03-01,0.021275
1993-03-02,0.021247
1993-03-03,0.021219
1993-03-04,0.021190
1993-03-05,0.021161
1993-03-06,0.021132
1993-03-07,0.021102
1993-03-08,0.021071
1993-03-09,0.021040
1993-03-10,0.021009
1993-03-11,0.020977
1993-03-12,0.020945
1993-03-13,0.020912
1993-03-14,0.020879
1993-03-15,0.020846
1993-03-16,0.020812
1993-03-17,0.020778
1993-03-18,0.020743
1993-03-19,0.020708
1993-03-20,0.020673
1993-03-21,0.020637
1993-03-22,0.020601
1993-03-23,0.020565
1993-03-24,0.020528
1993-03-25,0.020491
1993-03-26,0.020454
1993-03-27,0.020416
1993-03-28,0.020379
1993-03-29,0.020340
1993-03-30,0.020302
1993-03-31,0.020263
1993-04-01,0.020225
1993-04-02,0.020186
1993-04-03,0.020146
1993-04-04,0.020107
1993-04-05,0.020067
1993-04-06,0.020027
1993-04-07,0.019987
1993-04-08,0.019947
1993-04-09,0.019906
1993-04-10,0.019866
1993-04-11,0.019825
1993-04-12,0.019784
1993-04-13,0.019743
1993-04-14,0.019702
1993-04-15,0.019661
1993-04-16,0.019620
1993-04-17,0.019579
1993-04-18,0.019537
1993-04-19,0.019496
1993-04-20,0.019455
1993-04-21,0.019413
1993-04-22,0.019372
1993-04-23,0.019330
1993-04-24,0.019289
1993-04-25,0.019247
1993-04-26,0.019206
1993-04-27,0.019165
1993-04-28,0.019124
1993-04-29,0.019083
1993-04-30,0.019041
1993-05-01,0.019001
1993-05-02,0.018960
1993-05-03,0.018919
1993-05-04,0.018878
1993-05-05,0.018838
1993-05-06,0.018798
1993-05-07,0.018758
1993-05-08,0.018718
1993-05-09,0.018678
1993-05-10,0.018639
1993-05-11,0.018600
1993-05-12,0.018561
1993-05-13,0.018522
1993-05-14,0.018484
1993-05-15,0.018446
1993-05-16,0.018408
1993-05-17,0.018370
1993-05-18,0.018333
1993-05-19,0.018296
1993-05-20,0.018260
1993-05-21,0.018223
1993-05-22,0.018188
1993-05-23,0.018152
1993-05-24,0.018117
1993-05-25,0.018083
1993-05-26,0.018049
1993-05-27,0.018015
1993-05-28,0.017982
1993-05-29,0.017949
1993-05-30,0.017916
1993-05-31,0.017884
1993-06-01,0.017853
1993-06-02,0.017822
1993-06-03,0.017792
1993-06-04,0.017762
1993-06-05,0.017733
1993-06-06,0.017704
1993-06-07,0.017676
1993-06-08,0.017648
1993-06-09,0.017621
1993-06-10,0.017594
1993-06-11,0.017568
1993-06-12,0.017543
1993-06-13,0.017518
1993-06-14,0.017494
1993-06-15,0.017471
1993-06-16,0.017448
1993-06-17,0.017426
1993-06-18,0.017404
1993-06-19,0.017383
1993-06-20,0.017363
1993-06-21,0.017343
1993-06-22,0.017324
1993-06-23,0.017306
1993-06-24,0.017289
1993-06-25,0.017272
1993-06-26,0.017255
1993-06-27,0.017240
1993-06-28,0.017225
1993-06-29,0.017211
1993-06-30,0.017198
1993-07-01,0.017185
1993-07-02,0.017173
1993-07-03,0.017162
1993-07-04,0.017151
1993-07-05,0.017141
1993-07-06,0.017132
1993-07-07,0.017124
1993-07-08,0.017116
1993-07-09,0.017109
1993-07-10,0.017103
1993-07-11,0.017098
1993-07-12,0.017093
1993-07-13,0.017089
1993-07-14,0.017086
1993-07-15,0.017083
1993-07-16,0.017081
1993-07-17,0.017080
1993-07-18,0.017080
1993-07-19,0.017080
1993-07-20,0.017081
1993-07-21,0.017083
1993-07-22,0.017085
1993-07-23,0.017089
1993-07-24,0.017092
1993-07-25,0.017097
1993-07-26,0.017102
1993-07-27,0.017108
1993-07-28,0.017115
1993-07-29,0.017122
1993-07-30,0.017130
1993-07-31,0.017139
1993-08-01,0.017149
1993-08-02,0.017159
1993-08-03,0.017170
1993-08-04,0.017181
1993-08-05,0.017193
1993-08-06,0.017206
1993-08-07,0.017219
1993-08-08,0.017233
1993-08-09,0.017248
1993-08-10,0.017263
1993-08-11,0.017279
1993-08-12,0.017296
1993-08-13,0.017313
1993-08-14,0.017331
1993-08-15,0.017350
1993-08-16,0.017369
1993-08-17,0.017388
1993-08-18,0.017409
1993-08-19,0.017429
1993-08-20,0.017451
1993-08-21,0.017473
1993-08-22,0.017495
1993-08-23,0.017519
1993-08-24,0.017542
1993-08-25,0.017567
1993-08-26,0.017591
1993-08-27,0.017617
1993-08-28,0.017642
1993-08-29,0.017669
1993-08-30,0.017696
1993-08-31,0.017723
1993-09-01,0.017751
1993-09-02,0.017779
1993-09-03,0.017808
1993-09-04,0.017837
1993-09-05,0.017867
1993-09-06,0.017897
1993-09-07,0.017928
1993-09-08,0.017959
1993-09-09,0.017991
1993-09-10,0.018023
1993-09-11,0.018055
1993-09-12,0.018088
1993-09-13,0.018121
1993-09-14,0.018155
1993-09-15,0.018189
1993-09-16,0.018224
1993-09-17,0.018258
1993-09-18,0.018293
1993-09-19,0.018329
1993-09-20,0.018365
1993-09-21,0.018401
1993-09-22,0.018437
1993-09-23,0.018474
1993-09-24,0.018511
1993-09-25,0.018549
1993-09-26,0.018586
1993-09-27,0.018624
1993-09-28,0.018663
1993-09-29,0.018701
1993-09-30,0.018740
1993-10-01,0.018779
1993-10-02,0.018818
1993-10-03,0.018857
1993-10-04,0.018897
1993-10-05,0.018937
1993-10-06,0.018977
1993-10-07,0.019017
1993-10-08,0.019057
1993-10-09,0.019098
1993-10-10,0.019139
1993-10-11,0.019179
1993-10-12,0.019220
1993-10-13,0.019261
1993-10-14,0.019302
1993-10-15,0.019343
1993-10-16,0.019385
1993-10-17,0.019426
1993-10-18,0.019467
1993-10-19,0.019509
1993-10-20,0.019550
1993-10-21,0.019592
1993-10-22,0.019633
1993-10-23,0.019674
1993-10-24,0.019716
1993-10-25,0.019757
1993-10-26,0.019798
1993-10-27,0.019840
1993-10-28,0.019881
1993-10-29,0.019922
1993-10-30,0.019963
1993-10-31,0.020004
1993-11-01,0.020045
1993-11-02,0.020085
1993-11-03,0.020126
1993-11-04,0.020166
1993-11-05,0.020206
1993-11-06,0.020246
1993-11-07,0.020286
1993-11-08,0.020325
1993-11-09,0.020365
1993-11-10,0.020404
1993-11-11,0.020443
1993-11-12,0.020481
1993-11-13,0.020519
1993-11-14,0.020557
1993-11-15,0.020595
1993-11-16,0.020632
1993-11-17,0.020669
1993-11-18,0.020706
1993-11-19,0.020742
1993-11-20,0.020778
1993-11-21,0.020814
1993-11-22,0.020849
1993-11-23,0.020884
1993-11-24,0.020918
1993-11-25,0.020952
1993-11-26,0.020986
1993-11-27,0.021019
1993-11-28,0.021051
1993-11-29,0.021084
1993-11-30,0.021115
1993-12-01,0.021146
1993-12-02,0.021177
1993-12-03,0.021207
1993-12-04,0.021237
1993-12-05,0.021266
1993-12-06,0.021294
1993-12-07,0.021322
1993-12-08,0.021350
1993-12-09,0.021376
1993-12-10,0.021403
1993-12-11,0.021428
1993-12-12,0.021453
1993-12-13,0.021478
1993-12-14,0.021502
1993-12-15,0.021525
1993-12-16,0.021547
1993-12-17,0.021569
1993-12-18,0.021590
1993-12-19,0.021611
1993-12-20,0.021631
1993-12-21,0.021650
1993-12-22,0.021669
1993-12-23,0.021687
1993-12-24,0.021704
1993-12-25,0.021720
1993-12-26,0.021736
1993-12-27,0.021751
1993-12-28,0.021766
1993-12-29,0.021780
1993-12-30,0.021793
1993-12-31,0.021805
1994-01-01,0.021817
1994-01-02,0.021827
1994-01-03,0.021838
1994-01-04,0.021847
1994-01-05,0.021856
1994-01-06,0.021864
1994-01-07,0.021871
1994-01-08,0.021878
1994-01-09,0.021884
1994-01-10,0.021889
1994-01-11,0.021893
1994-01-12,0.021897
1994-01-13,0.021900
1994-01-14,0.021902
1994-01-15,0.021903
1994-01-16,0.021904
1994-01-17,0.021904
1994-01-18,0.021903
1994-01-19,0.021902
1994-01-20,0.021900
1994-01-21,0.021897
1994-01-22,0.021894
1994-01-23,0.021889
1994-01-24,0.021884
1994-01-25,0.021879
1994-01-26,0.021872
1994-01-27,0.021865
1994-01-28,0.021858
1994-01-29,0.021849
1994-01-30,0.021840
1994-01-31,0.021830
1994-02-01,0.021820
1994-02-02,0.021809
1994-02-03,0.021797
1994-02-04,0.021785
1994-02-05,0.021771
1994-02-06,0.021758
1994-02-07,0.021743
1994-02-08,0.021728
1994-02-09,0.021713
1994-02-10,0.021696
1994-02-11,0.021679
1994-02-12,0.021662
1994-02-13,0.021644
1994-02-14,0.021625
1994-02-15,0.021606
1994-02-16,0.021586
1994-02-17,0.021565
1994-02-18,0.021544
1994-02-19,0.021522
1994-02-20,0.021500
1994-02-21,0.021477
1994-02-22,0.021454
1994-02-23,0.021430
1994-02-24,0.021405
1994-02-25,0.021380
1994-02-26,0.021355
1994-02-27,0.021328
1994-02-28,0.021302
1994-03-01,0.021275
1994-03-02,0.021247
1994-03-03,0.021219
1994-03-04,0.021190
1994-03-05,0.021161
1994-03-06,0.021132
1994-03-07,0.021102
1994-03-08,0.021071
1994-03-09,0.021040
1994-03-10,0.021009
1994-03-11,0.020977
1994-03-12,0.020945
1994-03-13,0.020912
1994-03-14,0.020879
1994-03-15,0.020846
1994-03-16,0.020812
1994-03-17,0.020778
1994-03-18,0.020743
1994-03-19,0.020708
1994-03-20,0.020673
1994-03-21,0.020637
1994-03-22,0.020601
1994-03-23,0.020565
1994-03-24,0.020528
1994-03-25,0.020491
1994-03-26,0.020454
1994-03-27,0.020416
1994-03-28,0.020379
1994-03-29,0.020340
1994-03-30,0.020302
1994-03-31,0.020263
1994-04-01,0.020225
1994-04-02,0.020186
1994-04-03,0.020146
1994-04-04,0.020107
1994-04-05,0.020067
1994-04-06,0.020027
1994-04-07,0.019987
1994-04-08,0.019947
1994-04-09,0.019906
1994-04-10,0.019866
1994-04-11,0.019825
1994-04-12,0.019784
1994-04-13,0.019743
1994-04-14,0.019702
1994-04-15,0.019661
1994-04-16,0.019620
1994-04-17,0.019579
1994-04-18,0.019537
1994-04-19,0.019496
1994-04-20,0.019455
1994-04-21,0.019413
1994-04-22,0.019372
1994-04-23,0.019330
1994-04-24,0.019289
1994-04-25,0.019247
1994-04-26,0.019206
1994-04-27,0.019165
1994-04-28,0.019124
1994-04-29,0.019083
1994-04-30,0.019041
1994-05-01,0.019001
1994-05-02,0.018960
1994-05-03,0.018919
1994-05-04,0.018878
1994-05-05,0.018838
1994-05-06,0.018798
1994-05-07,0.018758
1994-05-08,0.018718
1994-05-09,0.018678
1994-05-10,0.018639
1994-05-11,0.018600
1994-05-12,0.018561
1994-05-13,0.018522
1994-05-14,0.018484
1994-05-15,0.018446
1994-05-16,0.018408
1994-05-17,0.018370
1994-05-18,0.018333
1994-05-19,0.018296
1994-05-20,0.018260
1994-05-21,0.018223
1994-05-22,0.018188
1994-05-23,0.018152
1994-05-24,0.018117
1994-05-25,0.018083
1994-05-26,0.018049
1994-05-27,0.018015
1994-05-28,0.017982
1994-05-29,0.017949
1994-05-30,0.017916
1994-05-31,0.017884
1994-06-01,0.017853
1994-06-02,0.017822
1994-06-03,0.017792
1994-06-04,0.017762
1994-06-05,0.017733
1994-06-06,0.017704
1994-06-07,0.017676
1994-06-08,0.017648
1994-06-09,0.017621
1994-06-10,0.017594
1994-06-11,0.017568
1994-06-12,0.017543
1994-06-13,0.017518
1994-06-14,0.017494
1994-06-15,0.017471
1994-06-16,0.017448
1994-06-17,0.017426
1994-06-18,0.017404
1994-06-19,0.017383
1994-06-20,0.017363
1994-06-21,0.017343
1994-06-22,0.017324
1994-06-23,0.017306
1994-06-24,0.017289
1994-06-25,0.017272
1994-06-26,0.017255
1994-06-27,0.017240
1994-06-28,0.017225
1994-06-29,0.017211
1994-06-30,0.017198
1994-07-01,0.017185
1994-07-02,0.017173
1994-07-03,0.017162
1994-07-04,0.017151
1994-07-05,0.017141
1994-07-06,0.017132
1994-07-07,0.017124
1994-07-08,0.017116
1994-07-09,0.017109
1994-07-10,0.017103
1994-07-11,0.017098
1994-07-12,0.017093
1994-07-13,0.017089
1994-07-14,0.017086
1994-07-15,0.017083
1994-07-16,0.017081
1994-07-17,0.017080
1994-07-18,0.017080
1994-07-19,0.017080
1994-07-20,0.017081
1994-07-21,0.017083
1994-07-22,0.017085
1994-07-23,0.017089
1994-07-24,0.017092
1994-07-25,0.017097
1994-07-26,0.017102
1994-07-27,0.017108
1994-07-28,0.017115
1994-07-29,0.017122
1994-07-30,0.017130
1994-07-31,0.017139
1994-08-01,0.017149
1994-08-02,0.017159
1994-08-03,0.017170
1994-08-04,0.017181
1994-08-05,0.017193
1994-08-06,0.017206
1994-08-07,0.017219
1994-08-08,0.017233
1994-08-09,0.017248
1994-08-10,0.017263
1994-08-11,0.017279
1994-08-12,0.017296
1994-08-13,0.017313
1994-08-14,0.017331
1994-08-15,0.017350
1994-08-16,0.017369
1994-08-17,0.017388
1994-08-18,0.017409
1994-08-19,0.017429
1994-08-20,0.017451
1994-08-21,0.017473
1994-08-22,0.017495
1994-08-23,0.017519
1994-08-24,0.017542
1994-08-25,0.017567
1994-08-26,0.017591
1994-08-27,0.017617
1994-08-28,0.017642
1994-08-29,0.017669
1994-08-30,0.017696
1994-08-31,0.017723
1994-09-01,0.017751
1994-09-02,0.017779
1994-09-03,0.017808
1994-09-04,0.017837
1994-09-05,0.017867
1994-09-06,0.017897
1994-09-07,0.017928
1994-09-08,0.017959
1994-09-09,0.017991
1994-09-10,0.018023
1994-09-11,0.018055
1994-09-12,0.018088
1994-09-13,0.018121
1994-09-14,0.018155
1994-09-15,0.018189
1994-09-16,0.018224
1994-09-17,0.018258
1994-09-18,0.018293
1994-09-19,0.018329
1994-09-20,0.018365
1994-09-21,0.018401
1994-09-22,0.018437
1994-09-23,0.018474
1994-09-24,0.018511
1994-09-25,0.018549
1994-09-26,0.018586
1994-09-27,0.018624
1994-09-28,0.018663
1994-09-29,0.018701
1994-09-30,0.018740
1994-10-01,0.018779
1994-10-02,0.018818
1994-10-03,0.018857
1994-10-04,0.018897
1994-10-05,0.018937
1994-10-06,0.018977
1994-10-07,0.019017
1994-10-08,0.019057
1994-10-09,0.019098
1994-10-10,0.019139
1994-10-11,0.019179
1994-10-12,0.019220
1994-10-13,0.019261
1994-10-14,0.019302
1994-10-15,0.019343
1994-10-16,0.019385
1994-10-17,0.019426
1994-10-18,0.019467
1994-10-19,0.019509
1994-10-20,0.019550
1994-10-21,0.019592
1994-10-22,0.019633
1994-10-23,0.019674
1994-10-24,0.019716
1994-10-25,0.019757
1994-10-26,0.019798
1994-10-27,0.019840
1994-10-28,0.019881
1994-10-29,0.019922
1994-10-30,0.019963
1994-10-31,0.020004
1994-11-01,0.020045
1994-11-02,0.020085
1994-11-03,0.020126
1994-11-04,0.020166
1994-11-05,0.020206
1994-11-06,0.020246
1994-11-07,0.020286
1994-11-08,0.020325
1994-11-09,0.020365
1994-11-10,0.020404
1994-11-11,0.020443
1994-11-12,0.020481
1994-11-13,0.020519
1994-11-14,0.020557
1994-11-15,0.020595
1994-11-16,0.020632
1994-11-17,0.020669
1994-11-18,0.020706
1994-11-19,0.020742
1994-11-20,0.020778
1994-11-21,0.020814
1994-11-22,0.020849
1994-11-23,0.020884
1994-11-24,0.020918
1994-11-25,0.020952
1994-11-26,0.020986
1994-11-27,0.021019
1994-11-28,0.021051
1994-11-29,0.021084
1994-11-30,0.021115
1994-12-01,0.021146
1994-12-02,0.021177
1994-12-03,0.021207
1994-12-04,0.021237
1994-12-05,0.021266
1994-12-06,0.021294
1994-12-07,0.021322
1994-12-08,0.021350
1994-12-09,0.021376
1994-12-10,0.021403
1994-12-11,0.021428
1994-12-12,0.021453
1994-12-13,0.021478
1994-12-14,0.021502
1994-12-15,0.021525
1994-12-16,0.021547
1994-12-17,0.021569
1994-12-18,0.021590
1994-12-19,0.021611
1994-12-20,0.021631
1994-12-21,0.021650
1994-12-22,0.021669
1994-12-23,0.021687
1994-12-24,0.021704
1994-12-25,0.021720
1994-12-26,0.021736
1994-12-27,0.021751
1994-12-28,0.021766
1994-12-29,0.021780
1994-12-30,0.021793
1994-12-31,0.021805
1995-01-01,0.021817
1995-01-02,0.021827
1995-01-03,0.021838
1995-01-04,0.021847
1995-01-05,0.021856
1995-01-06,0.021864
1995-01-07,0.021871
1995-01-08,0.021878
1995-01-09,0.021884
1995-01-10,0.021889
1995-01-11,0.021893
1995-01-12,0.021897
1995-01-13,0.021900
1995-01-14,0.021902
1995-01-15,0.021903
1995-01-16,0.021904
1995-01-17,0.021904
1995-01-18,0.021903
1995-01-19,0.021902
1995-01-20,0.021900
1995-01-21,0.021897
1995-01-22,0.021894
1995-01-23,0.021889
1995-01-24,0.021884
1995-01-25,0.021879
