# Cairo	Aswand	Merowe	Karthoum	Singa	Kashm	Tsengh	Ozentari	Tana	Roseires	GERD	SouthWest	Victoria
0.00000	0.00000	0.00000	0.00000	2547.85449	85.74682	3063.79676	4300.37960	1565.86723	138.12170	13871.97472	7145.49950	0.00000
0.00000	0.00000	169.45551	0.00000	2777.47087	394.16701	3684.50699	10850.21907	1564.13471	207.66267	21065.91465	5858.35834	0.00000
0.00000	0.00000	0.00000	0.00000	2558.31831	335.25354	3717.77790	2652.75981	1535.57949	175.07002	13886.10682	3475.19805	0.00000
0.00000	0.00000	0.00000	0.00000	2216.92652	270.53118	3441.87996	2903.80013	1498.61119	152.37974	42125.14283	2708.36137	0.00000
0.00000	0.00000	0.00000	19.00984	2023.45022	224.60465	3222.65839	2183.42657	1474.08058	161.71953	17830.99605	3675.79808	0.00000
0.00000	0.00000	0.00000	95.34265	2121.53837	170.22695	3228.66698	2110.17051	1520.03357	169.45610	14213.82697	1863.59529	0.00000
0.00000	0.00000	0.00000	0.00000	2367.14509	135.87215	3183.05165	2056.05572	1484.56483	163.23648	13855.60117	1218.82562	0.00000
0.00000	0.00000	0.00000	185.72574	2459.70219	77.41914	2961.33168	1991.52429	1472.02281	177.75137	14084.79294	2310.72092	0.00000
0.00000	0.00000	0.00000	110.38404	2410.36991	22.55796	2752.33919	1977.34933	1465.82676	203.34996	13823.90495	789.20896	0.00000
0.00000	0.00000	0.00000	173.67974	2392.91870	0.00000	2600.43229	2001.55244	1509.57950	195.75211	13724.93334	0.00000	0.00000
0.00000	0.00000	0.00000	259.09264	2910.79068	0.00000	2672.33993	1962.48346	2121.31929	226.81972	13667.69989	2249.45294	0.00000
0.00000	0.00000	0.00000	0.00000	2656.16911	0.00000	2562.37402	1970.22776	2828.84237	195.32830	13568.12652	2153.78399	0.00000
0.00000	0.00000	0.00000	0.00000	2395.43399	0.00000	2376.24995	1899.06932	1553.74799	171.17579	13301.42806	918.27133	0.00000
0.00000	0.00000	0.00000	0.00000	2088.27708	0.00000	2154.32322	1796.37524	1499.38100	139.16896	12644.13357	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	1782.43007	0.00000	1937.48435	1697.69368	1422.36155	108.09878	12156.89085	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	1497.19707	0.00000	1731.96706	1586.09716	1342.82423	77.34076	11635.25793	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	1237.44224	0.00000	1544.19695	1528.59194	1297.15546	56.30556	11324.72091	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	1062.47792	0.00000	1369.29420	1471.73675	1286.82414	36.32599	11095.20659	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	898.67574	0.00000	1193.63728	1429.71959	1293.33276	15.31305	11964.28088	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	645.65436	0.00000	1024.73627	1349.46813	1261.41503	0.00000	11593.73598	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	451.15304	0.00000	869.87748	1264.13881	1194.67315	1.80145	11029.83617	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	283.83690	0.00000	731.44727	1169.50660	1133.30528	0.00000	10415.51167	172.68418	0.00000
0.00000	0.00000	0.00000	92.95008	515.29476	0.00000	599.97707	1082.96628	1070.06103	51.44753	10088.78083	3433.03382	0.00000
0.00000	0.00000	0.00000	167.72265	735.47686	0.00000	692.02563	1020.56145	1100.61045	141.35360	10020.80611	2314.59081	0.00000
0.00000	0.00000	0.00000	0.00000	512.91460	0.00000	550.05705	939.76619	1029.81521	110.90607	9331.53243	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	256.35376	0.00000	413.67764	866.31778	955.90010	80.88404	8669.95577	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	42.83832	0.00000	290.66632	793.73366	885.18112	62.88924	8073.82597	2124.02207	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	165.54387	723.55996	819.00853	38.76335	7483.72436	4093.25651	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	53.46355	659.29829	756.69049	27.02627	6995.52440	2793.14677	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	597.93968	697.25634	20.40828	6546.35656	3133.41340	0.00000
0.00000	0.00000	0.00000	74.06349	0.00000	0.00000	0.00000	558.22354	651.97064	35.56599	6277.69292	5089.01979	42.20616
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	517.25100	613.19341	52.68911	6029.63087	7143.57525	0.00000
0.00000	0.00000	0.00000	69.58465	0.00000	0.00000	0.00000	476.16305	573.08575	91.80843	5930.48310	8961.36415	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	423.15742	526.35659	110.65784	5709.95624	8750.54697	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	372.34038	477.84187	93.50589	5292.12132	6712.07318	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	322.74849	430.51634	79.01911	4902.20596	5898.71217	34.80603
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	275.22264	385.27012	106.82696	4704.70291	4040.44233	41.47221
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	230.44705	345.06924	104.19269	4360.10782	3235.35227	32.18438
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	188.99686	315.54592	100.89643	4078.43122	1597.24751	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	164.43312	292.93387	124.36679	3999.37678	2984.32484	12.03607
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	128.35098	269.02338	112.52660	3839.09600	859.19472	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	112.55339	233.81929	81.92180	3437.57994	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	74.15585	205.02537	68.25064	3145.86091	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	39.50472	179.72308	40.50449	2814.00298	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	14.90505	153.46587	14.73480	2479.00115	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	125.51962	0.00000	2312.37393	0.00000	206.73124
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	100.84551	0.00000	2012.08664	439.57853	8.02720
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	101.11120	0.00000	1794.95359	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	78.18860	0.00000	1618.95393	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	64.96633	27.49754	1682.50358	254.77098	594.64949
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2.79409	52.38364	29.26739	1674.45193	1684.38584	616.16842
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	30.04535	6.14348	1393.11391	511.92447	480.00982
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	5.65299	0.00000	1116.61867	0.00000	176.27032
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	840.20440	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	166.59096	0.00000	0.00000	769.08216	2793.86926	150.32662
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	139.22955	0.00000	13.10519	677.57654	8734.63899	292.44158
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	105.31804	0.00000	0.95467	609.37009	9680.07239	583.45824
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	74.41863	0.00000	0.00000	382.19771	8198.86397	734.84642
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	43.21054	0.00000	0.00000	149.41447	6990.56713	761.98746
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	11.88839	0.00000	0.00000	0.00000	4713.94040	716.10762
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3267.68643	591.28577
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2821.47406	872.74728
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3897.25937	2334.51593
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2667.34422	3220.02508
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3221.21861	3465.09777
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1804.23769	3128.14746
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	946.83742	3134.81610
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3291.58277
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2960.06590
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2995.66705
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3782.87346
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	172.06120	5126.19540
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	5883.17359
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6160.04647
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6002.27008
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	5856.83422
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6747.16890
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6871.53745
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	11.20875	0.00000	0.00000	0.00000	0.00000	6651.21853
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	17.58985	0.00000	0.00000	0.00000	0.00000	7139.95482
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	28.26549	0.00000	0.00000	0.00000	0.00000	8014.42542
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	56.34042	0.00000	0.00000	0.00000	0.00000	8424.78757
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	44.86447	0.00000	0.00000	0.00000	0.00000	8093.34113
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	27.64844	0.00000	0.00000	0.00000	0.00000	7428.58090
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	17.96801	0.00000	0.00000	0.00000	0.00000	6791.46605
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	12.32798	0.00000	0.00000	0.00000	0.00000	6150.16322
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	5659.25769
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	5049.82255
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4676.01506
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4263.06671
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3814.39662
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4305.35062
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4390.26250
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4048.72065
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3842.17261
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3314.34926
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3331.09421
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3577.41521
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3327.79778
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3190.52607
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3258.26721
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.10984	0.00000	0.00000	0.00000	0.00000	3689.12327
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	15.11791	0.00000	0.00000	0.00000	0.00000	3827.01663
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3416.74776
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4200.75445
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4986.16382
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.50758	0.00000	0.00000	0.00000	0.00000	5654.89080
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6982.42287
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6830.23431
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	7457.22776
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	7783.36555
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	7438.92534
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6945.75843
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6979.82650
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6607.14368
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6274.00928
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6035.33201
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6510.10679
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	7149.88144
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	7008.82377
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	8299.56296
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	8288.94193
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	7906.10604
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	7615.60420
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	7333.68369
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6718.65259
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6183.49725
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	5582.22206
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	5195.64363
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4656.45873
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4137.33505
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3570.81603
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3014.71994
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2489.58410
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2070.31075
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1723.59026
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1997.66733
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2518.88030
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2357.60853
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1951.46660
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1526.14636
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1130.57612
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	828.83396
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	723.38766
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	427.04334
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	80.81690
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	609.42411
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	972.16955
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	831.22474
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1145.98760
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1037.79928
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	815.03490
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1161.88869
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	933.83376
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	580.64217
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	551.20263
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	179.38344
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	25.63886	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	63.85629	11.46066	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	123.09672	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	168.79053	0.00000	0.00000	256.90784	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	474.56591	0.00000	0.00000	940.24838	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	466.78068	0.00000	0.00000	1224.66433	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	539.64350	0.00000	0.00000	1405.51991	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	504.63974	0.00000	0.00000	1330.07418	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	461.05018	0.00000	0.00000	1025.74565	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	480.83135	0.00000	0.00000	755.61938	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	425.25923	0.00000	0.00000	471.17152	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	372.76746	0.00000	0.00000	192.13699	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	321.70977	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	271.97548	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	225.08864	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	179.67566	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	136.30038	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	103.52552	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	115.30067	0.00000	0.00000	0.00000	0.00000	158.27777
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	155.98710	0.00000	0.00000	0.00000	0.00000	1047.47609
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	278.78036	0.00000	0.00000	0.00000	0.00000	646.00411
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	332.77247	0.00000	0.00000	0.00000	0.00000	345.38713
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	369.35283	0.00000	0.00000	0.00000	0.00000	436.61477
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	338.62423	0.00000	0.00000	0.00000	0.00000	184.99299
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	354.81446	0.00000	0.00000	425.30419	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	372.58213	0.00000	0.00000	638.12963	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	379.88875	0.00000	0.00000	1191.04001	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	427.04896	0.00000	0.00000	1169.69215	0.00000	67.94439
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	415.97797	0.00000	0.00000	1082.92853	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	409.31753	0.00000	0.00000	1055.88403	0.00000	1628.60174
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	382.08934	0.00000	0.00000	1009.53250	0.00000	1976.72861
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	331.95469	0.00000	0.00000	757.17816	0.00000	1878.37620
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	322.50765	0.00000	0.00000	600.23864	0.00000	1961.17014
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	284.19786	0.00000	0.00000	317.97686	0.00000	2185.16916
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	246.42187	0.00000	0.00000	89.44516	0.00000	3756.09499
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	219.42939	0.00000	0.00000	0.00000	0.00000	4780.63943
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	194.46267	0.00000	0.00000	0.00000	106.05489	6146.21202
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	205.40460	0.00000	0.00000	27.71285	0.00000	5941.47490
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	184.58617	0.00000	0.00000	34.38790	0.00000	5428.08276
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	142.95985	7.17081	0.00000	0.00000	0.00000	4891.98578
