date,water_m3_day
1986-02-25,324778051.872000
1986-02-26,325285410.902400
1986-02-27,325756895.616000
1986-02-28,326191692.470400
1986-03-01,326589042.182400
1986-03-02,326948244.739200
1986-03-03,327268665.014400
1986-03-04,327549736.742400
1986-03-05,327790967.270400
1986-03-06,327991940.150400
1986-03-07,328152320.236800
1986-03-08,328271854.204800
1986-03-09,328350374.784000
1986-03-10,328387801.881600
1986-03-11,328384144.828800
1986-03-12,328339502.467200
1986-03-13,328254065.481600
1986-03-14,328128114.585600
1986-03-15,327962022.508800
1986-03-16,327671608.089600
1986-03-17,327181918.377600
1986-03-18,326507224.320000
1986-03-19,325661785.027200
1986-03-20,324659850.883200
1986-03-21,323515672.012800
1986-03-22,322243501.737600
1986-03-23,320857601.932800
1986-03-24,319372248.902400
1986-03-25,317801739.168000
1986-03-26,316160393.529600
1986-03-27,314462561.904000
1986-03-28,312722630.755200
1986-03-29,310955024.563200
1986-03-30,309174214.204800
1986-03-31,307394719.027200
1986-04-01,305631113.846400
1986-04-02,303898031.712000
1986-04-03,302210169.609600
1986-04-04,300582293.817600
1986-04-05,299029242.326400
1986-04-06,297565931.923200
1986-04-07,296207360.438400
1986-04-08,294968612.188800
1986-04-09,293864861.779200
1986-04-10,292911379.718400
1986-04-11,292123533.369600
1986-04-12,291516795.158400
1986-04-13,291106743.436800
1986-04-14,290909068.185600
1986-04-15,290939574.124800
1986-04-16,291106156.003200
1986-04-17,291305253.225600
1986-04-18,291535621.718400
1986-04-19,291796076.332800
1986-04-20,292085487.561600
1986-04-21,292402776.009600
1986-04-22,292746910.492800
1986-04-23,293116901.558400
1986-04-24,293511799.152000
1986-04-25,293930688.124800
1986-04-26,294372685.036800
1986-04-27,294836932.800000
1986-04-28,295322598.777600
1986-04-29,295828869.686400
1986-04-30,296354948.140800
1986-05-01,296900049.196800
1986-05-02,297463397.328000
1986-05-03,298044221.155200
1986-05-04,298641751.977600
1986-05-05,299255218.070400
1986-05-06,299883843.907200
1986-05-07,300526844.112000
1986-05-08,301183421.472000
1986-05-09,301852764.086400
1986-05-10,302534040.441600
1986-05-11,303226397.337600
1986-05-12,303928957.468800
1986-05-13,304640813.721600
1986-05-14,305361028.656000
1986-05-15,306088630.531200
1986-05-16,306871858.627200
1986-05-17,307752657.724800
1986-05-18,308718250.041600
1986-05-19,309753317.808000
1986-05-20,310840678.310400
1986-05-21,311961913.228800
1986-05-22,313097956.848000
1986-05-23,314229635.366400
1986-05-24,315338165.424000
1986-05-25,316405605.628800
1986-05-26,317415264.278400
1986-05-27,318352061.548800
1986-05-28,319202848.742400
1986-05-29,319956681.744000
1986-05-30,320605049.635200
1986-05-31,321142059.072000
1986-06-01,321564574.857600
1986-06-02,321872314.032000
1986-06-03,322067896.502400
1986-06-04,322156851.782400
1986-06-05,322147578.556800
1986-06-06,322051262.774400
1986-06-07,321881749.430400
1986-06-08,321655368.297600
1986-06-09,321390718.272000
1986-06-10,321108404.889600
1986-06-11,320830733.088000
1986-06-12,320581356.854400
1986-06-13,320384882.649600
1986-06-14,320266428.940800
1986-06-15,320251142.102400
1986-06-16,320267865.513600
1986-06-17,320229780.998400
1986-06-18,320138400.297600
1986-06-19,319995449.942400
1986-06-20,319802878.339200
1986-06-21,319562865.360000
1986-06-22,319277824.416000
1986-06-23,318950407.987200
1986-06-24,318583506.412800
1986-06-25,318180249.878400
1986-06-26,317744002.713600
1986-06-27,317278360.281600
1986-06-28,316787141.462400
1986-06-29,316274380.012800
1986-06-30,315744313.939200
1986-07-01,315201372.883200
1986-07-02,314650163.088000
1986-07-03,314095451.328000
1986-07-04,313542145.123200
1986-07-05,312995273.817600
1986-07-06,312459964.387200
1986-07-07,311941418.025600
1986-07-08,311444883.273600
1986-07-09,310975626.988800
1986-07-10,310538905.574400
1986-07-11,310139930.246400
1986-07-12,309783834.288000
1986-07-13,309475636.329600
1986-07-14,309220201.987200
1986-07-15,309022202.995200
1986-07-16,308863459.756800
1986-07-17,308721919.449600
1986-07-18,308596261.104000
1986-07-19,308485144.396800
1986-07-20,308387209.392000
1986-07-21,308301074.121600
1986-07-22,308225335.017600
1986-07-23,308158565.875200
1986-07-24,308099318.112000
1986-07-25,308046119.299200
1986-07-26,307997474.198400
1986-07-27,307951864.502400
1986-07-28,307907749.526400
1986-07-29,307863565.948800
1986-07-30,307817728.934400
1986-07-31,307768633.084800
1986-08-01,307714653.043200
1986-08-02,307654145.136000
1986-08-03,307585448.150400
1986-08-04,307506885.494400
1986-08-05,307416766.406400
1986-08-06,307313388.115200
1986-08-07,307195037.654400
1986-08-08,307059994.195200
1986-08-09,306906531.465600
1986-08-10,306732920.083200
1986-08-11,306537430.924800
1986-08-12,306318337.545600
1986-08-13,306073919.030400
1986-08-14,305802463.190400
1986-08-15,305502271.574400
1986-08-16,305105823.792000
1986-08-17,304553264.169600
1986-08-18,303854469.177600
1986-08-19,303019388.726400
1986-08-20,302058027.936000
1986-08-21,300980425.190400
1986-08-22,299796638.227200
1986-08-23,298516725.388800
1986-08-24,297150730.070400
1986-08-25,295708666.636800
1986-08-26,294200506.684800
1986-08-27,292636166.601600
1986-08-28,291025495.641600
1986-08-29,289378265.472000
1986-08-30,287704161.360000
1986-08-31,286012772.668800
1986-09-01,284313585.772800
1986-09-02,282615977.491200
1986-09-03,280929210.940800
1986-09-04,279262428.192000
1986-09-05,277624650.182400
1986-09-06,276024771.964800
1986-09-07,274471562.707200
1986-09-08,272973664.396800
1986-09-09,271539592.876800
1986-09-10,270177740.352000
1986-09-11,268896376.252800
1986-09-12,267703652.937600
1986-09-13,266607608.976000
1986-09-14,265616175.974400
1986-09-15,264737184.883200
1986-09-16,263878619.702400
1986-09-17,262947530.966400
1986-09-18,261950271.408000
1986-09-19,260893169.395200
1986-09-20,259782508.713600
1986-09-21,258624511.718400
1986-09-22,257425322.572800
1986-09-23,256190994.374400
1986-09-24,254927476.281600
1986-09-25,253640605.132800
1986-09-26,252336097.584000
1986-09-27,251019543.888000
1986-09-28,249696405.561600
1986-09-29,248372012.880000
1986-09-30,247051565.913600
1986-10-01,245740137.638400
1986-10-02,244442678.515200
1986-10-03,243164022.019200
1986-10-04,241908895.440000
1986-10-05,240681929.212800
1986-10-06,239487671.174400
1986-10-07,238330599.609600
1986-10-08,237215142.604800
1986-10-09,236145695.328000
1986-10-10,235126641.974400
1986-10-11,234162378.057600
1986-10-12,233257337.712000
1986-10-13,232416017.971200
1986-10-14,231643010.995200
1986-10-15,230943032.841600
1986-10-16,230388118.473600
1986-10-17,230032909.238400
1986-10-18,229856271.004800
1986-10-19,229837377.916800
1986-10-20,229955878.627200
1986-10-21,230192042.918400
1986-10-22,230526897.091200
1986-10-23,230942340.432000
1986-10-24,231421245.696000
1986-10-25,231947547.840000
1986-10-26,232506310.982400
1986-10-27,233083784.822400
1986-10-28,233667441.878400
1986-10-29,234246000.729600
1986-10-30,234809433.532800
1986-10-31,235348955.913600
1986-11-01,235857003.379200
1986-11-02,236327190.364800
1986-11-03,236754254.332800
1986-11-04,237133984.233600
1986-11-05,237463131.859200
1986-11-06,237739308.940800
1986-11-07,237960867.916800
1986-11-08,238126766.198400
1986-11-09,238236416.611200
1986-11-10,238289519.433600
1986-11-11,238285880.611200
1986-11-12,238225213.900800
1986-11-13,238106926.425600
1986-11-14,237929888.764800
1986-11-15,237692190.182400
1986-11-16,237461048.928000
1986-11-17,237304139.702400
1986-11-18,237219459.148800
1986-11-19,237204948.355200
1986-11-20,237258482.313600
1986-11-21,237377862.316800
1986-11-22,237560807.232000
1986-11-23,237804946.675200
1986-11-24,238107816.000000
1986-11-25,238466851.200000
1986-11-26,238879384.329600
1986-11-27,239342642.380800
1986-11-28,239853743.913600
1986-11-29,240409699.315200
1986-11-30,241007410.886400
1986-12-01,241643673.619200
1986-12-02,242315178.048000
1986-12-03,243018512.755200
1986-12-04,243750169.555200
1986-12-05,244506548.332800
1986-12-06,245283963.091200
1986-12-07,246078649.728000
1986-12-08,246886773.465600
1986-12-09,247704439.305600
1986-12-10,248527701.273600
1986-12-11,249352574.342400
1986-12-12,250175046.355200
1986-12-13,250991091.158400
1986-12-14,251796684.240000
1986-12-15,252587815.689600
1986-12-16,253363012.560000
1986-12-17,254124051.840000
1986-12-18,254871851.011200
1986-12-19,255607365.916800
1986-12-20,256331591.020800
1986-12-21,257045559.840000
1986-12-22,257750343.388800
1986-12-23,258447052.080000
1986-12-24,259136833.564800
1986-12-25,259820874.460800
1986-12-26,260500398.883200
1986-12-27,261176668.876800
1986-12-28,261850984.848000
1986-12-29,262524684.355200
1986-12-30,263199142.800000
1986-12-31,263875773.600000
1987-01-01,266992340.745600
1987-01-02,267664626.057600
1987-01-03,268321637.232000
1987-01-04,268964253.734400
1987-01-05,269593388.726400
1987-01-06,270209984.572800
1987-01-07,270815009.558400
1987-01-08,271409455.468800
1987-01-09,271994331.715200
1987-01-10,272570662.915200
1987-01-11,273139483.708800
1987-01-12,273701833.747200
1987-01-13,274258754.150400
1987-01-14,274811282.841600
1987-01-15,275360447.462400
1987-01-16,275959574.352000
1987-01-17,276657977.779200
1987-01-18,277450652.764800
1987-01-19,278332578.432000
1987-01-20,279298714.118400
1987-01-21,280343991.772800
1987-01-22,281463312.931200
1987-01-23,282651542.841600
1987-01-24,283903505.712000
1987-01-25,285213983.846400
1987-01-26,286577710.646400
1987-01-27,287989370.784000
1987-01-28,289443596.832000
1987-01-29,290934967.276800
1987-01-30,292458005.481600
1987-01-31,294007179.168000
1987-02-01,295576899.206400
1987-02-02,297161519.875200
1987-02-03,298755340.416000
1987-02-04,300352604.169600
1987-02-05,301947502.032000
1987-02-06,303534172.713600
1987-02-07,305106705.849600
1987-02-08,306659144.678400
1987-02-09,308185490.448000
1987-02-10,309679703.798400
1987-02-11,311135711.155200
1987-02-12,312547408.704000
1987-02-13,313908667.228800
1987-02-14,315213338.678400
1987-02-15,316455260.918400
1987-02-16,317679354.864000
1987-02-17,318930794.496000
1987-02-18,320203729.324800
1987-02-19,321492243.024000
1987-02-20,322790373.648000
1987-02-21,324092134.540800
1987-02-22,325391532.307200
1987-02-23,326682584.352000
1987-02-24,327959335.900800
1987-02-25,329215874.256000
1987-02-26,330446345.212800
1987-02-27,331644964.550400
1987-02-28,332806031.424000
1987-03-01,333923938.041600
1987-03-02,334993181.068800
1987-03-03,336008370.182400
1987-03-04,336964235.846400
1987-03-05,337855635.532800
1987-03-06,338677561.324800
1987-03-07,339425141.299200
1987-03-08,340093646.870400
1987-03-09,340678492.099200
1987-03-10,341175236.630400
1987-03-11,341579586.038400
1987-03-12,341887390.444800
1987-03-13,342094642.704000
1987-03-14,342197475.724800
1987-03-15,342192158.496000
1987-03-16,341995183.257600
1987-03-17,341537102.640000
1987-03-18,340835420.592000
1987-03-19,339907715.193600
1987-03-20,338771655.417600
1987-03-21,337445016.076800
1987-03-22,335945689.920000
1987-03-23,334291697.827200
1987-03-24,332501199.436800
1987-03-25,330592498.588800
1987-03-26,328584049.372800
1987-03-27,326494458.892800
1987-03-28,324342489.686400
1987-03-29,322147058.688000
1987-03-30,319927234.550400
1987-03-31,317702235.225600
1987-04-01,315491419.843200
1987-04-02,313314283.267200
1987-04-03,311190444.864000
1987-04-04,309139637.184000
1987-04-05,307181693.606400
1987-04-06,305336531.836800
1987-04-07,303624138.009600
1987-04-08,302064547.075200
1987-04-09,300677822.323200
1987-04-10,299484033.177600
1987-04-11,298503229.276800
1987-04-12,297755416.454400
1987-04-13,297260526.585600
1987-04-14,297038388.729600
1987-04-15,297108696.124800
1987-04-16,297176055.984000
1987-04-17,296945674.358400
1987-04-18,296437872.355200
1987-04-19,295672788.604800
1987-04-20,294670401.811200
1987-04-21,293450552.352000
1987-04-22,292032964.569600
1987-04-23,290437266.384000
1987-04-24,288683011.756800
1987-04-25,286789700.476800
1987-04-26,284776798.636800
1987-04-27,282663757.987200
1987-04-28,280470036.499200
1987-04-29,278215117.286400
1987-04-30,275918526.662400
1987-05-01,273599854.358400
1987-05-02,271278770.284800
1987-05-03,268975043.971200
1987-05-04,266708561.068800
1987-05-05,264499341.321600
1987-05-06,262367555.673600
1987-05-07,260333542.425600
1987-05-08,258417824.342400
1987-05-09,256641123.859200
1987-05-10,255024380.102400
1987-05-11,253588763.145600
1987-05-12,252355689.043200
1987-05-13,251346836.851200
1987-05-14,250584159.427200
1987-05-15,250089900.796800
1987-05-16,249926430.009600
1987-05-17,250124423.817600
1987-05-18,250659214.416000
1987-05-19,251506651.622400
1987-05-20,252643083.782400
1987-05-21,254045338.156800
1987-05-22,255690700.963200
1987-05-23,257556898.454400
1987-05-24,259622076.614400
1987-05-25,261864781.372800
1987-05-26,264263939.683200
1987-05-27,266798837.404800
1987-05-28,269449101.676800
1987-05-29,272194679.232000
1987-05-30,275015817.475200
1987-05-31,277893042.969600
1987-06-01,280807141.737600
1987-06-02,283739139.129600
1987-06-03,286670279.347200
1987-06-04,289582004.361600
1987-06-05,292455933.696000
1987-06-06,295273843.776000
1987-06-07,298017647.971200
1987-06-08,300669373.612800
1987-06-09,303211143.936000
1987-06-10,305625154.838400
1987-06-11,307893655.180800
1987-06-12,309998925.360000
1987-06-13,311923255.881600
1987-06-14,313648926.537600
1987-06-15,315158185.152000
1987-06-16,316552006.195200
1987-06-17,317940529.363200
1987-06-18,319319702.668800
1987-06-19,320685466.089600
1987-06-20,322033755.283200
1987-06-21,323360504.352000
1987-06-22,324661651.027200
1987-06-23,325933139.260800
1987-06-24,327170923.286400
1987-06-25,328370969.692800
1987-06-26,329529262.262400
1987-06-27,330641802.489600
1987-06-28,331704614.678400
1987-06-29,332713747.065600
1987-06-30,333665274.412800
