period_index,start_day,end_day_exclusive,duration_days,total_inflow,total_evaporation,total_drink_water_met,total_unmet_drink_water,total_food_water_demand,total_food_water_met,total_unmet_food_water,total_food_produced,total_production_release,total_generated_electricity_kwh,total_generated_electricity_mwh,total_spill,total_release_for_routing,total_downstream_release,total_routing_loss,total_energy_value
35,35,36,1,1666.9800000068453,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1255.880000006661,148.9173635452457,0.1489173635452457,40.200000000000045,1296.080000006661,1296.080000006661,0,85.42908778624108
36,36,37,1,1666.9800000068453,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1255.880000006661,148.9173635452457,0.1489173635452457,40.200000000000045,1296.080000006661,1296.080000006661,0,85.42908778624108
37,37,38,1,1692.0800000066613,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1279.9200000043795,152.86620730037092,0.15286620730037093,40.200000000000045,1320.1200000043793,1320.1200000043793,0,87.00467644453603
38,38,39,1,1692.0800000066613,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1279.9200000043795,152.86620730037092,0.15286620730037093,40.200000000000045,1320.1200000043793,1320.1200000043793,0,87.00467644453603
39,39,40,1,1692.0800000066613,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1279.9200000043795,152.86620730037092,0.15286620730037093,40.200000000000045,1320.1200000043793,1320.1200000043793,0,87.00467644453603
40,40,41,1,1692.0800000066613,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1279.9200000043795,152.86620730037092,0.15286620730037093,40.200000000000045,1320.1200000043793,1320.1200000043793,0,87.00467644453603
41,41,42,1,1692.0800000066613,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1279.9200000043795,152.86620730037092,0.15286620730037093,40.200000000000045,1320.1200000043793,1320.1200000043793,0,87.00467644453603
42,42,43,1,1692.0800000066613,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1279.9200000043795,152.86620730037092,0.15286620730037093,40.200000000000045,1320.1200000043793,1320.1200000043793,0,87.00467644453603
43,43,44,1,1692.0800000066613,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1279.9200000043795,152.86620730037092,0.15286620730037093,40.200000000000045,1320.1200000043793,1320.1200000043793,0,87.00467644453603
44,44,45,1,1692.0800000066613,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1279.9200000043795,152.86620730037092,0.15286620730037093,40.200000000000045,1320.1200000043793,1320.1200000043793,0,87.00467644453603
45,45,46,1,1692.0800000066613,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1279.9200000043795,152.86620730037092,0.15286620730037093,40.200000000000045,1320.1200000043793,1320.1200000043793,0,87.00467644453603
46,46,47,1,1692.0800000066613,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1279.9200000043795,152.86620730037092,0.15286620730037093,40.200000000000045,1320.1200000043793,1320.1200000043793,0,87.00467644453603
47,47,48,1,1716.1200000043796,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1303.9600000020978,159.40832158125,0.15940832158124998,40.200000000000045,1344.1600000020976,1344.1600000020976,0,91.05751624154063
48,48,49,1,1716.1200000043796,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1303.9600000020978,159.40832158125,0.15940832158124998,40.200000000000045,1344.1600000020976,1344.1600000020976,0,91.05751624154063
49,49,50,1,1716.1200000043796,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1303.9600000020978,159.40832158125,0.15940832158124998,40.200000000000045,1344.1600000020976,1344.1600000020976,0,91.05751624154063
50,50,51,1,1716.1200000043796,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1303.9600000020978,159.40832158125,0.15940832158124998,40.200000000000045,1344.1600000020976,1344.1600000020976,0,91.05751624154063
51,51,52,1,1716.1200000043796,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1303.9600000020978,159.40832158125,0.15940832158124998,40.200000000000045,1344.1600000020976,1344.1600000020976,0,91.05751624154063
52,52,53,1,1716.1200000043796,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1303.9600000020978,159.40832158125,0.15940832158124998,40.200000000000045,1344.1600000020976,1344.1600000020976,0,91.05751624154063
53,53,54,1,1716.1200000043796,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1303.9600000020978,159.40832158125,0.15940832158124998,40.200000000000045,1344.1600000020976,1344.1600000020976,0,91.05751624154063
54,54,55,1,1716.1200000043796,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1303.9600000020978,159.40832158125,0.15940832158124998,40.200000000000045,1344.1600000020976,1344.1600000020976,0,91.05751624154063
55,55,56,1,1716.1200000043796,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1303.9600000020978,159.40832158125,0.15940832158124998,40.200000000000045,1344.1600000020976,1344.1600000020976,0,91.05751624154063
56,56,57,1,1716.1200000043796,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1303.9600000020978,159.40832158125,0.15940832158124998,40.200000000000045,1344.1600000020976,1344.1600000020976,0,91.05751624154063
57,57,58,1,1716.1200000043796,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1303.9600000020978,159.40832158125,0.15940832158124998,40.200000000000045,1344.1600000020976,1344.1600000020976,0,91.05751624154063
58,58,59,1,1716.1200000043796,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1303.9600000020978,159.40832158125,0.15940832158124998,40.200000000000045,1344.1600000020976,1344.1600000020976,0,91.05751624154063
59,59,60,1,1716.1200000043796,96,124.2,0,260.1299999945444,150.70000000018405,109.42999999436036,211.84072727870003,1303.9600000020978,159.40832158125,0.15940832158124998,40.200000000000045,1344.1600000020976,1344.1600000020976,0,91.05751624154063
