date,price_eur_m3
1984-01-28,0.01400542
1984-01-29,0.01400535
1984-01-30,0.01400431
1984-01-31,0.01400228
1984-02-01,0.01399927
1984-02-02,0.01399528
1984-02-03,0.01399039
1984-02-04,0.01398444
1984-02-05,0.01397759
1984-02-06,0.01396975
1984-02-07,0.01396094
1984-02-08,0.01395122
1984-02-09,0.01394045
1984-02-10,0.01392884
1984-02-11,0.01391618
1984-02-12,0.01390261
1984-02-13,0.01388813
1984-02-14,0.01387268
1984-02-15,0.01385631
1984-02-16,0.01383904
1984-02-17,0.01382078
1984-02-18,0.01380162
1984-02-19,0.01378155
1984-02-20,0.01376063
1984-02-21,0.01373874
1984-02-22,0.01371601
1984-02-23,0.01369237
1984-02-24,0.01366782
1984-02-25,0.01364243
1984-02-26,0.01361614
1984-02-27,0.01358907
1984-02-28,0.01356109
1984-02-29,0.01353228
1984-03-01,0.01350262
1984-03-02,0.01347220
1984-03-03,0.01344087
1984-03-04,0.01340883
1984-03-05,0.01337596
1984-03-06,0.01334225
1984-03-07,0.01330784
1984-03-08,0.01327266
1984-03-09,0.01323664
1984-03-10,0.01319999
1984-03-11,0.01316250
1984-03-12,0.01312439
1984-03-13,0.01308550
1984-03-14,0.01304591
1984-03-15,0.01300563
1984-03-16,0.01296471
1984-03-17,0.01292310
1984-03-18,0.01288085
1984-03-19,0.01283798
1984-03-20,0.01279448
1984-03-21,0.01275034
1984-03-22,0.01270558
1984-03-23,0.01266026
1984-03-24,0.01261438
1984-03-25,0.01256794
1984-03-26,0.01252094
1984-03-27,0.01247338
1984-03-28,0.01242533
1984-03-29,0.01237679
1984-03-30,0.01232776
1984-03-31,0.01227825
1984-04-01,0.01222824
1984-04-02,0.01217781
1984-04-03,0.01212697
1984-04-04,0.01207570
1984-04-05,0.01202401
1984-04-06,0.01197198
1984-04-07,0.01191952
1984-04-08,0.01186672
1984-04-09,0.01181363
1984-04-10,0.01176020
1984-04-11,0.01170641
1984-04-12,0.01165242
1984-04-13,0.01159808
1984-04-14,0.01154352
1984-04-15,0.01148869
1984-04-16,0.01143365
1984-04-17,0.01137839
1984-04-18,0.01132293
1984-04-19,0.01126733
1984-04-20,0.01121152
1984-04-21,0.01115556
1984-04-22,0.01109954
1984-04-23,0.01104331
1984-04-24,0.01098708
1984-04-25,0.01093070
1984-04-26,0.01087433
1984-04-27,0.01081789
1984-04-28,0.01076138
1984-04-29,0.01070487
1984-04-30,0.01064843
1984-05-01,0.01059198
1984-05-02,0.01053554
1984-05-03,0.01047917
1984-05-04,0.01042287
1984-05-05,0.01036664
1984-05-06,0.01031054
1984-05-07,0.01025459
1984-05-08,0.01019871
1984-05-09,0.01014304
1984-05-10,0.01008757
1984-05-11,0.01003225
1984-05-12,0.00997714
1984-05-13,0.00992223
1984-05-14,0.00986754
1984-05-15,0.00981313
1984-05-16,0.00975899
1984-05-17,0.00970514
1984-05-18,0.00965163
1984-05-19,0.00959841
1984-05-20,0.00954547
1984-05-21,0.00949294
1984-05-22,0.00944076
1984-05-23,0.00938894
1984-05-24,0.00933753
1984-05-25,0.00928655
1984-05-26,0.00923598
1984-05-27,0.00918590
1984-05-28,0.00913617
1984-05-29,0.00908701
1984-05-30,0.00903826
1984-05-31,0.00899007
1984-06-01,0.00894237
1984-06-02,0.00889516
1984-06-03,0.00884858
1984-06-04,0.00880249
1984-06-05,0.00875696
1984-06-06,0.00871206
1984-06-07,0.00866771
1984-06-08,0.00862400
1984-06-09,0.00858092
1984-06-10,0.00853839
1984-06-11,0.00849657
1984-06-12,0.00845544
1984-06-13,0.00841495
1984-06-14,0.00837515
1984-06-15,0.00833606
1984-06-16,0.00829766
1984-06-17,0.00825996
1984-06-18,0.00822303
1984-06-19,0.00818680
1984-06-20,0.00815141
1984-06-21,0.00811672
1984-06-22,0.00808280
1984-06-23,0.00804965
1984-06-24,0.00801727
1984-06-25,0.00798572
1984-06-26,0.00795502
1984-06-27,0.00792509
1984-06-28,0.00789599
1984-06-29,0.00786780
1984-06-30,0.00784039
1984-07-01,0.00781381
1984-07-02,0.00778814
1984-07-03,0.00776338
1984-07-04,0.00773939
1984-07-05,0.00771638
1984-07-06,0.00769421
1984-07-07,0.00767295
1984-07-08,0.00765260
1984-07-09,0.00763315
1984-07-10,0.00761462
1984-07-11,0.00759700
1984-07-12,0.00758035
1984-07-13,0.00756461
1984-07-14,0.00754979
1984-07-15,0.00753587
1984-07-16,0.00752300
1984-07-17,0.00751097
1984-07-18,0.00749999
1984-07-19,0.00748992
1984-07-20,0.00748075
1984-07-21,0.00747264
1984-07-22,0.00746544
1984-07-23,0.00745921
1984-07-24,0.00745397
1984-07-25,0.00744963
1984-07-26,0.00744634
1984-07-27,0.00744397
1984-07-28,0.00744264
1984-07-29,0.00744222
1984-07-30,0.00744278
1984-07-31,0.00744432
1984-08-01,0.00744683
1984-08-02,0.00745033
1984-08-03,0.00745481
1984-08-04,0.00746019
1984-08-05,0.00746663
1984-08-06,0.00747397
1984-08-07,0.00748229
1984-08-08,0.00749153
1984-08-09,0.00750181
1984-08-10,0.00751300
1984-08-11,0.00752510
1984-08-12,0.00753825
1984-08-13,0.00755223
1984-08-14,0.00756720
1984-08-15,0.00758315
1984-08-16,0.00760000
1984-08-17,0.00761777
1984-08-18,0.00763644
1984-08-19,0.00765603
1984-08-20,0.00767652
1984-08-21,0.00769799
1984-08-22,0.00772030
1984-08-23,0.00774345
1984-08-24,0.00776758
1984-08-25,0.00779255
1984-08-26,0.00781836
1984-08-27,0.00784500
1984-08-28,0.00787256
1984-08-29,0.00790096
1984-08-30,0.00793019
1984-08-31,0.00796027
1984-09-01,0.00799111
1984-09-02,0.00802279
1984-09-03,0.00805525
1984-09-04,0.00808854
1984-09-05,0.00812260
1984-09-06,0.00815743
1984-09-07,0.00819303
1984-09-08,0.00822933
1984-09-09,0.00826640
1984-09-10,0.00830423
1984-09-11,0.00834270
1984-09-12,0.00838194
1984-09-13,0.00842187
1984-09-14,0.00846251
1984-09-15,0.00850377
1984-09-16,0.00854567
1984-09-17,0.00858826
1984-09-18,0.00863148
1984-09-19,0.00867527
1984-09-20,0.00871975
1984-09-21,0.00876472
1984-09-22,0.00881032
1984-09-23,0.00885655
1984-09-24,0.00890327
1984-09-25,0.00895055
1984-09-26,0.00899832
1984-09-27,0.00904665
1984-09-28,0.00909540
1984-09-29,0.00914471
1984-09-30,0.00919443
1984-10-01,0.00924465
1984-10-02,0.00929529
1984-10-03,0.00934634
1984-10-04,0.00939782
1984-10-05,0.00944972
1984-10-06,0.00950196
1984-10-07,0.00955456
1984-10-08,0.00960750
1984-10-09,0.00966080
1984-10-10,0.00971437
1984-10-11,0.00976830
1984-10-12,0.00982250
1984-10-13,0.00987691
1984-10-14,0.00993161
1984-10-15,0.00998658
1984-10-16,0.01004169
1984-10-17,0.01009709
1984-10-18,0.01015262
1984-10-19,0.01020836
1984-10-20,0.01026417
1984-10-21,0.01032019
1984-10-22,0.01037629
1984-10-23,0.01043252
1984-10-24,0.01048882
1984-10-25,0.01054519
1984-10-26,0.01060164
1984-10-27,0.01065815
1984-10-28,0.01071459
1984-10-29,0.01077110
1984-10-30,0.01082754
1984-10-31,0.01088398
1984-11-01,0.01094043
1984-11-02,0.01099673
1984-11-03,0.01105303
1984-11-04,0.01110912
1984-11-05,0.01116521
1984-11-06,0.01122110
1984-11-07,0.01127684
1984-11-08,0.01133244
1984-11-09,0.01138790
1984-11-10,0.01144309
1984-11-11,0.01149813
1984-11-12,0.01155289
1984-11-13,0.01160745
1984-11-14,0.01166172
1984-11-15,0.01171572
1984-11-16,0.01176936
1984-11-17,0.01182279
1984-11-18,0.01187588
1984-11-19,0.01192854
1984-11-20,0.01198093
1984-11-21,0.01203297
1984-11-22,0.01208451
1984-11-23,0.01213571
1984-11-24,0.01218655
1984-11-25,0.01223684
1984-11-26,0.01228678
1984-11-27,0.01233623
1984-11-28,0.01238519
1984-11-29,0.01243365
1984-11-30,0.01248163
1984-12-01,0.01252905
1984-12-02,0.01257598
1984-12-03,0.01262228
1984-12-04,0.01266809
1984-12-05,0.01271335
1984-12-06,0.01275797
1984-12-07,0.01280196
1984-12-08,0.01284539
1984-12-09,0.01288820
1984-12-10,0.01293030
1984-12-11,0.01297178
1984-12-12,0.01301262
1984-12-13,0.01305277
1984-12-14,0.01309221
1984-12-15,0.01313096
1984-12-16,0.01316901
1984-12-17,0.01320636
1984-12-18,0.01324293
1984-12-19,0.01327874
1984-12-20,0.01331378
1984-12-21,0.01334812
1984-12-22,0.01338163
1984-12-23,0.01341436
1984-12-24,0.01344632
1984-12-25,0.01347744
1984-12-26,0.01350780
1984-12-27,0.01353731
1984-12-28,0.01356592
1984-12-29,0.01359376
1984-12-30,0.01362075
1984-12-31,0.01364684
1985-01-01,0.01364684
1985-01-02,0.01367209
1985-01-03,0.01369650
1985-01-04,0.01372000
1985-01-05,0.01374259
1985-01-06,0.01376427
1985-01-07,0.01378511
1985-01-08,0.01380498
1985-01-09,0.01382400
1985-01-10,0.01384204
1985-01-11,0.01385918
1985-01-12,0.01387541
1985-01-13,0.01389072
1985-01-14,0.01390506
1985-01-15,0.01391842
1985-01-16,0.01393087
1985-01-17,0.01394241
1985-01-18,0.01395297
1985-01-19,0.01396255
1985-01-20,0.01397115
1985-01-21,0.01397885
1985-01-22,0.01398556
1985-01-23,0.01399130
1985-01-24,0.01399605
1985-01-25,0.01399990
1985-01-26,0.01400270
1985-01-27,0.01400458
1985-01-28,0.01400542
1985-01-29,0.01400535
1985-01-30,0.01400431
1985-01-31,0.01400228
1985-02-01,0.01399927
1985-02-02,0.01399528
1985-02-03,0.01399039
1985-02-04,0.01398444
1985-02-05,0.01397759
1985-02-06,0.01396975
1985-02-07,0.01396094
1985-02-08,0.01395122
1985-02-09,0.01394045
1985-02-10,0.01392884
1985-02-11,0.01391618
1985-02-12,0.01390261
1985-02-13,0.01388813
1985-02-14,0.01387268
1985-02-15,0.01385631
1985-02-16,0.01383904
1985-02-17,0.01382078
1985-02-18,0.01380162
1985-02-19,0.01378155
1985-02-20,0.01376063
1985-02-21,0.01373874
1985-02-22,0.01371601
1985-02-23,0.01369237
1985-02-24,0.01366782
1985-02-25,0.01364243
1985-02-26,0.01361614
1985-02-27,0.01358907
1985-02-28,0.01356109
1985-03-01,0.01353228
1985-03-02,0.01350262
1985-03-03,0.01347220
1985-03-04,0.01344087
1985-03-05,0.01340883
1985-03-06,0.01337596
1985-03-07,0.01334225
1985-03-08,0.01330784
1985-03-09,0.01327266
1985-03-10,0.01323664
1985-03-11,0.01319999
1985-03-12,0.01316250
1985-03-13,0.01312439
1985-03-14,0.01308550
1985-03-15,0.01304591
1985-03-16,0.01300563
1985-03-17,0.01296471
1985-03-18,0.01292310
1985-03-19,0.01288085
1985-03-20,0.01283798
1985-03-21,0.01279448
1985-03-22,0.01275034
1985-03-23,0.01270558
1985-03-24,0.01266026
1985-03-25,0.01261438
1985-03-26,0.01256794
1985-03-27,0.01252094
1985-03-28,0.01247338
1985-03-29,0.01242533
1985-03-30,0.01237679
1985-03-31,0.01232776
1985-04-01,0.01227825
1985-04-02,0.01222824
1985-04-03,0.01217781
1985-04-04,0.01212697
1985-04-05,0.01207570
1985-04-06,0.01202401
1985-04-07,0.01197198
1985-04-08,0.01191952
1985-04-09,0.01186672
1985-04-10,0.01181363
1985-04-11,0.01176020
1985-04-12,0.01170641
1985-04-13,0.01165242
1985-04-14,0.01159808
1985-04-15,0.01154352
1985-04-16,0.01148869
1985-04-17,0.01143365
1985-04-18,0.01137839
1985-04-19,0.01132293
1985-04-20,0.01126733
1985-04-21,0.01121152
1985-04-22,0.01115556
1985-04-23,0.01109954
1985-04-24,0.01104331
1985-04-25,0.01098708
1985-04-26,0.01093070
1985-04-27,0.01087433
1985-04-28,0.01081789
1985-04-29,0.01076138
1985-04-30,0.01070487
1985-05-01,0.01064843
1985-05-02,0.01059198
1985-05-03,0.01053554
1985-05-04,0.01047917
1985-05-05,0.01042287
1985-05-06,0.01036664
1985-05-07,0.01031054
1985-05-08,0.01025459
1985-05-09,0.01019871
1985-05-10,0.01014304
1985-05-11,0.01008757
1985-05-12,0.01003225
1985-05-13,0.00997714
1985-05-14,0.00992223
1985-05-15,0.00986754
1985-05-16,0.00981313
1985-05-17,0.00975899
1985-05-18,0.00970514
1985-05-19,0.00965163
1985-05-20,0.00959841
1985-05-21,0.00954547
1985-05-22,0.00949294
1985-05-23,0.00944076
1985-05-24,0.00938894
1985-05-25,0.00933753
1985-05-26,0.00928655
1985-05-27,0.00923598
1985-05-28,0.00918590
1985-05-29,0.00913617
1985-05-30,0.00908701
1985-05-31,0.00903826
1985-06-01,0.00899007
1985-06-02,0.00894237
1985-06-03,0.00889516
1985-06-04,0.00884858
1985-06-05,0.00880249
1985-06-06,0.00875696
1985-06-07,0.00871206
1985-06-08,0.00866771
1985-06-09,0.00862400
1985-06-10,0.00858092
1985-06-11,0.00853839
1985-06-12,0.00849657
1985-06-13,0.00845544
1985-06-14,0.00841495
1985-06-15,0.00837515
1985-06-16,0.00833606
1985-06-17,0.00829766
1985-06-18,0.00825996
1985-06-19,0.00822303
1985-06-20,0.00818680
1985-06-21,0.00815141
1985-06-22,0.00811672
1985-06-23,0.00808280
1985-06-24,0.00804965
1985-06-25,0.00801727
1985-06-26,0.00798572
1985-06-27,0.00795502
1985-06-28,0.00792509
1985-06-29,0.00789599
1985-06-30,0.00786780
1985-07-01,0.00784039
1985-07-02,0.00781381
1985-07-03,0.00778814
1985-07-04,0.00776338
1985-07-05,0.00773939
1985-07-06,0.00771638
1985-07-07,0.00769421
1985-07-08,0.00767295
1985-07-09,0.00765260
1985-07-10,0.00763315
1985-07-11,0.00761462
1985-07-12,0.00759700
1985-07-13,0.00758035
1985-07-14,0.00756461
1985-07-15,0.00754979
1985-07-16,0.00753587
1985-07-17,0.00752300
1985-07-18,0.00751097
1985-07-19,0.00749999
1985-07-20,0.00748992
1985-07-21,0.00748075
1985-07-22,0.00747264
1985-07-23,0.00746544
1985-07-24,0.00745921
1985-07-25,0.00745397
1985-07-26,0.00744963
1985-07-27,0.00744634
1985-07-28,0.00744397
1985-07-29,0.00744264
1985-07-30,0.00744222
1985-07-31,0.00744278
1985-08-01,0.00744432
1985-08-02,0.00744683
1985-08-03,0.00745033
1985-08-04,0.00745481
1985-08-05,0.00746019
1985-08-06,0.00746663
1985-08-07,0.00747397
1985-08-08,0.00748229
1985-08-09,0.00749153
1985-08-10,0.00750181
1985-08-11,0.00751300
1985-08-12,0.00752510
1985-08-13,0.00753825
1985-08-14,0.00755223
1985-08-15,0.00756720
1985-08-16,0.00758315
1985-08-17,0.00760000
1985-08-18,0.00761777
1985-08-19,0.00763644
1985-08-20,0.00765603
1985-08-21,0.00767652
1985-08-22,0.00769799
1985-08-23,0.00772030
1985-08-24,0.00774345
1985-08-25,0.00776758
1985-08-26,0.00779255
1985-08-27,0.00781836
1985-08-28,0.00784500
1985-08-29,0.00787256
1985-08-30,0.00790096
1985-08-31,0.00793019
1985-09-01,0.00796027
1985-09-02,0.00799111
1985-09-03,0.00802279
1985-09-04,0.00805525
1985-09-05,0.00808854
1985-09-06,0.00812260
1985-09-07,0.00815743
1985-09-08,0.00819303
1985-09-09,0.00822933
1985-09-10,0.00826640
1985-09-11,0.00830423
1985-09-12,0.00834270
1985-09-13,0.00838194
1985-09-14,0.00842187
1985-09-15,0.00846251
1985-09-16,0.00850377
1985-09-17,0.00854567
1985-09-18,0.00858826
1985-09-19,0.00863148
1985-09-20,0.00867527
1985-09-21,0.00871975
1985-09-22,0.00876472
1985-09-23,0.00881032
1985-09-24,0.00885655
1985-09-25,0.00890327
1985-09-26,0.00895055
1985-09-27,0.00899832
1985-09-28,0.00904665
1985-09-29,0.00909540
1985-09-30,0.00914471
1985-10-01,0.00919443
1985-10-02,0.00924465
1985-10-03,0.00929529
1985-10-04,0.00934634
1985-10-05,0.00939782
1985-10-06,0.00944972
1985-10-07,0.00950196
1985-10-08,0.00955456
1985-10-09,0.00960750
1985-10-10,0.00966080
1985-10-11,0.00971437
1985-10-12,0.00976830
1985-10-13,0.00982250
1985-10-14,0.00987691
1985-10-15,0.00993161
1985-10-16,0.00998658
1985-10-17,0.01004169
1985-10-18,0.01009709
1985-10-19,0.01015262
1985-10-20,0.01020836
1985-10-21,0.01026417
1985-10-22,0.01032019
1985-10-23,0.01037629
1985-10-24,0.01043252
1985-10-25,0.01048882
1985-10-26,0.01054519
1985-10-27,0.01060164
1985-10-28,0.01065815
1985-10-29,0.01071459
1985-10-30,0.01077110
1985-10-31,0.01082754
1985-11-01,0.01088398
1985-11-02,0.01094043
1985-11-03,0.01099673
1985-11-04,0.01105303
1985-11-05,0.01110912
1985-11-06,0.01116521
1985-11-07,0.01122110
1985-11-08,0.01127684
1985-11-09,0.01133244
1985-11-10,0.01138790
1985-11-11,0.01144309
1985-11-12,0.01149813
1985-11-13,0.01155289
1985-11-14,0.01160745
1985-11-15,0.01166172
1985-11-16,0.01171572
1985-11-17,0.01176936
1985-11-18,0.01182279
1985-11-19,0.01187588
1985-11-20,0.01192854
1985-11-21,0.01198093
1985-11-22,0.01203297
1985-11-23,0.01208451
1985-11-24,0.01213571
1985-11-25,0.01218655
1985-11-26,0.01223684
1985-11-27,0.01228678
1985-11-28,0.01233623
1985-11-29,0.01238519
1985-11-30,0.01243365
1985-12-01,0.01248163
1985-12-02,0.01252905
1985-12-03,0.01257598
1985-12-04,0.01262228
1985-12-05,0.01266809
1985-12-06,0.01271335
1985-12-07,0.01275797
1985-12-08,0.01280196
1985-12-09,0.01284539
1985-12-10,0.01288820
1985-12-11,0.01293030
1985-12-12,0.01297178
1985-12-13,0.01301262
1985-12-14,0.01305277
1985-12-15,0.01309221
1985-12-16,0.01313096
1985-12-17,0.01316901
1985-12-18,0.01320636
1985-12-19,0.01324293
1985-12-20,0.01327874
1985-12-21,0.01331378
1985-12-22,0.01334812
1985-12-23,0.01338163
1985-12-24,0.01341436
1985-12-25,0.01344632
1985-12-26,0.01347744
1985-12-27,0.01350780
1985-12-28,0.01353731
1985-12-29,0.01356592
1985-12-30,0.01359376
1985-12-31,0.01362075
1986-01-01,0.01364684
1986-01-02,0.01367209
1986-01-03,0.01369650
1986-01-04,0.01372000
1986-01-05,0.01374259
1986-01-06,0.01376427
1986-01-07,0.01378511
1986-01-08,0.01380498
1986-01-09,0.01382400
1986-01-10,0.01384204
1986-01-11,0.01385918
1986-01-12,0.01387541
1986-01-13,0.01389072
1986-01-14,0.01390506
1986-01-15,0.01391842
1986-01-16,0.01393087
1986-01-17,0.01394241
1986-01-18,0.01395297
1986-01-19,0.01396255
1986-01-20,0.01397115
1986-01-21,0.01397885
1986-01-22,0.01398556
1986-01-23,0.01399130
1986-01-24,0.01399605
1986-01-25,0.01399990
1986-01-26,0.01400270
1986-01-27,0.01400458
1986-01-28,0.01400542
1986-01-29,0.01400535
1986-01-30,0.01400431
1986-01-31,0.01400228
1986-02-01,0.01399927
1986-02-02,0.01399528
1986-02-03,0.01399039
1986-02-04,0.01398444
1986-02-05,0.01397759
1986-02-06,0.01396975
1986-02-07,0.01396094
1986-02-08,0.01395122
1986-02-09,0.01394045
1986-02-10,0.01392884
1986-02-11,0.01391618
1986-02-12,0.01390261
1986-02-13,0.01388813
1986-02-14,0.01387268
1986-02-15,0.01385631
1986-02-16,0.01383904
1986-02-17,0.01382078
1986-02-18,0.01380162
1986-02-19,0.01378155
1986-02-20,0.01376063
1986-02-21,0.01373874
1986-02-22,0.01371601
1986-02-23,0.01369237
1986-02-24,0.01366782
1986-02-25,0.01364243
1986-02-26,0.01361614
1986-02-27,0.01358907
1986-02-28,0.01356109
1986-03-01,0.01353228
1986-03-02,0.01350262
1986-03-03,0.01347220
1986-03-04,0.01344087
1986-03-05,0.01340883
1986-03-06,0.01337596
1986-03-07,0.01334225
1986-03-08,0.01330784
1986-03-09,0.01327266
1986-03-10,0.01323664
1986-03-11,0.01319999
1986-03-12,0.01316250
1986-03-13,0.01312439
1986-03-14,0.01308550
1986-03-15,0.01304591
1986-03-16,0.01300563
1986-03-17,0.01296471
1986-03-18,0.01292310
1986-03-19,0.01288085
1986-03-20,0.01283798
1986-03-21,0.01279448
1986-03-22,0.01275034
1986-03-23,0.01270558
1986-03-24,0.01266026
1986-03-25,0.01261438
1986-03-26,0.01256794
1986-03-27,0.01252094
1986-03-28,0.01247338
1986-03-29,0.01242533
1986-03-30,0.01237679
1986-03-31,0.01232776
1986-04-01,0.01227825
1986-04-02,0.01222824
1986-04-03,0.01217781
1986-04-04,0.01212697
1986-04-05,0.01207570
1986-04-06,0.01202401
1986-04-07,0.01197198
1986-04-08,0.01191952
1986-04-09,0.01186672
1986-04-10,0.01181363
1986-04-11,0.01176020
1986-04-12,0.01170641
1986-04-13,0.01165242
1986-04-14,0.01159808
1986-04-15,0.01154352
1986-04-16,0.01148869
1986-04-17,0.01143365
1986-04-18,0.01137839
1986-04-19,0.01132293
1986-04-20,0.01126733
1986-04-21,0.01121152
1986-04-22,0.01115556
1986-04-23,0.01109954
1986-04-24,0.01104331
1986-04-25,0.01098708
1986-04-26,0.01093070
1986-04-27,0.01087433
1986-04-28,0.01081789
1986-04-29,0.01076138
1986-04-30,0.01070487
1986-05-01,0.01064843
1986-05-02,0.01059198
1986-05-03,0.01053554
1986-05-04,0.01047917
1986-05-05,0.01042287
1986-05-06,0.01036664
1986-05-07,0.01031054
1986-05-08,0.01025459
1986-05-09,0.01019871
1986-05-10,0.01014304
1986-05-11,0.01008757
1986-05-12,0.01003225
1986-05-13,0.00997714
1986-05-14,0.00992223
1986-05-15,0.00986754
1986-05-16,0.00981313
1986-05-17,0.00975899
1986-05-18,0.00970514
1986-05-19,0.00965163
1986-05-20,0.00959841
1986-05-21,0.00954547
1986-05-22,0.00949294
1986-05-23,0.00944076
1986-05-24,0.00938894
1986-05-25,0.00933753
1986-05-26,0.00928655
1986-05-27,0.00923598
1986-05-28,0.00918590
1986-05-29,0.00913617
1986-05-30,0.00908701
1986-05-31,0.00903826
1986-06-01,0.00899007
1986-06-02,0.00894237
1986-06-03,0.00889516
1986-06-04,0.00884858
1986-06-05,0.00880249
1986-06-06,0.00875696
1986-06-07,0.00871206
1986-06-08,0.00866771
1986-06-09,0.00862400
1986-06-10,0.00858092
1986-06-11,0.00853839
1986-06-12,0.00849657
1986-06-13,0.00845544
1986-06-14,0.00841495
1986-06-15,0.00837515
1986-06-16,0.00833606
1986-06-17,0.00829766
1986-06-18,0.00825996
1986-06-19,0.00822303
1986-06-20,0.00818680
1986-06-21,0.00815141
1986-06-22,0.00811672
1986-06-23,0.00808280
1986-06-24,0.00804965
1986-06-25,0.00801727
1986-06-26,0.00798572
1986-06-27,0.00795502
1986-06-28,0.00792509
1986-06-29,0.00789599
1986-06-30,0.00786780
1986-07-01,0.00784039
1986-07-02,0.00781381
1986-07-03,0.00778814
1986-07-04,0.00776338
1986-07-05,0.00773939
1986-07-06,0.00771638
1986-07-07,0.00769421
1986-07-08,0.00767295
1986-07-09,0.00765260
1986-07-10,0.00763315
1986-07-11,0.00761462
1986-07-12,0.00759700
1986-07-13,0.00758035
1986-07-14,0.00756461
1986-07-15,0.00754979
1986-07-16,0.00753587
1986-07-17,0.00752300
1986-07-18,0.00751097
1986-07-19,0.00749999
1986-07-20,0.00748992
1986-07-21,0.00748075
1986-07-22,0.00747264
1986-07-23,0.00746544
1986-07-24,0.00745921
1986-07-25,0.00745397
1986-07-26,0.00744963
1986-07-27,0.00744634
1986-07-28,0.00744397
1986-07-29,0.00744264
1986-07-30,0.00744222
1986-07-31,0.00744278
1986-08-01,0.00744432
1986-08-02,0.00744683
1986-08-03,0.00745033
1986-08-04,0.00745481
1986-08-05,0.00746019
1986-08-06,0.00746663
1986-08-07,0.00747397
1986-08-08,0.00748229
1986-08-09,0.00749153
1986-08-10,0.00750181
1986-08-11,0.00751300
1986-08-12,0.00752510
1986-08-13,0.00753825
1986-08-14,0.00755223
1986-08-15,0.00756720
1986-08-16,0.00758315
1986-08-17,0.00760000
1986-08-18,0.00761777
1986-08-19,0.00763644
1986-08-20,0.00765603
1986-08-21,0.00767652
1986-08-22,0.00769799
1986-08-23,0.00772030
1986-08-24,0.00774345
1986-08-25,0.00776758
1986-08-26,0.00779255
1986-08-27,0.00781836
1986-08-28,0.00784500
1986-08-29,0.00787256
1986-08-30,0.00790096
1986-08-31,0.00793019
1986-09-01,0.00796027
1986-09-02,0.00799111
1986-09-03,0.00802279
1986-09-04,0.00805525
1986-09-05,0.00808854
1986-09-06,0.00812260
1986-09-07,0.00815743
1986-09-08,0.00819303
1986-09-09,0.00822933
1986-09-10,0.00826640
1986-09-11,0.00830423
1986-09-12,0.00834270
1986-09-13,0.00838194
1986-09-14,0.00842187
1986-09-15,0.00846251
1986-09-16,0.00850377
1986-09-17,0.00854567
1986-09-18,0.00858826
1986-09-19,0.00863148
1986-09-20,0.00867527
1986-09-21,0.00871975
1986-09-22,0.00876472
1986-09-23,0.00881032
1986-09-24,0.00885655
1986-09-25,0.00890327
1986-09-26,0.00895055
1986-09-27,0.00899832
1986-09-28,0.00904665
1986-09-29,0.00909540
1986-09-30,0.00914471
1986-10-01,0.00919443
1986-10-02,0.00924465
1986-10-03,0.00929529
1986-10-04,0.00934634
1986-10-05,0.00939782
1986-10-06,0.00944972
1986-10-07,0.00950196
1986-10-08,0.00955456
1986-10-09,0.00960750
1986-10-10,0.00966080
1986-10-11,0.00971437
1986-10-12,0.00976830
1986-10-13,0.00982250
1986-10-14,0.00987691
1986-10-15,0.00993161
1986-10-16,0.00998658
1986-10-17,0.01004169
1986-10-18,0.01009709
1986-10-19,0.01015262
1986-10-20,0.01020836
1986-10-21,0.01026417
1986-10-22,0.01032019
1986-10-23,0.01037629
1986-10-24,0.01043252
1986-10-25,0.01048882
1986-10-26,0.01054519
1986-10-27,0.01060164
1986-10-28,0.01065815
1986-10-29,0.01071459
1986-10-30,0.01077110
1986-10-31,0.01082754
1986-11-01,0.01088398
1986-11-02,0.01094043
1986-11-03,0.01099673
1986-11-04,0.01105303
1986-11-05,0.01110912
1986-11-06,0.01116521
1986-11-07,0.01122110
1986-11-08,0.01127684
1986-11-09,0.01133244
1986-11-10,0.01138790
1986-11-11,0.01144309
1986-11-12,0.01149813
1986-11-13,0.01155289
1986-11-14,0.01160745
1986-11-15,0.01166172
1986-11-16,0.01171572
1986-11-17,0.01176936
1986-11-18,0.01182279
1986-11-19,0.01187588
1986-11-20,0.01192854
1986-11-21,0.01198093
1986-11-22,0.01203297
1986-11-23,0.01208451
1986-11-24,0.01213571
1986-11-25,0.01218655
1986-11-26,0.01223684
1986-11-27,0.01228678
1986-11-28,0.01233623
1986-11-29,0.01238519
1986-11-30,0.01243365
1986-12-01,0.01248163
1986-12-02,0.01252905
1986-12-03,0.01257598
1986-12-04,0.01262228
1986-12-05,0.01266809
1986-12-06,0.01271335
1986-12-07,0.01275797
1986-12-08,0.01280196
1986-12-09,0.01284539
1986-12-10,0.01288820
1986-12-11,0.01293030
1986-12-12,0.01297178
1986-12-13,0.01301262
1986-12-14,0.01305277
1986-12-15,0.01309221
1986-12-16,0.01313096
1986-12-17,0.01316901
1986-12-18,0.01320636
1986-12-19,0.01324293
1986-12-20,0.01327874
1986-12-21,0.01331378
1986-12-22,0.01334812
1986-12-23,0.01338163
1986-12-24,0.01341436
1986-12-25,0.01344632
1986-12-26,0.01347744
1986-12-27,0.01350780
1986-12-28,0.01353731
1986-12-29,0.01356592
1986-12-30,0.01359376
1986-12-31,0.01362075
1987-01-01,0.01364684
1987-01-02,0.01367209
1987-01-03,0.01369650
1987-01-04,0.01372000
1987-01-05,0.01374259
1987-01-06,0.01376427
1987-01-07,0.01378511
