period_index,start_day,end_day_exclusive,duration_days,total_inflow,total_evaporation,total_drink_water_met,total_unmet_drink_water,total_food_water_demand,total_food_water_met,total_unmet_food_water,total_food_produced,total_production_release,total_generated_electricity_kwh,total_generated_electricity_mwh,total_spill,total_release_for_routing,total_downstream_release,total_routing_loss,total_energy_value
10,10,11,1,1343.50000000248,48,12,107.6,282.74999999407004,61.99999999752001,220.74999999655003,74.4,1156.00000000496,147.87815284415734,0.14787815284415734,60.5,1216.50000000496,1216.50000000496,0,89.69407256266717
11,11,12,1,1404.00000000248,48,12,107.6,282.74999999407004,61.99999999752001,220.74999999655003,74.4,1216.50000000496,150.42420435040736,0.15042420435040738,60.5,1277.00000000496,1277.00000000496,0,90.73897210083219
12,12,13,1,1272.00000000248,48,12,107.6,282.74999999407004,61.99999999752001,220.74999999655003,74.4,1081.50000000248,109.15536948749998,0.10915536948749999,60.5,1142.00000000248,1142.00000000248,0,62.87778225351
13,13,14,1,1539.00000000496,48,105.6,14,282.74999999407004,185.89999999752,96.84999999655003,277.1454545491408,1131.00000000496,122.62602909442488,0.12262602909442488,60.5,1191.50000000496,1191.50000000496,0,71.46128655504253
14,14,15,1,1609.00000000496,48,105.6,14,282.74999999407004,185.89999999752,96.84999999655003,277.1454545491408,1201.00000000496,141.67544671942488,0.1416754467194249,60.5,1261.50000000496,1261.50000000496,0,83.59957546569254
15,15,16,1,1609.00000000496,48,105.6,14,282.74999999407004,185.89999999752,96.84999999655003,277.1454545491408,1201.00000000496,141.67544671942488,0.1416754467194249,60.5,1261.50000000496,1261.50000000496,0,83.59957546569254
16,16,17,1,1524.00000000496,48,105.6,14,282.74999999407004,100.89999999752001,181.84999999655003,138.05454545570282,1201.00000000496,141.67544671942488,0.1416754467194249,60.5,1261.50000000496,1261.50000000496,0,83.59957546569254
17,17,18,1,1396.50000000496,48,17,102.6,282.74999999407004,61.99999999752001,220.74999999655003,74.4,1201.00000000496,141.67544671942488,0.1416754467194249,60.5,1261.50000000496,1261.50000000496,0,83.59957546569254
18,18,19,1,1521.50000000496,66,17,102.6,282.74999999407004,61.99999999752001,220.74999999655003,74.4,1308.00000000496,141.67544671942488,0.1416754467194249,60.5,1368.50000000496,1368.50000000496,0,83.59957546569254
19,19,20,1,1521.50000000496,66,17,102.6,282.74999999407004,61.99999999752001,220.74999999655003,74.4,1308.00000000496,141.67544671942488,0.1416754467194249,60.5,1368.50000000496,1368.50000000496,0,83.59957546569254
20,20,21,1,1521.50000000496,66,17,102.6,282.74999999407004,61.99999999752001,220.74999999655003,74.4,1308.00000000496,141.67544671942488,0.1416754467194249,60.5,1368.50000000496,1368.50000000496,0,83.59957546569254
21,21,22,1,1537.00000000496,66,17,102.6,282.74999999407004,61.99999999752001,220.74999999655003,74.4,1323.50000000496,145.89353205067488,0.14589353205067487,60.5,1384.00000000496,1384.00000000496,0,86.28733943876503
22,22,23,1,1579.00000000248,66,17,102.6,282.74999999407004,61.99999999752001,220.74999999655003,74.4,1365.50000000248,157.323182625,0.15732318262499997,60.5,1426.00000000248,1426.00000000248,0,93.57031278472499
23,23,24,1,1759.00000000248,66,105.6,14,282.74999999407004,153.39999999752,129.34999999655003,223.9636363663557,1365.50000000248,157.323182625,0.15732318262499997,60.5,1426.00000000248,1426.00000000248,0,93.57031278472499
24,24,25,1,1759.00000000248,66,105.6,14,282.74999999407004,153.39999999752,129.34999999655003,223.9636363663557,1365.50000000248,157.323182625,0.15732318262499997,60.5,1426.00000000248,1426.00000000248,0,93.57031278472499
25,25,26,1,1582.00000000248,66,20,99.6,282.74999999407004,61.99999999752001,220.74999999655003,74.4,1365.50000000248,157.323182625,0.15732318262499997,60.5,1426.00000000248,1426.00000000248,0,93.57031278472499
26,26,27,1,1631.50000000496,66,69.50000000248,50.09999999752,282.74999999407004,61.99999999752001,220.74999999655003,74.4,1365.50000000248,157.323182625,0.15732318262499997,60.5,1426.00000000248,1426.00000000248,0,93.57031278472499
27,27,28,1,1701.50000000496,66,105.6,14,282.74999999407004,95.9,186.84999999407003,129.87272727779404,1365.50000000248,157.323182625,0.15732318262499997,60.5,1426.00000000248,1426.00000000248,0,93.57031278472499
28,28,29,1,1701.50000000496,66,105.6,14,282.74999999407004,95.9,186.84999999407003,129.87272727779404,1365.50000000248,157.323182625,0.15732318262499997,60.5,1426.00000000248,1426.00000000248,0,93.57031278472499
